date,total_revenue,total_orders,avg_order_value,day_of_week,month,is_weekend,rolling_mean,rolling_std,rolling_median,revenue_change_pct,revenue_lag1,revenue_lag7,z_score,anomaly_zscore,anomaly_iqr,iqr_lower,iqr_upper,ucl,lcl,anomaly_cc,anomaly_iforest,iforest_score,anomaly_votes,is_anomaly,anomaly_type,anomaly_magnitude,anomaly_severity
2022-08-05,1084.5976096408324,21,209.92666666666668,4,8,0,3450.3039442344043,1595.676758303628,2905.32,-62.66856629765974,2905.32,1849.29,-1.3491879650929761,False,False,-223.53000000000065,6296.370000000001,8237.334219145288,-1336.7263306764798,False,False,-0.03882106691907883,0,False,normal,2365.706334593572,none
2022-08-06,2874.81,15,191.654,5,8,1,3080.3439442344047,1328.727446774272,2874.81,165.0577480944294,1084.5976096408324,5464.53,-0.17560870955940494,False,False,-223.53000000000065,6296.370000000001,7066.5262845572215,-905.8383960884116,False,False,-0.1834109960598927,0,False,normal,205.53394423440477,none
2022-08-07,2711.95,13,208.6115384615385,6,8,1,3121.929658520119,1309.0566578714752,2874.81,-5.665070039411302,2874.81,2420.85,-0.2823720850032826,False,False,-223.53000000000065,6296.370000000001,7049.099632134545,-805.2403150943064,False,False,-0.1769624461709267,0,False,normal,409.9796585201193,none
2022-08-08,4218.63,18,234.3683333333333,0,8,0,3018.7768013772616,1162.0469369108914,2874.81,55.55707147993143,2711.95,4940.7,0.705336637296739,False,False,-223.53000000000065,6296.370000000001,6504.917612109935,-467.3640093554127,False,False,-0.14996962279057274,0,False,normal,1199.8531986227385,none
2022-08-09,1627.06,10,162.706,1,8,0,2868.2839442344043,1275.8025596638183,2874.81,-61.43155479385488,4218.63,2680.51,-0.9935750715273423,False,False,-223.53000000000065,6296.370000000001,6695.691623225859,-959.1237347570509,False,False,-0.13012075947534063,0,False,normal,1241.2239442344044,none
2022-08-10,3936.91,19,207.20578947368423,2,8,0,2765.6110870915472,1128.3935844917448,2874.81,141.9646478925178,1627.06,4655.62,0.5206542221545972,False,False,-223.53000000000065,6296.370000000001,6150.7918405667815,-619.569666383687,False,False,-0.16522719566362576,0,False,normal,1171.2989129084526,none
2022-08-11,2467.53,13,189.81,3,8,0,2703.069658520119,1131.4876808324882,2711.95,-37.323179854251165,3936.91,2905.32,-0.44260237007016534,False,False,-223.53000000000065,6296.370000000001,6097.532701017584,-691.3933839773458,False,False,-0.18217381111849262,0,False,normal,235.5396585201188,none
2022-08-12,3159.5,15,210.63333333333333,4,8,0,2999.4842857142858,880.8548590594113,2874.81,28.043022779864877,2467.53,1084.5976096408324,0.01102069824556571,False,False,-223.53000000000065,6296.370000000001,5642.0488628925195,356.919708536052,False,False,-0.18359675753871374,0,False,normal,160.01571428571424,none
2022-08-13,2817.21,15,187.814,5,8,1,2991.2557142857145,882.4811582853059,2817.21,-10.833676214590914,3159.5,2874.81,-0.21336856726275347,False,False,-223.53000000000065,6296.370000000001,5638.699189141633,343.8122394297966,False,False,-0.1833723555824463,0,False,normal,174.04571428571444,none
2022-08-14,3087.29,15,205.81933333333333,6,8,1,3044.875714285714,874.044539251429,3087.29,9.586789767180992,2817.21,2711.95,-0.03631679003149683,False,False,-223.53000000000065,6296.370000000001,5667.009332040001,422.7420965314268,False,False,-0.18269891537637423,0,False,normal,42.41428571428605,none
2022-08-15,2496.44,15,166.42933333333335,0,8,0,2798.8485714285716,716.8333446352459,2817.21,-19.13814380897162,3087.29,4218.63,-0.42365033037912714,False,False,-223.53000000000065,6296.370000000001,4949.3486053343095,648.3485375228338,False,False,-0.17053558809959551,0,False,normal,302.4085714285716,none
2022-08-16,3205.96,13,246.6123076923077,1,8,0,3024.405714285714,503.2592688617292,3087.29,28.421271891173028,2496.44,1627.06,0.041477694580593076,False,False,-223.53000000000065,6296.370000000001,4534.183520870902,1514.6279077005265,False,False,-0.15130562461851255,0,False,normal,181.55428571428592,none
2022-08-17,1807.53,11,164.32090909090908,2,8,0,2720.2085714285713,503.32071794660436,2817.21,-43.61969581654169,3205.96,3936.91,-0.8752674062543679,False,False,-223.53000000000065,6296.370000000001,4230.170725268385,1210.2464175887583,False,False,-0.14733808826257588,0,False,normal,912.6785714285713,none
2022-08-18,2695.73,14,192.55214285714283,3,8,0,2752.808571428572,491.47802437913657,2817.21,49.13888012923713,1807.53,2467.53,-0.2930051560440518,False,False,-223.53000000000065,6296.370000000001,4227.242644565982,1278.3744982911624,False,False,-0.18239358013687557,0,False,normal,57.078571428572104,none
2022-08-19,2884.89,15,192.326,4,8,0,2713.578571428571,463.78488657381365,2817.21,7.017023218200635,2695.73,3159.5,-0.16900073446131897,False,False,-223.53000000000065,6296.370000000001,4104.933231150012,1322.2239117071304,False,False,-0.1841484971135841,0,False,normal,171.31142857142868,none
2022-08-20,4609.92,21,219.52,5,8,1,2969.6800000000003,857.9854578021724,2884.89,59.79534748291964,2884.89,2817.21,0.9618480039763097,False,False,-223.53000000000065,6296.370000000001,5543.636373406518,395.723626593483,False,False,-0.14298976135196273,0,False,normal,1640.2399999999998,none
2022-08-21,1938.89,10,193.889,6,8,1,2805.6228571428574,937.8278950090703,2695.73,-57.94091871442455,4609.92,3087.29,-0.7891539529920091,False,False,-223.53000000000065,6296.370000000001,5619.106542170068,-7.860827884353512,False,False,-0.15151217019761054,0,False,normal,866.7328571428573,none
2022-08-22,4847.0,19,255.10526315789477,0,8,0,3141.417142857143,1194.393077950952,2884.89,149.98839542212298,1938.89,2496.44,1.1172665293983561,False,False,-223.53000000000065,6296.370000000001,6724.596376709998,-441.7620909957127,False,False,-0.08687858975679785,0,False,normal,1705.582857142857,none
2022-08-23,2572.86,16,160.80375,1,8,0,3050.9742857142855,1212.523609348938,2695.73,-46.91850629255209,4847.0,3205.96,-0.37355296361367746,False,False,-223.53000000000065,6296.370000000001,6688.5451137611,-586.5965423325283,False,False,-0.15937231794544848,0,False,normal,478.1142857142854,none
2022-08-24,2232.86,14,159.49,2,8,0,3111.7357142857145,1148.8105917115217,2695.73,-13.214865946845144,2572.86,1807.53,-0.5964410125570545,False,False,-223.53000000000065,6296.370000000001,6558.16748942028,-334.6960608488507,False,False,-0.16494552312609628,0,False,normal,878.8757142857144,none
2022-08-25,2335.91,13,179.6853846153846,3,8,0,3060.3328571428574,1178.2008644781872,2572.86,4.615157242281187,2232.86,2695.73,-0.5288862671346576,False,False,-223.53000000000065,6296.370000000001,6594.935450577419,-474.26973629170425,False,False,-0.18350569626687352,0,False,normal,724.4228571428575,none
2022-08-26,4451.28,23,193.53391304347824,4,8,0,3284.1028571428574,1283.3800638770851,2572.86,90.55871159419671,2335.91,2884.89,0.8578510625516702,False,False,-223.53000000000065,6296.370000000001,7134.243048774113,-566.0373344883978,False,False,-0.1243635125825363,0,False,normal,1167.1771428571424,none
2022-08-27,6300.93,25,252.0372,5,8,1,3525.6757142857145,1674.1833395505355,2572.86,41.55321615355585,4451.28,4609.92,2.070394826457898,False,True,-223.53000000000065,6296.370000000001,8548.22573293732,-1496.874304365892,False,True,0.03294941043136779,2,True,spike,2775.2542857142857,low
2022-09-01,3174.52,20,158.726,3,9,0,3702.194285714286,1538.649240772109,3174.52,-49.61823095955676,6300.93,1938.89,0.020867105584181943,False,False,-223.53000000000065,6296.370000000001,8318.142008030612,-913.7534366020409,False,False,-0.14210119591139558,0,False,normal,527.6742857142858,none
2022-09-02,4349.09,22,197.6859090909091,4,9,0,3631.0642857142852,1487.5666102829096,3174.52,36.999924398019225,3174.52,4847.0,0.7908600927824831,False,False,-223.53000000000065,6296.370000000001,8093.764116563014,-831.6355451344439,False,False,-0.14313762698334065,0,False,normal,718.0257142857149,none
2022-09-03,3521.84,17,207.16705882352943,5,9,1,3766.632857142857,1416.6044079383958,3521.84,-19.021220531191585,4349.09,2572.86,0.24855380311069297,False,False,-223.53000000000065,6296.370000000001,8016.446080958045,-483.18036667233036,False,False,-0.17617968353606528,0,False,normal,244.79285714285697,none
2022-09-04,4110.22,21,195.72476190476192,6,9,1,4034.8271428571425,1245.1709397202578,4110.22,16.706607909501848,3521.84,2232.86,0.6342681273380583,False,False,-223.53000000000065,6296.370000000001,7770.339962017916,299.3143236963688,False,False,-0.1487987289787504,0,False,normal,75.39285714285779,none
2022-09-05,4574.87,20,228.7435,0,9,0,4354.678571428572,999.3244626151096,4349.09,11.30474767773988,4110.22,2335.91,0.9388708683425878,False,False,-223.53000000000065,6296.370000000001,7352.6519592739005,1356.7051835832426,False,False,-0.14917822012651288,0,False,normal,220.19142857142833,none
2022-09-06,2402.52,15,160.168,1,9,0,4061.9985714285713,1237.8648596599603,4110.22,-47.484409393053795,4574.87,4451.28,-0.48521987613430945,False,False,-223.53000000000065,6296.370000000001,7775.593150408452,348.4039924486906,False,False,-0.16457083048613363,0,False,normal,1659.4785714285713,none
2022-09-07,2142.95,11,194.81363636363636,2,9,0,3468.0014285714283,948.1527393029198,3521.84,-10.804072390656483,2402.52,6300.93,-0.6553817904408753,False,False,-223.53000000000065,6296.370000000001,6312.459646480187,623.543210662669,False,False,-0.16708599768425553,0,False,normal,1325.0514285714285,none
2022-09-08,5423.72,23,235.8139130434783,3,9,0,3789.315714285714,1183.9176064076087,4110.22,153.09596584148025,2142.95,3174.52,1.4953371046531339,False,False,-223.53000000000065,6296.370000000001,7341.06853350854,237.56289506288795,False,False,-0.07529742498798575,0,False,normal,1634.4042857142863,none
2022-09-09,4384.27,21,208.77476190476196,4,9,0,3794.341428571429,1186.7611342842486,4110.22,-19.164890517947086,5423.72,4349.09,0.8139224503172715,False,False,-223.53000000000065,6296.370000000001,7354.624831424175,234.05802571868298,False,False,-0.15122259149660222,0,False,normal,589.9285714285716,none
2022-09-10,2348.46,12,195.705,5,9,1,3626.7157142857145,1308.309300546034,4110.22,-46.43441211421743,4384.27,3521.84,-0.5206590759163063,False,False,-223.53000000000065,6296.370000000001,7551.6436159238165,-298.212187352387,False,False,-0.17328892061460216,0,False,normal,1278.2557142857145,none
2022-09-11,3335.31,19,175.54263157894738,6,9,1,3516.014285714286,1293.2772715966923,3335.31,42.021154288342146,2348.46,4110.22,0.12627348614184541,False,False,-223.53000000000065,6296.370000000001,7395.846100504363,-363.8175290757913,False,False,-0.16720877913113896,0,False,normal,180.70428571428602,none
2022-09-12,4811.35,21,229.1119047619048,0,9,0,3549.797142857143,1328.1645747887658,3335.31,44.25495681061131,3335.31,4574.87,1.0938960619135583,False,False,-223.53000000000065,6296.370000000001,7534.290867223441,-434.69658150915393,False,False,-0.1307269686422775,0,False,normal,1261.5528571428572,none
2022-09-13,4519.21,22,205.41863636363635,1,9,0,3852.181428571429,1262.774028193869,4384.27,-6.071892504182818,4811.35,2402.52,0.9023827836243868,False,False,-223.53000000000065,6296.370000000001,7640.503513153037,63.85934398982181,False,False,-0.13956856267837825,0,False,normal,667.028571428571,none
2022-09-14,4395.2,19,231.32631578947368,2,9,0,4173.931428571429,1017.8674711282283,4395.2,-2.7440636748458314,4519.21,2142.95,0.8210876455377156,False,False,-223.53000000000065,6296.370000000001,7227.533841956114,1120.329015186744,False,False,-0.15462145941222172,0,False,normal,221.2685714285708,none
2022-09-15,3637.91,18,202.1061111111111,3,9,0,3918.815714285714,864.6853413787335,4384.27,-17.22993265380415,4395.2,5423.72,0.32464384970145094,False,False,-223.53000000000065,6296.370000000001,6512.871738421914,1324.7596901495135,False,False,-0.1685619281961358,0,False,normal,280.9057142857141,none
2022-09-16,663.7533043849411,19,196.9436842105263,4,9,0,3387.313329197849,1465.571819026741,3637.91,-81.75454300999911,3637.91,4384.27,-1.6250737477618482,False,False,-223.53000000000065,6296.370000000001,7784.0287862780715,-1009.4021278823743,False,False,-0.03061657641532356,0,False,normal,2723.5600248129076,none
2022-09-17,3253.01,19,171.21105263157895,5,9,1,3516.5347577692773,1396.9811763099506,3637.91,390.093228690494,663.7533043849411,2348.46,0.07232146723584582,False,False,-223.53000000000065,6296.370000000001,7707.478286699129,-674.4087711605744,False,False,-0.1576770681131781,0,False,normal,263.52475776927713,none
2022-09-18,4839.02,27,179.22296296296298,6,9,1,3731.350472054992,1477.748439752572,4395.2,48.755152919911104,3253.01,3335.31,1.1120352157790383,False,False,-223.53000000000065,6296.370000000001,8164.595791312708,-701.8948472027237,False,False,-0.035034254216780525,0,False,normal,1107.6695279450082,none
2022-09-19,2247.92,14,160.56571428571428,0,9,0,3365.146186340706,1483.120058080162,3637.91,-53.54596591871908,4839.02,4811.35,-0.5865683830950331,False,False,-223.53000000000065,6296.370000000001,7814.506360581192,-1084.21398789978,False,False,-0.16539669990155564,0,False,normal,1117.2261863407061,none
2022-09-20,388.6592934145809,16,180.891875,1,9,0,2775.0675139713603,1745.8585137760147,3253.01,-82.71027023138808,2247.92,4519.21,-1.805412475353588,False,False,-223.53000000000065,6296.370000000001,8012.643055299404,-2462.5080273566837,False,False,-0.029130086989146542,0,False,normal,2386.4082205567793,none
2022-09-21,4401.0,19,231.6315789473684,2,9,0,2775.8960853999315,1746.75671230373,3253.01,1032.3542430530474,388.6592934145809,4395.2,0.8248898534314557,False,False,-223.53000000000065,6296.370000000001,8016.166222311122,-2464.3740515112586,False,False,-0.15449032043740046,0,False,normal,1625.1039146000685,none
2022-09-22,3301.27,18,183.4038888888889,3,9,0,2727.804656828503,1723.5483908946196,3253.01,-24.988184503521925,4401.0,3637.91,0.10395845912410265,False,False,-223.53000000000065,6296.370000000001,7898.449829512361,-2442.8405158553555,False,False,-0.17197045434582536,0,False,normal,573.4653431714969,none
2022-09-23,3584.52,20,179.226,4,9,0,3145.057041916369,1476.4072754609072,3301.27,8.58003132127938,3301.27,663.7533043849411,0.28964387048648954,False,False,-223.53000000000065,6296.370000000001,7574.27886829909,-1284.1647844663526,False,False,-0.1621949542903623,0,False,normal,439.46295808363084,none
2022-09-24,4521.27,14,322.9478571428571,5,9,1,3326.2370419163685,1566.9075475939703,3584.52,26.133206119647824,3584.52,3253.01,0.9037332229797499,False,False,-223.53000000000065,6296.370000000001,8026.95968469828,-1374.485600865543,False,True,0.0011506914987124972,1,False,normal,1195.032958083632,none
2022-09-25,4617.32,24,192.3883333333333,6,9,1,3294.56561334494,1533.1099627289802,3584.52,2.1244030991292018,4521.27,4839.02,0.9666990968062534,False,False,-223.53000000000065,6296.370000000001,7893.895501531881,-1304.7642748420003,False,False,-0.10746217399626828,0,False,normal,1322.7543866550595,none
2022-09-26,3716.41,17,218.61235294117645,0,9,0,3504.3498990592257,1464.9787522806575,3716.41,-19.51153482972806,4617.32,2247.92,0.37610476688396594,False,False,-223.53000000000065,6296.370000000001,7899.286155901198,-890.5863577827472,False,False,-0.17455690674340696,0,False,normal,212.0601009407742,none
2022-09-27,3338.06,19,175.68736842105264,1,9,0,3925.6928571428575,570.7293038944365,3716.41,-10.180523677419872,3716.41,388.6592934145809,0.12807625712594628,False,False,-223.53000000000065,6296.370000000001,5637.880768826167,2213.5049454595483,False,False,-0.16707275170579056,0,False,normal,587.6328571428576,none
2022-10-01,1714.38,13,131.87538461538463,5,10,1,3541.89,964.9910940867175,3584.52,-48.641426457283565,3338.06,4401.0,-0.9363321761340019,False,False,-223.53000000000065,6296.370000000001,6436.863282260152,646.9167177398476,False,False,-0.0805453542889672,0,False,normal,1827.5099999999998,none
2022-10-02,4159.5,19,218.92105263157896,6,10,1,3664.4942857142855,983.6639264819665,3716.41,142.62415567143805,1714.38,3301.27,0.6665737833731452,False,False,-223.53000000000065,6296.370000000001,6615.486065160185,713.5025062683858,False,False,-0.15921324335967713,0,False,normal,495.0057142857145,none
2022-10-03,4583.76,22,208.3527272727273,0,10,0,3807.2428571428572,1040.9596378777098,4159.5,10.199783627839887,4159.5,3584.52,0.9446987352693722,False,False,-223.53000000000065,6296.370000000001,6930.121770775987,684.3639435097275,False,False,-0.13531579607949357,0,False,normal,776.517142857143,none
2022-10-04,1206.44,10,120.644,1,10,0,3333.695714285714,1365.4177792633952,3716.41,-73.68012286856205,4583.76,4521.27,-1.2693138101937047,False,False,-223.53000000000065,6296.370000000001,7429.949052075899,-762.5576235044714,False,False,-0.052621700231438084,0,False,normal,2127.255714285714,none
2022-10-05,3707.67,23,161.20304347826087,2,10,0,3203.7457142857143,1262.283031757107,3707.67,207.32319883292996,1206.44,4617.32,0.370375232919951,False,False,-223.53000000000065,6296.370000000001,6990.594809557035,-583.1033809856067,False,False,-0.09198456244143743,0,False,normal,503.9242857142858,none
2022-10-06,5165.52,30,172.18400000000003,3,10,0,3410.761428571429,1463.2097052989238,3707.67,39.31984238079443,3707.67,3716.41,1.326073298073193,False,False,-223.53000000000065,6296.370000000001,7800.3905444682005,-978.8676873253426,False,True,0.03942731268600519,1,False,normal,1754.7585714285715,none
2022-10-07,2627.03,17,154.5311764705882,4,10,0,3309.1857142857143,1493.464759341595,3707.67,-49.14297108519568,5165.52,3338.06,-0.3380416529923164,False,False,-223.53000000000065,6296.370000000001,7789.5799923105,-1171.208563739071,False,False,-0.14556550541067814,0,False,normal,682.1557142857141,none
2022-10-08,5734.95,21,273.0928571428572,5,10,1,3883.552857142857,1549.9605223113997,4159.5,118.30546282303587,2627.03,1714.38,1.6993648913373902,False,False,-223.53000000000065,6296.370000000001,8533.434424077057,-766.3287097913421,False,False,-0.0030222014598882962,0,False,normal,1851.3971428571426,none
2022-10-09,1988.44,15,132.56266666666667,6,10,1,3573.401428571429,1695.8878834544553,3707.67,-65.32768376358992,5734.95,4159.5,-0.7566712976239375,False,False,-223.53000000000065,6296.370000000001,8661.065078934795,-1514.2622217919366,False,False,-0.09012720085246323,0,False,normal,1584.9614285714288,none
2022-10-10,5804.06,24,241.8358333333333,0,10,0,3747.73,1870.7616249004082,3707.67,191.89012492204944,1988.44,4583.76,1.7446701650505576,False,False,-223.53000000000065,6296.370000000001,9360.014874701224,-1864.554874701225,False,False,-0.03031004154243533,0,False,normal,2056.3300000000004,none
2022-10-11,3074.44,22,139.74727272727273,1,10,0,4014.587142857143,1554.3042259235572,3707.67,-47.02949314789993,5804.06,1206.44,-0.044740647175386165,False,False,-223.53000000000065,6296.370000000001,8677.499820627814,-648.3255349135284,False,False,-0.07049523388004564,0,False,normal,940.1471428571431,none
2022-10-12,4607.12,24,191.9633333333333,2,10,0,4143.08,1561.8628788618694,4607.12,49.8523308309806,3074.44,3707.67,0.9600124553379523,False,False,-223.53000000000065,6296.370000000001,8828.668636585608,-542.5086365856077,False,False,-0.10725482531439906,0,False,normal,464.03999999999996,none
2022-10-13,3380.31,19,177.91105263157894,3,10,0,3888.0499999999997,1512.0431170660058,3380.31,-26.628566219243254,4607.12,5165.52,0.1557733749725865,False,False,-223.53000000000065,6296.370000000001,8424.179351198018,-648.0793511980178,False,False,-0.17057257390712194,0,False,normal,507.7399999999998,none
2022-10-14,4735.86,22,215.2663636363636,4,10,0,4189.311428571428,1426.5896130565975,4607.12,40.10135165117992,3380.31,2627.03,1.0444083595172766,False,False,-223.53000000000065,6296.370000000001,8469.080267741221,-90.45741059836382,False,False,-0.13422809261583624,0,False,normal,546.5485714285714,none
2022-10-15,4246.1,20,212.305,5,10,1,3976.6185714285716,1258.8689455542901,4246.1,-10.341521919989171,4735.86,5734.95,0.7233446805451939,False,False,-223.53000000000065,6296.370000000001,7753.225408091443,200.01173476570102,False,False,-0.15727886665848728,0,False,normal,269.48142857142875,none
2022-10-16,3055.45,18,169.7472222222222,6,10,1,4129.048571428571,1019.9313133152508,4246.1,-28.041025882574612,4246.1,1988.44,-0.05718960026195906,False,False,-223.53000000000065,6296.370000000001,7188.842511374323,1069.2546314828191,False,False,-0.15902338426591495,0,False,normal,1073.5985714285716,none
2022-10-17,5363.16,27,198.6355555555556,0,10,0,4066.062857142857,906.5646358775683,4246.1,75.52766368292723,3055.45,5804.06,1.4556368098178074,False,False,-223.53000000000065,6296.370000000001,6785.756764775562,1346.368949510152,False,False,-0.02171929181083143,0,False,normal,1297.097142857143,none
2022-10-18,3175.3,12,264.6083333333333,1,10,0,4080.471428571429,888.8049994689336,4246.1,-40.79423325054632,5363.16,3074.44,0.021378436990581586,False,False,-223.53000000000065,6296.370000000001,6746.88642697823,1414.0564301646282,False,False,-0.10473297606278859,0,False,normal,905.1714285714288,none
2022-10-19,3306.13,11,300.55727272727273,2,10,0,3894.615714285714,896.3161148995302,3380.31,4.12024060718672,3175.3,4607.12,0.10714444711782277,False,False,-223.53000000000065,6296.370000000001,6583.564058984304,1205.6673695871236,False,False,-0.05149478492103565,0,False,normal,588.485714285714,none
2022-10-20,2602.89,15,173.52599999999998,3,10,0,3783.555714285714,1011.4346374475153,3306.13,-21.270790924736783,3306.13,3380.31,-0.3538667044672964,False,False,-223.53000000000065,6296.370000000001,6817.85962662826,749.2518019431682,False,False,-0.17685067172180052,0,False,normal,1180.6657142857143,none
2022-10-21,2401.08,13,184.69846153846157,4,10,0,3450.0157142857142,1029.8554333636266,3175.3,-7.75330498023351,2602.89,4735.86,-0.4861638725768932,False,False,-223.53000000000065,6296.370000000001,6539.582014376594,360.4494141948344,False,False,-0.18710930641283963,0,False,normal,1048.9357142857143,none
2022-10-22,3316.82,22,150.76454545454544,5,10,1,3317.261428571429,968.1802765571584,3175.3,38.13867093141421,2401.08,4246.1,0.11415230959783662,False,False,-223.53000000000065,6296.370000000001,6221.802258242904,412.72059889995353,False,False,-0.08754175450363255,0,False,normal,0.4414285714287871,none
2022-10-23,3005.12,19,158.16421052631577,6,10,1,3310.0714285714284,970.6323936903004,3175.3,-9.397555489896959,3316.82,3055.45,-0.09018358703643009,False,False,-223.53000000000065,6296.370000000001,6221.96860964233,398.17424750052714,False,False,-0.14419956621589197,0,False,normal,304.95142857142855,none
2022-10-24,2641.74,13,203.21076923076924,0,10,0,2921.297142857143,371.088390580755,3005.12,-12.092029602811206,3005.12,5363.16,-0.32839846711009,False,False,-223.53000000000065,6296.370000000001,4034.562314599408,1808.0319711148782,False,False,-0.17870619385112002,0,False,normal,279.5571428571434,none
2022-10-25,4985.570000000001,26,191.75269230769237,1,10,0,3179.907142857143,871.2816818097072,3005.12,88.72296289566728,2641.74,3175.3,1.2081065204044852,False,False,-223.53000000000065,6296.370000000001,5793.752188286264,566.0620974280214,False,False,-0.07071485723390247,0,False,normal,1805.6628571428578,none
2022-10-26,3421.17,18,190.065,2,10,0,3196.3414285714284,875.135758105161,3005.12,-31.3785585198884,4985.570000000001,3306.13,0.1825592740308995,False,False,-223.53000000000065,6296.370000000001,5821.748702886911,570.9341542559455,False,False,-0.17112104317804716,0,False,normal,224.82857142857165,none
2022-10-27,3835.76,19,201.8821052631579,3,10,0,3372.4657142857145,859.7197929142859,3316.82,12.118368862114437,3421.17,2602.89,0.4543450275939428,False,False,-223.53000000000065,6296.370000000001,5951.625093028572,793.3063355428567,False,False,-0.1663988963969973,0,False,normal,463.2942857142857,none
2022-11-01,4886.78,26,187.9530769230769,1,11,0,3727.565714285714,903.8431108302224,3421.17,27.400567293052735,3835.76,2401.08,1.1433444311247312,False,False,-223.53000000000065,6296.370000000001,6439.095046776381,1016.036381795047,False,False,-0.07656313090909661,0,False,normal,1159.2142857142858,none
2022-11-02,2525.56,14,180.39714285714285,2,11,0,3614.5285714285715,1007.3279952168673,3421.17,-48.318524672688355,4886.78,3316.82,-0.4045606245402121,False,False,-223.53000000000065,6296.370000000001,6636.512557079173,592.5445857779696,False,False,-0.18591962110453664,0,False,normal,1088.9685714285715,none
2022-11-03,18287.263667367573,23,222.34217391304347,3,11,0,5797.691952481082,5592.295564580719,3835.76,624.0874763366372,2525.56,3005.12,9.928072841469286,True,True,-223.53000000000065,6296.370000000001,22574.578646223235,-10979.194741261073,False,True,0.12452883807690751,3,True,spike,12489.571714886491,critical
2022-11-04,4150.88,21,197.6609523809524,4,11,0,6013.283381052511,5478.278581843725,4150.88,-77.30179825969823,18287.263667367573,2641.74,0.6609229157793456,False,False,-223.53000000000065,6296.370000000001,22448.119126583686,-10421.552364478663,False,False,-0.15127147922913786,0,False,normal,1862.4033810525107,none
2022-11-05,5151.07,28,183.9667857142857,5,11,1,6036.926238195367,5473.459015250179,4150.88,24.095854373048596,4150.88,4985.570000000001,1.316600555993099,False,False,-223.53000000000065,6296.370000000001,22457.303283945905,-10383.450807555171,False,False,-0.0004421219815841093,0,False,normal,885.856238195367,none
2022-11-06,3039.29,15,202.61933333333332,6,11,1,5982.371952481081,5505.68389148881,4150.88,-40.99691908671402,5151.07,3421.17,-0.06778333811762065,False,False,-223.53000000000065,6296.370000000001,22499.42362694751,-10534.67972198535,False,False,-0.18393938556435374,0,False,normal,2943.0819524810813,none
2022-11-07,5814.65,18,323.0361111111111,0,11,0,6265.070523909654,5427.339573566276,4886.78,91.316063949146,3039.29,3835.76,1.7516124722220583,False,False,-223.53000000000065,6296.370000000001,22547.089244608484,-10016.948196789173,False,True,0.04643861407594463,1,False,normal,450.42052390965455,none
2022-11-08,5452.6,24,227.1916666666667,1,11,0,6345.901952481081,5407.568409581148,5151.07,-6.226514063615163,5814.65,4886.78,1.5142694777516186,False,False,-223.53000000000065,6296.370000000001,22568.607181224528,-9876.803276262364,False,False,-0.05953611617692944,0,False,normal,893.3019524810807,none
2022-11-09,3631.85,22,165.08409090909092,2,11,0,6503.94338105251,5292.2427876510155,5151.07,-33.392326596486086,5452.6,2525.56,0.3206711980055778,False,False,-223.53000000000065,6296.370000000001,22380.671744005558,-9372.784981900537,False,False,-0.11830759724050716,0,False,normal,2872.09338105251,none
2022-11-10,4903.62,21,233.50571428571428,3,11,0,4591.994285714286,1014.2776487539984,4903.62,35.017140025056094,3631.85,18287.263667367573,1.1543839450782796,False,False,-223.53000000000065,6296.370000000001,7634.827231976281,1549.161339452291,False,False,-0.11779225893425138,0,False,normal,311.6257142857139,none
2022-11-11,2933.25,18,162.95833333333334,4,11,0,4418.047142857143,1191.469850320956,4903.62,-40.18194721450683,4903.62,4150.88,-0.13729818726454915,False,False,-223.53000000000065,6296.370000000001,7992.456693820011,843.6375918942745,False,False,-0.1526789711928629,0,False,normal,1484.7971428571427,none
2022-11-12,3357.05,19,176.68684210526317,5,11,1,4161.7585714285715,1200.4310358149055,3631.85,14.448137731185561,2933.25,5151.07,0.14052521021251915,False,False,-223.53000000000065,6296.370000000001,7763.0516788732875,560.465463983855,False,False,-0.16873956062232726,0,False,normal,804.7085714285713,none
2022-11-13,3929.63,22,178.61954545454546,6,11,1,4288.95,1105.0574942659605,3929.63,17.056046231065956,3357.05,3039.29,0.5158817956948686,False,False,-223.53000000000065,6296.370000000001,7604.122482797881,973.7775172021184,False,False,-0.13359254302476992,0,False,normal,359.3199999999997,none
2022-11-14,3766.03,18,209.2238888888889,0,11,0,3996.29,882.5198865559304,3766.03,-4.163241831928199,3929.63,5814.65,0.40863331096799665,False,False,-223.53000000000065,6296.370000000001,6643.849659667791,1348.730340332209,False,False,-0.16823565680506813,0,False,normal,230.25999999999976,none
2022-11-15,4271.78,25,170.8712,1,11,0,3827.6014285714286,636.2537735429487,3766.03,13.429261052089325,3766.03,5452.6,0.7401792837712696,False,False,-223.53000000000065,6296.370000000001,5736.362749200274,1918.8401079425826,False,False,-0.07294971533324562,0,False,normal,444.1785714285711,none
2022-11-16,3511.7,18,195.09444444444443,2,11,0,3810.4371428571426,643.9883523717635,3766.03,-17.793051140274073,4271.78,3631.85,0.2419064948274991,False,False,-223.53000000000065,6296.370000000001,5742.402199972434,1878.472085741852,False,False,-0.17257945268450758,0,False,normal,298.73714285714277,none
2022-11-17,3519.56,17,207.0329411764706,3,11,0,3612.714285714286,428.99620110430385,3519.56,0.22382321952332251,3511.7,4903.62,0.24705914207660196,False,False,-223.53000000000065,6296.370000000001,4899.702889027198,2325.7256824013743,False,False,-0.17617968353606528,0,False,normal,93.15428571428583,none
