order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code,customer_city,customer_state,customer_segment,item_count,revenue,freight,unique_products,payment_type,payment_installments,payment_value,review_score,year,month,day_of_week,hour,quarter,is_weekend,total_order_value,delivery_days
ORD_005163,CUST_01781,processing,2022-03-05 07:39:00,2022-03-05 17:39:00,2022-03-09 07:39:00,2022-03-20 07:39:00,2022-04-01 07:39:00,UNIQ_01781,47243,Salvador,DF,B2C,1,34.98,52.92,1,debit_card,2,87.9,2.0,2022,3,5,7,1,1,87.9,15
ORD_005164,CUST_02640,shipped,2022-03-05 09:21:00,2022-03-05 18:21:00,2022-03-07 09:21:00,2022-03-11 09:21:00,2022-03-28 09:21:00,UNIQ_02640,76255,Belo Horizonte,SC,Wholesale,1,36.77,71.82,1,boleto,1,108.59,,2022,3,5,9,1,1,108.59,6
ORD_005165,CUST_01341,delivered,2022-03-05 11:04:00,2022-03-05 12:04:00,2022-03-09 11:04:00,2022-03-12 11:04:00,2022-03-15 11:04:00,UNIQ_01341,22739,Porto Alegre,PA,Wholesale,1,47.15,43.95,1,credit_card,6,91.1,5.0,2022,3,5,11,1,1,91.1,7
ORD_005166,CUST_02750,delivered,2022-03-05 13:10:00,2022-03-05 22:10:00,2022-03-07 13:10:00,2022-03-09 13:10:00,2022-03-18 13:10:00,UNIQ_02750,17398,Belo Horizonte,GO,B2B,1,11.34,65.1,1,debit_card,1,76.44,5.0,2022,3,5,13,1,1,76.44,4
ORD_005167,CUST_01572,delivered,2022-03-05 13:59:00,2022-03-06 04:59:00,2022-03-08 13:59:00,2022-03-16 13:59:00,2022-03-28 13:59:00,UNIQ_01572,50846,Fortaleza,ES,B2B,1,49.45,14.34,1,credit_card,3,63.79,4.0,2022,3,5,13,1,1,63.790000000000006,11
ORD_005168,CUST_01218,delivered,2022-03-05 14:18:00,2022-03-06 11:18:00,2022-03-07 14:18:00,2022-03-21 14:18:00,2022-04-02 14:18:00,UNIQ_01218,81643,Curitiba,SC,B2B,5,311.64,218.96,5,debit_card,6,530.6,,2022,3,5,14,1,1,530.6,16
ORD_005169,CUST_00655,delivered,2022-03-05 14:30:00,2022-03-06 08:30:00,2022-03-06 14:30:00,2022-03-18 14:30:00,2022-03-16 14:30:00,UNIQ_00655,12560,Manaus,PR,B2B,1,146.55,71.62,1,voucher,3,218.17,5.0,2022,3,5,14,1,1,218.17000000000002,13
ORD_005170,CUST_02733,delivered,2022-03-05 15:13:00,2022-03-05 22:13:00,2022-03-07 15:13:00,2022-03-17 15:13:00,2022-03-19 15:13:00,UNIQ_02733,41544,Belo Horizonte,RS,B2C,1,58.09,77.76,1,credit_card,1,135.85,3.0,2022,3,5,15,1,1,135.85000000000002,12
ORD_005171,CUST_02857,delivered,2022-03-05 17:03:00,2022-03-06 15:03:00,2022-03-06 17:03:00,2022-03-18 17:03:00,2022-04-03 17:03:00,UNIQ_02857,75179,Manaus,RS,B2B,1,8.24,35.24,1,boleto,1,43.48,4.0,2022,3,5,17,1,1,43.480000000000004,13
ORD_005172,CUST_00555,delivered,2022-03-05 17:12:00,2022-03-05 23:12:00,2022-03-08 17:12:00,2022-03-20 17:12:00,2022-04-03 17:12:00,UNIQ_00555,38010,Manaus,GO,Wholesale,1,25.99,26.26,1,debit_card,1,52.25,5.0,2022,3,5,17,1,1,52.25,15
ORD_005173,CUST_01216,delivered,2022-03-05 20:19:00,2022-03-06 12:19:00,2022-03-10 20:19:00,2022-03-18 20:19:00,2022-03-15 20:19:00,UNIQ_01216,47700,Curitiba,MA,Wholesale,4,393.83,127.75999999999999,4,voucher,6,521.59,1.0,2022,3,5,20,1,1,521.5899999999999,13
ORD_005174,CUST_00047,delivered,2022-03-05 21:13:00,2022-03-06 17:13:00,2022-03-08 21:13:00,2022-03-21 21:13:00,2022-04-03 21:13:00,UNIQ_00047,15695,Salvador,PR,B2C,1,32.52,75.92,1,boleto,1,108.44,4.0,2022,3,5,21,1,1,108.44,16
ORD_005175,CUST_01350,delivered,2022-03-05 21:52:00,2022-03-06 11:52:00,2022-03-09 21:52:00,2022-03-20 21:52:00,2022-04-04 21:52:00,UNIQ_01350,64935,Sao Paulo,GO,Wholesale,1,28.02,22.77,1,voucher,6,50.79,2.0,2022,3,5,21,1,1,50.79,15
ORD_005176,CUST_02544,delivered,2022-03-05 22:36:00,2022-03-06 12:36:00,2022-03-08 22:36:00,2022-03-15 22:36:00,2022-03-15 22:36:00,UNIQ_02544,69552,Recife,PA,B2C,2,148.67000000000002,124.63999999999999,2,boleto,1,273.31,4.0,2022,3,5,22,1,1,273.31,10
ORD_005177,CUST_02906,delivered,2022-03-06 06:49:00,2022-03-06 14:49:00,2022-03-08 06:49:00,2022-03-21 06:49:00,2022-04-01 06:49:00,UNIQ_02906,19742,Salvador,SP,B2B,1,35.27,46.68,1,boleto,1,81.95,5.0,2022,3,6,6,1,1,81.95,15
ORD_005178,CUST_02659,delivered,2022-03-06 09:07:00,2022-03-07 00:07:00,2022-03-11 09:07:00,2022-03-15 09:07:00,2022-03-26 09:07:00,UNIQ_02659,27294,Rio de Janeiro,PR,Wholesale,4,672.3599999999999,159.67,4,credit_card,1,832.03,4.0,2022,3,6,9,1,1,832.0299999999999,9
ORD_005179,CUST_00620,delivered,2022-03-06 11:18:00,2022-03-07 07:18:00,2022-03-09 11:18:00,2022-03-21 11:18:00,2022-04-04 11:18:00,UNIQ_00620,42406,Rio de Janeiro,RJ,Wholesale,1,83.79,76.24,1,debit_card,2,160.03,2.0,2022,3,6,11,1,1,160.03,15
ORD_005180,CUST_00228,shipped,2022-03-06 12:06:00,2022-03-07 09:06:00,2022-03-09 12:06:00,2022-03-15 12:06:00,2022-03-28 12:06:00,UNIQ_00228,40007,Porto Alegre,SC,B2C,2,109.77000000000001,36.4,2,credit_card,2,146.17,3.0,2022,3,6,12,1,1,146.17000000000002,9
ORD_005181,CUST_02125,delivered,2022-03-06 12:22:00,2022-03-06 23:22:00,2022-03-08 12:22:00,2022-03-26 12:22:00,2022-04-04 12:22:00,UNIQ_02125,27790,Brasilia,CE,Wholesale,2,94.43,78.89999999999999,2,credit_card,1,173.33,5.0,2022,3,6,12,1,1,173.32999999999998,20
ORD_005182,CUST_00749,delivered,2022-03-06 14:44:00,2022-03-07 07:44:00,2022-03-11 14:44:00,2022-03-12 14:44:00,2022-03-25 14:44:00,UNIQ_00749,35995,Fortaleza,BA,B2C,2,88.11,55.33,2,debit_card,2,143.44,2.0,2022,3,6,14,1,1,143.44,6
ORD_005183,CUST_00957,delivered,2022-03-06 16:57:00,2022-03-06 19:57:00,2022-03-07 16:57:00,2022-03-15 16:57:00,2022-04-03 16:57:00,UNIQ_00957,91927,Rio de Janeiro,GO,Wholesale,1,39.88,41.51,1,debit_card,1,81.39,,2022,3,6,16,1,1,81.39,9
ORD_005184,CUST_01380,processing,2022-03-06 18:03:00,2022-03-07 16:03:00,2022-03-09 18:03:00,2022-03-13 18:03:00,2022-03-21 18:03:00,UNIQ_01380,96870,Curitiba,DF,Wholesale,1,52.2,8.19,1,boleto,6,60.39,4.0,2022,3,6,18,1,1,60.39,7
ORD_005185,CUST_00951,delivered,2022-03-06 18:42:00,2022-03-07 17:42:00,2022-03-09 18:42:00,2022-03-13 18:42:00,2022-03-27 18:42:00,UNIQ_00951,47762,Porto Alegre,PA,B2B,1,65.24,48.57,1,debit_card,6,113.81,,2022,3,6,18,1,1,113.81,7
ORD_005186,CUST_00127,delivered,2022-03-06 22:11:00,2022-03-07 16:11:00,2022-03-07 22:11:00,2022-03-14 22:11:00,2022-03-23 22:11:00,UNIQ_00127,74686,Recife,BA,B2B,1,115.0,73.69,1,boleto,1,188.69,4.0,2022,3,6,22,1,1,188.69,8
ORD_005187,CUST_02336,delivered,2022-03-06 22:56:00,2022-03-07 14:56:00,2022-03-07 22:56:00,2022-03-15 22:56:00,2022-04-03 22:56:00,UNIQ_02336,82070,Brasilia,AM,B2B,1,128.21,16.57,1,credit_card,1,144.78,,2022,3,6,22,1,1,144.78,9
ORD_005188,CUST_01985,delivered,2022-03-07 08:11:00,2022-03-07 23:11:00,2022-03-12 08:11:00,2022-03-11 08:11:00,2022-03-30 08:11:00,UNIQ_01985,92346,Recife,ES,Wholesale,3,150.11,152.9,3,credit_card,3,303.01,,2022,3,0,8,1,0,303.01,4
ORD_005189,CUST_01748,delivered,2022-03-07 08:20:00,2022-03-07 18:20:00,2022-03-09 08:20:00,2022-03-19 08:20:00,2022-04-06 08:20:00,UNIQ_01748,69050,Recife,GO,B2B,2,77.78999999999999,69.45,2,voucher,3,147.24,4.0,2022,3,0,8,1,0,147.24,12
ORD_005190,CUST_01754,delivered,2022-03-07 08:21:00,2022-03-07 17:21:00,2022-03-09 08:21:00,2022-03-15 08:21:00,2022-03-21 08:21:00,UNIQ_01754,32617,Curitiba,SC,B2C,3,421.76,91.02,3,voucher,3,512.78,,2022,3,0,8,1,0,512.78,8
ORD_005191,CUST_02493,delivered,2022-03-07 09:15:00,2022-03-08 05:15:00,2022-03-08 09:15:00,2022-03-13 09:15:00,2022-03-21 09:15:00,UNIQ_02493,41779,Salvador,SP,Wholesale,5,327.61,201.2,5,boleto,1,528.81,5.0,2022,3,0,9,1,0,528.81,6
ORD_005192,CUST_00420,delivered,2022-03-07 09:36:00,2022-03-08 04:36:00,2022-03-12 09:36:00,2022-03-11 09:36:00,2022-03-25 09:36:00,UNIQ_00420,11267,Porto Alegre,RJ,B2C,1,47.41,10.12,1,credit_card,3,57.53,3.0,2022,3,0,9,1,0,57.529999999999994,4
ORD_005193,CUST_02550,delivered,2022-03-07 10:16:00,2022-03-07 16:16:00,2022-03-10 10:16:00,2022-03-17 10:16:00,2022-03-26 10:16:00,UNIQ_02550,76088,Salvador,PR,B2C,1,113.38,20.24,1,credit_card,3,133.62,5.0,2022,3,0,10,1,0,133.62,10
ORD_005194,CUST_01070,processing,2022-03-07 10:50:00,2022-03-07 20:50:00,2022-03-08 10:50:00,2022-03-25 10:50:00,2022-03-26 10:50:00,UNIQ_01070,82384,Brasilia,CE,B2C,1,21.82,65.59,1,voucher,1,87.41,4.0,2022,3,0,10,1,0,87.41,18
ORD_005195,CUST_02289,delivered,2022-03-07 13:37:00,2022-03-08 02:37:00,2022-03-11 13:37:00,2022-03-27 13:37:00,2022-03-21 13:37:00,UNIQ_02289,30885,Brasilia,SC,B2B,1,74.62,38.47,1,voucher,1,113.09,1.0,2022,3,0,13,1,0,113.09,20
ORD_005196,CUST_02542,delivered,2022-03-07 13:59:00,2022-03-08 06:59:00,2022-03-12 13:59:00,2022-03-15 13:59:00,2022-03-30 13:59:00,UNIQ_02542,53914,Porto Alegre,RS,Wholesale,2,82.91999999999999,66.17,2,debit_card,3,149.09,5.0,2022,3,0,13,1,0,149.08999999999997,8
ORD_005197,CUST_01642,shipped,2022-03-07 13:59:00,2022-03-08 04:59:00,2022-03-11 13:59:00,2022-03-10 13:59:00,2022-03-30 13:59:00,UNIQ_01642,66267,Brasilia,DF,B2C,1,35.62,77.8,1,credit_card,1,113.42,4.0,2022,3,0,13,1,0,113.41999999999999,3
ORD_005198,CUST_00513,delivered,2022-03-07 14:37:00,2022-03-08 12:37:00,2022-03-09 14:37:00,2022-03-19 14:37:00,2022-04-04 14:37:00,UNIQ_00513,66531,Porto Alegre,ES,B2C,1,59.41,11.58,1,voucher,2,70.99,5.0,2022,3,0,14,1,0,70.99,12
ORD_005199,CUST_02329,delivered,2022-03-07 16:21:00,2022-03-07 19:21:00,2022-03-08 16:21:00,2022-03-27 16:21:00,2022-03-19 16:21:00,UNIQ_02329,57516,Recife,DF,Wholesale,1,62.91,56.75,1,debit_card,2,119.66,1.0,2022,3,0,16,1,0,119.66,20
ORD_005200,CUST_02234,delivered,2022-03-07 16:40:00,2022-03-08 02:40:00,2022-03-10 16:40:00,2022-03-24 16:40:00,2022-03-30 16:40:00,UNIQ_02234,91016,Salvador,PA,B2B,2,141.89000000000001,128.15,2,boleto,3,270.04,4.0,2022,3,0,16,1,0,270.04,17
ORD_005201,CUST_00140,delivered,2022-03-07 17:26:00,2022-03-08 02:26:00,2022-03-09 17:26:00,2022-03-16 17:26:00,2022-03-19 17:26:00,UNIQ_00140,88104,Belo Horizonte,MG,B2B,2,107.45,90.51,2,debit_card,3,197.96,5.0,2022,3,0,17,1,0,197.96,9
ORD_005202,CUST_02659,shipped,2022-03-07 17:48:00,2022-03-08 06:48:00,2022-03-12 17:48:00,2022-03-25 17:48:00,2022-03-19 17:48:00,UNIQ_02659,27294,Rio de Janeiro,PR,Wholesale,1,52.15,77.2,1,voucher,6,129.35,5.0,2022,3,0,17,1,0,129.35,18
ORD_005203,CUST_01516,shipped,2022-03-07 18:42:00,2022-03-08 14:42:00,2022-03-08 18:42:00,2022-03-11 18:42:00,2022-03-28 18:42:00,UNIQ_01516,47700,Salvador,MA,B2B,1,55.09,10.24,1,voucher,1,65.33,4.0,2022,3,0,18,1,0,65.33,4
ORD_005204,CUST_01648,delivered,2022-03-07 19:14:00,2022-03-08 02:14:00,2022-03-08 19:14:00,2022-03-12 19:14:00,2022-03-14 19:14:00,UNIQ_01648,25096,Manaus,PA,B2C,1,81.7,25.36,1,credit_card,3,107.06,1.0,2022,3,0,19,1,0,107.06,5
ORD_005205,CUST_02188,delivered,2022-03-08 06:22:00,2022-03-09 01:22:00,2022-03-10 06:22:00,2022-03-16 06:22:00,2022-03-27 06:22:00,UNIQ_02188,26274,Fortaleza,DF,B2B,1,35.1,5.21,1,voucher,3,40.31,4.0,2022,3,1,6,1,0,40.31,8
ORD_005206,CUST_00540,delivered,2022-03-08 06:27:00,2022-03-09 02:27:00,2022-03-11 06:27:00,2022-03-18 06:27:00,2022-04-05 06:27:00,UNIQ_00540,63225,Recife,PA,Wholesale,1,222.45,51.25,1,boleto,6,273.7,1.0,2022,3,1,6,1,0,273.7,10
ORD_005207,CUST_00018,delivered,2022-03-08 06:28:00,2022-03-09 05:28:00,2022-03-10 06:28:00,2022-03-17 06:28:00,2022-04-04 06:28:00,UNIQ_00018,40495,Recife,PE,Wholesale,1,6.82,50.61,1,voucher,1,57.43,5.0,2022,3,1,6,1,0,57.43,9
ORD_005208,CUST_00349,delivered,2022-03-08 07:52:00,2022-03-08 18:52:00,2022-03-10 07:52:00,2022-03-21 07:52:00,2022-04-02 07:52:00,UNIQ_00349,44814,Salvador,ES,B2B,2,201.34,91.12,2,credit_card,1,292.46,3.0,2022,3,1,7,1,0,292.46000000000004,13
ORD_005209,CUST_01941,delivered,2022-03-08 08:52:00,2022-03-08 16:52:00,2022-03-13 08:52:00,2022-03-25 08:52:00,2022-03-30 08:52:00,UNIQ_01941,24530,Sao Paulo,PA,B2C,1,192.92,6.98,1,credit_card,3,199.9,5.0,2022,3,1,8,1,0,199.89999999999998,17
ORD_005210,CUST_02699,delivered,2022-03-08 09:49:00,2022-03-08 12:49:00,2022-03-10 09:49:00,2022-03-17 09:49:00,2022-03-30 09:49:00,UNIQ_02699,96742,Rio de Janeiro,MA,Wholesale,3,178.81,142.85000000000002,3,credit_card,2,321.66,5.0,2022,3,1,9,1,0,321.66,9
ORD_005211,CUST_01493,delivered,2022-03-08 11:11:00,2022-03-08 22:11:00,2022-03-12 11:11:00,2022-03-26 11:11:00,2022-03-29 11:11:00,UNIQ_01493,30006,Sao Paulo,SP,B2B,1,136.79,46.91,1,boleto,1,183.7,5.0,2022,3,1,11,1,0,183.7,18
ORD_005212,CUST_01008,delivered,2022-03-08 14:54:00,2022-03-09 01:54:00,2022-03-10 14:54:00,2022-03-26 14:54:00,2022-03-30 14:54:00,UNIQ_01008,67963,Sao Paulo,CE,B2B,1,58.65,70.26,1,voucher,3,128.91,5.0,2022,3,1,14,1,0,128.91,18
ORD_005213,CUST_02573,delivered,2022-03-08 15:54:00,2022-03-09 05:54:00,2022-03-09 15:54:00,2022-03-22 15:54:00,2022-03-22 15:54:00,UNIQ_02573,52982,Manaus,CE,B2B,2,16.16,146.54,2,credit_card,2,162.7,,2022,3,1,15,1,0,162.7,14
ORD_005214,CUST_00012,delivered,2022-03-08 21:44:00,2022-03-09 10:44:00,2022-03-11 21:44:00,2022-03-11 21:44:00,2022-03-16 21:44:00,UNIQ_00012,87397,Salvador,RS,B2B,3,262.27,128.63,3,boleto,2,390.9,,2022,3,1,21,1,0,390.9,3
ORD_005215,CUST_01838,shipped,2022-03-09 07:38:00,2022-03-09 17:38:00,2022-03-12 07:38:00,2022-03-14 07:38:00,2022-04-02 07:38:00,UNIQ_01838,30218,Rio de Janeiro,PA,Wholesale,2,176.29,86.05,2,voucher,1,262.34,5.0,2022,3,2,7,1,0,262.34,5
ORD_005216,CUST_02522,delivered,2022-03-09 08:22:00,2022-03-10 05:22:00,2022-03-12 08:22:00,2022-03-17 08:22:00,2022-03-25 08:22:00,UNIQ_02522,21725,Salvador,PA,B2C,1,22.93,53.61,1,debit_card,1,76.54,5.0,2022,3,2,8,1,0,76.53999999999999,8
ORD_005217,CUST_01674,delivered,2022-03-09 10:18:00,2022-03-09 15:18:00,2022-03-12 10:18:00,2022-03-16 10:18:00,2022-03-21 10:18:00,UNIQ_01674,24945,Curitiba,MA,B2B,1,62.96,73.68,1,voucher,6,136.64,5.0,2022,3,2,10,1,0,136.64000000000001,7
ORD_005218,CUST_01676,delivered,2022-03-09 11:48:00,2022-03-09 18:48:00,2022-03-13 11:48:00,2022-03-16 11:48:00,2022-04-03 11:48:00,UNIQ_01676,76840,Manaus,MG,B2C,1,36.22,55.6,1,credit_card,1,91.82,4.0,2022,3,2,11,1,0,91.82,7
ORD_005219,CUST_00412,delivered,2022-03-09 13:20:00,2022-03-10 09:20:00,2022-03-11 13:20:00,2022-03-16 13:20:00,2022-04-01 13:20:00,UNIQ_00412,27146,Belo Horizonte,CE,B2C,1,66.97,38.41,1,debit_card,2,105.38,1.0,2022,3,2,13,1,0,105.38,7
ORD_005220,CUST_02156,delivered,2022-03-09 19:42:00,2022-03-10 04:42:00,2022-03-14 19:42:00,2022-03-12 19:42:00,2022-03-26 19:42:00,UNIQ_02156,71263,Curitiba,SP,B2B,3,256.82,169.37,3,credit_card,1,426.19,3.0,2022,3,2,19,1,0,426.19,3
ORD_005221,CUST_01764,delivered,2022-03-09 20:07:00,2022-03-09 21:07:00,2022-03-12 20:07:00,2022-03-14 20:07:00,2022-03-17 20:07:00,UNIQ_01764,58870,Manaus,MA,Wholesale,1,223.53,46.07,1,debit_card,3,269.6,4.0,2022,3,2,20,1,0,269.6,5
ORD_005222,CUST_02343,shipped,2022-03-09 20:53:00,2022-03-10 01:53:00,2022-03-14 20:53:00,2022-03-19 20:53:00,2022-03-30 20:53:00,UNIQ_02343,22672,Belo Horizonte,MG,B2B,1,113.68,31.93,1,debit_card,2,145.61,4.0,2022,3,2,20,1,0,145.61,10
ORD_005223,CUST_01365,delivered,2022-03-09 22:16:00,2022-03-10 19:16:00,2022-03-13 22:16:00,2022-03-18 22:16:00,2022-03-30 22:16:00,UNIQ_01365,40947,Rio de Janeiro,PR,B2C,3,314.75,77.4,3,voucher,1,392.15,4.0,2022,3,2,22,1,0,392.15,9
ORD_005224,CUST_01968,delivered,2022-03-09 22:55:00,2022-03-10 11:55:00,2022-03-12 22:55:00,2022-03-26 22:55:00,2022-03-17 22:55:00,UNIQ_01968,76496,Porto Alegre,RJ,Wholesale,3,190.51,154.46,3,debit_card,1,344.97,3.0,2022,3,2,22,1,0,344.97,17
ORD_005225,CUST_00627,delivered,2022-03-10 10:46:00,2022-03-11 05:46:00,2022-03-14 10:46:00,2022-03-13 10:46:00,2022-04-06 10:46:00,UNIQ_00627,45992,Curitiba,CE,B2B,3,331.01,138.2,3,voucher,3,469.21,5.0,2022,3,3,10,1,0,469.21,3
ORD_005226,CUST_02670,delivered,2022-03-10 11:15:00,2022-03-10 12:15:00,2022-03-13 11:15:00,2022-03-22 11:15:00,2022-03-21 11:15:00,UNIQ_02670,61897,Belo Horizonte,MG,Wholesale,1,21.68,12.21,1,voucher,2,33.89,3.0,2022,3,3,11,1,0,33.89,12
ORD_005227,CUST_02630,shipped,2022-03-10 11:23:00,2022-03-11 05:23:00,2022-03-14 11:23:00,2022-03-23 11:23:00,2022-03-23 11:23:00,UNIQ_02630,20730,Salvador,AM,B2B,1,55.74,27.26,1,debit_card,1,83.0,5.0,2022,3,3,11,1,0,83.0,13
ORD_005228,CUST_01190,delivered,2022-03-10 11:26:00,2022-03-11 06:26:00,2022-03-15 11:26:00,2022-03-28 11:26:00,2022-03-30 11:26:00,UNIQ_01190,42007,Porto Alegre,RJ,Wholesale,1,48.33,18.46,1,voucher,2,66.79,5.0,2022,3,3,11,1,0,66.78999999999999,18
ORD_005229,CUST_00028,delivered,2022-03-10 12:58:00,2022-03-11 01:58:00,2022-03-12 12:58:00,2022-03-21 12:58:00,2022-04-03 12:58:00,UNIQ_00028,68878,Porto Alegre,SP,Wholesale,1,214.77,49.92,1,debit_card,6,264.69,4.0,2022,3,3,12,1,0,264.69,11
ORD_005230,CUST_01269,delivered,2022-03-10 14:19:00,2022-03-10 23:19:00,2022-03-12 14:19:00,2022-03-13 14:19:00,2022-03-19 14:19:00,UNIQ_01269,50492,Fortaleza,MG,B2B,1,43.74,10.04,1,credit_card,12,53.78,,2022,3,3,14,1,0,53.78,3
ORD_005231,CUST_01016,shipped,2022-03-10 14:33:00,2022-03-11 09:33:00,2022-03-15 14:33:00,2022-03-30 14:33:00,2022-04-07 14:33:00,UNIQ_01016,71605,Sao Paulo,RS,B2B,2,95.36,72.24,2,boleto,1,167.6,4.0,2022,3,3,14,1,0,167.6,20
ORD_005232,CUST_01259,processing,2022-03-10 16:31:00,2022-03-11 05:31:00,2022-03-12 16:31:00,2022-03-23 16:31:00,2022-03-18 16:31:00,UNIQ_01259,42850,Porto Alegre,DF,B2B,1,46.53,31.66,1,voucher,2,78.19,2.0,2022,3,3,16,1,0,78.19,13
ORD_005233,CUST_02011,delivered,2022-03-10 17:53:00,2022-03-11 06:53:00,2022-03-15 17:53:00,2022-03-14 17:53:00,2022-04-09 17:53:00,UNIQ_02011,50642,Belo Horizonte,AM,B2B,1,68.58,8.64,1,voucher,2,77.22,,2022,3,3,17,1,0,77.22,4
ORD_005234,CUST_01056,delivered,2022-03-10 17:54:00,2022-03-11 07:54:00,2022-03-15 17:54:00,2022-03-28 17:54:00,2022-04-07 17:54:00,UNIQ_01056,81987,Salvador,MG,Wholesale,4,270.78,196.05,4,voucher,12,466.83,5.0,2022,3,3,17,1,0,466.83,18
ORD_005235,CUST_00494,delivered,2022-03-10 18:40:00,2022-03-11 16:40:00,2022-03-13 18:40:00,2022-03-22 18:40:00,2022-03-25 18:40:00,UNIQ_00494,66959,Belo Horizonte,AM,B2C,3,181.82999999999998,98.25,3,boleto,12,280.08,4.0,2022,3,3,18,1,0,280.08,12
ORD_005236,CUST_02912,delivered,2022-03-10 21:55:00,2022-03-11 14:55:00,2022-03-12 21:55:00,2022-03-15 21:55:00,2022-03-30 21:55:00,UNIQ_02912,92667,Brasilia,PR,B2B,2,111.02000000000001,73.64,2,debit_card,2,184.66,3.0,2022,3,3,21,1,0,184.66000000000003,5
ORD_005237,CUST_00670,shipped,2022-03-10 22:23:00,2022-03-11 01:23:00,2022-03-11 22:23:00,2022-03-15 22:23:00,2022-03-24 22:23:00,UNIQ_00670,45774,Sao Paulo,GO,B2C,2,145.6,99.32000000000001,2,voucher,1,244.92,5.0,2022,3,3,22,1,0,244.92000000000002,5
ORD_005238,CUST_01303,shipped,2022-03-10 22:27:00,2022-03-11 02:27:00,2022-03-11 22:27:00,2022-03-20 22:27:00,2022-03-29 22:27:00,UNIQ_01303,61717,Curitiba,GO,B2B,1,82.65,27.08,1,boleto,3,109.73,3.0,2022,3,3,22,1,0,109.73,10
ORD_005239,CUST_00924,delivered,2022-03-11 07:11:00,2022-03-12 05:11:00,2022-03-16 07:11:00,2022-03-18 07:11:00,2022-04-08 07:11:00,UNIQ_00924,66207,Porto Alegre,ES,B2B,1,54.56,36.39,1,credit_card,1,90.95,4.0,2022,3,4,7,1,0,90.95,7
ORD_005240,CUST_00298,shipped,2022-03-11 07:37:00,2022-03-12 01:37:00,2022-03-14 07:37:00,2022-03-31 07:37:00,2022-03-25 07:37:00,UNIQ_00298,69638,Curitiba,PA,Wholesale,3,145.41,73.39,3,boleto,1,218.8,4.0,2022,3,4,7,1,0,218.8,20
ORD_005241,CUST_02690,delivered,2022-03-11 08:09:00,2022-03-11 14:09:00,2022-03-12 08:09:00,2022-03-18 08:09:00,2022-03-22 08:09:00,UNIQ_02690,94656,Salvador,ES,B2C,1,31.12,46.49,1,boleto,6,77.61,3.0,2022,3,4,8,1,0,77.61,7
ORD_005242,CUST_00796,delivered,2022-03-11 08:45:00,2022-03-11 13:45:00,2022-03-16 08:45:00,2022-03-20 08:45:00,2022-04-10 08:45:00,UNIQ_00796,41963,Salvador,GO,Wholesale,1,91.25,36.74,1,boleto,6,127.99,,2022,3,4,8,1,0,127.99000000000001,9
ORD_005243,CUST_01975,delivered,2022-03-11 08:51:00,2022-03-12 03:51:00,2022-03-16 08:51:00,2022-03-27 08:51:00,2022-03-18 08:51:00,UNIQ_01975,93318,Curitiba,SP,Wholesale,1,35.31,13.81,1,credit_card,12,49.12,,2022,3,4,8,1,0,49.120000000000005,16
ORD_005244,CUST_02706,shipped,2022-03-11 13:19:00,2022-03-11 18:19:00,2022-03-16 13:19:00,2022-03-27 13:19:00,2022-03-20 13:19:00,UNIQ_02706,80419,Curitiba,DF,B2B,2,263.28000000000003,39.84,2,boleto,3,303.12,5.0,2022,3,4,13,1,0,303.12,16
ORD_005245,CUST_02535,processing,2022-03-11 13:38:00,2022-03-11 21:38:00,2022-03-14 13:38:00,2022-03-23 13:38:00,2022-03-29 13:38:00,UNIQ_02535,47941,Porto Alegre,SC,B2C,4,251.47,135.91,4,voucher,1,387.38,1.0,2022,3,4,13,1,0,387.38,12
ORD_005246,CUST_01294,delivered,2022-03-11 15:34:00,2022-03-12 13:34:00,2022-03-15 15:34:00,2022-03-21 15:34:00,2022-03-27 15:34:00,UNIQ_01294,19869,Fortaleza,DF,B2C,1,6.18,24.1,1,boleto,1,30.28,5.0,2022,3,4,15,1,0,30.28,10
ORD_005247,CUST_01658,delivered,2022-03-11 15:39:00,2022-03-12 12:39:00,2022-03-16 15:39:00,2022-03-31 15:39:00,2022-03-30 15:39:00,UNIQ_01658,23875,Fortaleza,AM,Wholesale,2,105.06,98.02000000000001,2,voucher,2,203.08,5.0,2022,3,4,15,1,0,203.08,20
ORD_005248,CUST_00398,delivered,2022-03-11 15:39:00,2022-03-12 12:39:00,2022-03-15 15:39:00,2022-03-18 15:39:00,2022-03-20 15:39:00,UNIQ_00398,36685,Salvador,MG,B2C,1,102.0,21.95,1,boleto,1,123.95,3.0,2022,3,4,15,1,0,123.95,7
ORD_005249,CUST_00053,delivered,2022-03-11 15:39:00,2022-03-12 12:39:00,2022-03-16 15:39:00,2022-03-27 15:39:00,2022-03-22 15:39:00,UNIQ_00053,82357,Belo Horizonte,PA,Wholesale,1,63.6,20.95,1,credit_card,2,84.55,5.0,2022,3,4,15,1,0,84.55,16
ORD_005250,CUST_00213,delivered,2022-03-11 15:45:00,2022-03-11 20:45:00,2022-03-13 15:45:00,2022-03-31 15:45:00,2022-03-20 15:45:00,UNIQ_00213,25860,Fortaleza,MG,B2B,1,232.69,12.6,1,boleto,1,245.29,5.0,2022,3,4,15,1,0,245.29,20
