customer_id,last_purchase,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,RFM_avg,segment,cluster,cluster_label
CUST_01612,2023-07-19 11:44:00,6,1757.06,161,3,5,5,355,4.333333333333333,At Risk,1,Cluster_1_High
CUST_01613,2022-08-20 22:28:00,1,196.76,494,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_01614,2022-12-05 19:38:00,2,477.37999999999994,387,2,1,2,212,1.6666666666666667,Hibernating,0,Cluster_2_Mid
CUST_01615,2022-07-16 17:17:00,3,911.2900000000001,529,1,2,4,124,2.3333333333333335,Hibernating,0,Cluster_2_Mid
CUST_01616,2023-08-08 20:20:00,4,825.59,141,3,3,4,334,3.3333333333333335,Need Attention,1,Cluster_1_High
CUST_01617,2023-08-14 21:54:00,2,321.67,135,3,1,1,311,1.6666666666666667,About to Sleep,0,Cluster_2_Mid
CUST_01618,2023-08-13 12:48:00,3,673.0600000000001,136,3,2,3,323,2.6666666666666665,Need Attention,1,Cluster_1_High
CUST_01619,2023-12-06 19:46:00,5,746.36,21,5,4,3,543,4.0,Champions,1,Cluster_1_High
CUST_01620,2023-07-11 08:33:00,4,502.43999999999994,169,3,3,2,332,2.6666666666666665,Need Attention,1,Cluster_1_High
CUST_01621,2023-12-23 15:11:00,2,440.31,4,5,1,2,512,2.6666666666666665,New Customers,1,Cluster_1_High
CUST_01622,2022-04-24 11:11:00,3,549.92,612,1,2,2,122,1.6666666666666667,Hibernating,0,Cluster_2_Mid
CUST_01623,2023-11-24 14:12:00,7,1104.98,33,5,5,4,554,4.666666666666667,Champions,1,Cluster_1_High
CUST_01624,2023-12-26 14:47:00,6,833.4,1,5,5,4,554,4.666666666666667,Champions,1,Cluster_1_High
CUST_01625,2023-11-24 07:02:00,2,505.41999999999996,33,5,1,2,512,2.6666666666666665,New Customers,0,Cluster_2_Mid
CUST_01626,2023-12-17 10:19:00,5,746.28,10,5,4,3,543,4.0,Champions,1,Cluster_1_High
CUST_01627,2023-01-22 09:18:00,4,770.22,339,2,3,3,233,2.6666666666666665,About to Sleep,1,Cluster_1_High
CUST_01628,2021-09-06 09:08:00,2,475.62,842,1,1,2,112,1.3333333333333333,Lost,0,Cluster_2_Mid
CUST_01629,2023-12-06 19:48:00,6,920.78,21,5,5,4,554,4.666666666666667,Champions,1,Cluster_1_High
CUST_01630,2023-12-20 13:59:00,5,1006.89,7,5,4,4,544,4.333333333333333,Champions,1,Cluster_1_High
CUST_01631,2023-08-19 06:48:00,5,1164.58,130,3,4,4,344,3.6666666666666665,At Risk,1,Cluster_1_High
CUST_01632,2023-09-20 07:47:00,6,1670.66,98,4,5,5,455,4.666666666666667,Loyal Customers,1,Cluster_1_High
CUST_01633,2022-10-02 15:27:00,5,372.18,451,1,4,2,142,2.3333333333333335,Lost,0,Cluster_2_Mid
CUST_01634,2023-09-09 21:10:00,3,378.44,109,3,2,2,322,2.3333333333333335,Need Attention,0,Cluster_2_Mid
CUST_01635,2023-07-06 08:06:00,5,1352.03,174,3,4,5,345,4.0,At Risk,1,Cluster_1_High
CUST_01636,2023-06-25 06:07:00,6,1510.56,185,3,5,5,355,4.333333333333333,At Risk,1,Cluster_1_High
CUST_01638,2023-10-16 16:27:00,6,1367.85,72,4,5,5,455,4.666666666666667,Loyal Customers,1,Cluster_1_High
CUST_01639,2023-03-12 16:13:00,4,554.9300000000001,290,2,3,2,232,2.3333333333333335,About to Sleep,1,Cluster_1_High
CUST_01640,2023-11-01 17:33:00,8,1443.82,56,4,5,5,455,4.666666666666667,Loyal Customers,1,Cluster_1_High
CUST_01641,2023-10-12 08:01:00,7,697.34,76,4,5,3,453,4.0,Loyal Customers,1,Cluster_1_High
CUST_01642,2023-12-06 06:31:00,7,1956.17,21,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_01643,2022-12-26 20:33:00,5,1709.92,366,2,4,5,245,3.6666666666666665,Cannot Lose,1,Cluster_1_High
CUST_01644,2023-09-22 07:57:00,9,2047.91,96,4,5,5,455,4.666666666666667,Loyal Customers,1,Cluster_1_High
CUST_01645,2023-11-07 21:08:00,8,1517.59,50,4,5,5,455,4.666666666666667,Loyal Customers,1,Cluster_1_High
CUST_01646,2023-07-27 19:21:00,5,767.8100000000001,153,3,4,3,343,3.3333333333333335,At Risk,1,Cluster_1_High
CUST_01647,2022-09-13 17:54:00,2,288.56,470,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_01648,2023-12-13 15:34:00,7,1515.83,14,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_01649,2023-11-12 16:12:00,5,1340.83,45,4,4,5,445,4.333333333333333,Loyal Customers,1,Cluster_1_High
CUST_01650,2023-10-09 22:01:00,2,1050.05,79,4,1,4,414,3.0,Promising,1,Cluster_1_High
CUST_01651,2023-07-07 18:39:00,3,675.63,173,3,2,3,323,2.6666666666666665,Need Attention,1,Cluster_1_High
CUST_01652,2023-07-02 14:59:00,5,1192.1,178,3,4,5,345,4.0,At Risk,1,Cluster_1_High
CUST_01653,2022-05-12 07:50:00,2,667.0600000000001,594,1,1,3,113,1.6666666666666667,Lost,0,Cluster_2_Mid
CUST_01654,2022-08-05 10:31:00,2,207.23000000000002,509,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_01656,2023-12-02 13:34:00,7,1348.6,25,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_01657,2023-11-22 21:24:00,4,647.5899999999999,35,5,3,3,533,3.6666666666666665,Potential Loyalist,1,Cluster_1_High
CUST_01658,2022-04-22 16:15:00,5,1439.32,614,1,4,5,145,3.3333333333333335,Lost,1,Cluster_1_High
CUST_01659,2023-12-09 19:58:00,7,1322.64,18,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_01660,2022-07-14 20:00:00,5,1234.26,531,1,4,5,145,3.3333333333333335,Lost,1,Cluster_1_High
CUST_01661,2023-10-04 12:14:00,4,642.15,84,4,3,3,433,3.3333333333333335,Potential Loyalist,1,Cluster_1_High
CUST_01662,2023-09-19 15:10:00,3,568.0600000000001,99,4,2,2,422,2.6666666666666665,Promising,1,Cluster_1_High
CUST_01663,2023-09-19 07:52:00,2,94.28,99,4,1,1,411,2.0,Promising,0,Cluster_2_Mid
CUST_01664,2023-11-24 09:48:00,7,1663.1000000000001,33,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_01665,2023-09-06 17:38:00,4,1520.6100000000001,112,3,3,5,335,3.6666666666666665,Need Attention,1,Cluster_1_High
CUST_01666,2023-10-10 22:40:00,9,2417.01,78,4,5,5,455,4.666666666666667,Loyal Customers,1,Cluster_1_High
CUST_01667,2023-09-07 18:36:00,5,1481.55,111,3,4,5,345,4.0,At Risk,1,Cluster_1_High
CUST_01668,2023-11-24 11:20:00,3,686.94,33,5,2,3,523,3.3333333333333335,New Customers,1,Cluster_1_High
CUST_01669,2023-06-02 21:09:00,5,486.31,208,2,4,2,242,2.6666666666666665,Cannot Lose,1,Cluster_1_High
CUST_01670,2023-10-25 13:34:00,5,1184.2399999999998,63,4,4,4,444,4.0,Loyal Customers,1,Cluster_1_High
CUST_01671,2023-03-02 14:36:00,3,423.12,300,2,2,2,222,2.0,Hibernating,0,Cluster_2_Mid
CUST_01672,2023-01-27 07:36:00,6,1315.78,334,2,5,5,255,4.0,Cannot Lose,1,Cluster_1_High
CUST_01673,2023-08-21 09:24:00,4,1216.23,128,3,3,5,335,3.6666666666666665,Need Attention,1,Cluster_1_High
CUST_01674,2023-04-15 07:29:00,6,1681.37,256,2,5,5,255,4.0,Cannot Lose,1,Cluster_1_High
CUST_01675,2023-11-16 19:49:00,6,1687.1699999999998,41,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_01676,2022-09-16 11:07:00,2,144.42,467,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_01677,2023-03-01 10:54:00,2,974.6899999999999,301,2,1,4,214,2.3333333333333335,Hibernating,0,Cluster_2_Mid
CUST_01678,2023-10-21 09:06:00,4,725.47,67,4,3,3,433,3.3333333333333335,Potential Loyalist,1,Cluster_1_High
CUST_01679,2023-09-05 16:58:00,4,441.57000000000005,113,3,3,2,332,2.6666666666666665,Need Attention,1,Cluster_1_High
CUST_01680,2023-04-01 21:05:00,3,961.27,270,2,2,4,224,2.6666666666666665,Hibernating,1,Cluster_1_High
CUST_01681,2023-09-12 17:00:00,5,812.62,106,3,4,3,343,3.3333333333333335,At Risk,1,Cluster_1_High
CUST_01682,2023-10-21 14:57:00,5,1299.01,67,4,4,5,445,4.333333333333333,Loyal Customers,1,Cluster_1_High
CUST_01683,2023-12-11 11:59:00,4,1660.85,16,5,3,5,535,4.333333333333333,Potential Loyalist,1,Cluster_1_High
CUST_01684,2023-02-04 22:11:00,5,1170.43,326,2,4,4,244,3.3333333333333335,Cannot Lose,1,Cluster_1_High
CUST_01685,2023-04-19 10:14:00,4,924.72,252,2,3,4,234,3.0,About to Sleep,1,Cluster_1_High
CUST_01686,2023-05-11 13:55:00,3,791.1600000000001,230,2,2,3,223,2.3333333333333335,Hibernating,1,Cluster_1_High
CUST_01687,2023-11-02 18:32:00,7,799.72,55,4,5,3,453,4.0,Loyal Customers,1,Cluster_1_High
CUST_01688,2022-07-05 21:16:00,3,547.21,540,1,2,2,122,1.6666666666666667,Hibernating,0,Cluster_2_Mid
CUST_01689,2022-02-03 15:01:00,1,213.05,692,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_01690,2023-12-17 07:22:00,3,706.5400000000001,10,5,2,3,523,3.3333333333333335,New Customers,1,Cluster_1_High
CUST_01691,2023-12-10 15:11:00,7,1344.21,17,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_01692,2021-09-23 14:00:00,1,410.95,825,1,1,2,112,1.3333333333333333,Lost,0,Cluster_2_Mid
CUST_01693,2023-11-09 17:23:00,3,464.11,48,4,2,2,422,2.6666666666666665,Promising,1,Cluster_1_High
CUST_01694,2023-12-11 19:50:00,4,562.89,16,5,3,2,532,3.3333333333333335,Potential Loyalist,1,Cluster_1_High
CUST_01695,2023-05-18 17:18:00,5,851.5799999999999,223,2,4,4,244,3.3333333333333335,Cannot Lose,1,Cluster_1_High
CUST_01696,2023-12-12 18:11:00,7,1080.63,15,5,5,4,554,4.666666666666667,Champions,1,Cluster_1_High
CUST_01697,2023-11-19 18:27:00,7,855.73,38,5,5,4,554,4.666666666666667,Champions,1,Cluster_1_High
CUST_01698,2023-12-14 14:07:00,5,1316.42,13,5,4,5,545,4.666666666666667,Champions,1,Cluster_1_High
CUST_01699,2023-09-14 14:01:00,4,1215.9299999999998,104,4,3,5,435,4.0,Potential Loyalist,1,Cluster_1_High
CUST_01700,2023-04-23 15:35:00,3,293.34000000000003,248,2,2,1,221,1.6666666666666667,Hibernating,0,Cluster_2_Mid
CUST_01701,2023-12-08 06:32:00,6,995.28,19,5,5,4,554,4.666666666666667,Champions,1,Cluster_1_High
CUST_01702,2022-07-16 12:45:00,3,519.5699999999999,529,1,2,2,122,1.6666666666666667,Hibernating,0,Cluster_2_Mid
CUST_01703,2023-12-26 14:15:00,6,963.2600000000001,1,5,5,4,554,4.666666666666667,Champions,1,Cluster_1_High
CUST_01704,2021-04-16 22:34:00,1,223.06,985,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_01705,2023-08-14 14:25:00,2,279.45,135,3,1,1,311,1.6666666666666667,About to Sleep,0,Cluster_2_Mid
CUST_01706,2023-11-13 16:12:00,2,378.86,44,4,1,2,412,2.3333333333333335,Promising,0,Cluster_2_Mid
CUST_01707,2023-06-16 07:03:00,2,238.84000000000003,194,3,1,1,311,1.6666666666666667,About to Sleep,0,Cluster_2_Mid
CUST_01708,2023-09-04 18:52:00,4,508.56,114,3,3,2,332,2.6666666666666665,Need Attention,1,Cluster_1_High
CUST_01709,2022-12-05 11:29:00,3,754.22,387,2,2,3,223,2.3333333333333335,Hibernating,0,Cluster_2_Mid
CUST_01710,2023-06-05 21:29:00,1,140.52,205,2,1,1,211,1.3333333333333333,Hibernating,0,Cluster_2_Mid
CUST_01711,2023-10-24 09:15:00,4,921.04,64,4,3,4,434,3.6666666666666665,Potential Loyalist,1,Cluster_1_High
CUST_01712,2023-11-03 14:50:00,4,1132.1100000000001,54,4,3,4,434,3.6666666666666665,Potential Loyalist,1,Cluster_1_High
CUST_01713,2022-10-14 12:28:00,4,683.86,439,1,3,3,133,2.3333333333333335,Hibernating,1,Cluster_1_High
CUST_01714,2023-09-02 15:34:00,7,1403.68,116,3,5,5,355,4.333333333333333,At Risk,1,Cluster_1_High
CUST_01715,2023-06-12 10:32:00,5,1206.45,198,3,4,5,345,4.0,At Risk,1,Cluster_1_High
CUST_01716,2023-10-03 14:45:00,3,458.71999999999997,85,4,2,2,422,2.6666666666666665,Promising,0,Cluster_2_Mid
CUST_01717,2023-10-04 07:13:00,6,1748.79,84,4,5,5,455,4.666666666666667,Loyal Customers,1,Cluster_1_High
CUST_01718,2023-06-04 17:10:00,4,578.66,206,2,3,2,232,2.3333333333333335,About to Sleep,1,Cluster_1_High
CUST_01719,2023-09-07 15:11:00,1,421.55,111,3,1,2,312,2.0,About to Sleep,0,Cluster_2_Mid
CUST_01720,2023-05-02 18:53:00,6,1277.2199999999998,239,2,5,5,255,4.0,Cannot Lose,1,Cluster_1_High
CUST_01721,2023-10-27 22:32:00,4,653.74,61,4,3,3,433,3.3333333333333335,Potential Loyalist,1,Cluster_1_High
CUST_01722,2022-06-17 12:14:00,4,389.05,558,1,3,2,132,2.0,Hibernating,0,Cluster_2_Mid
CUST_01723,2023-10-25 18:47:00,2,564.52,63,4,1,2,412,2.3333333333333335,Promising,0,Cluster_2_Mid
CUST_01724,2022-10-13 18:33:00,5,978.72,440,1,4,4,144,3.0,Lost,1,Cluster_1_High
CUST_01725,2023-10-06 21:58:00,4,635.13,82,4,3,3,433,3.3333333333333335,Potential Loyalist,1,Cluster_1_High
CUST_01726,2022-11-23 09:46:00,4,633.17,399,2,3,3,233,2.6666666666666665,About to Sleep,1,Cluster_1_High
CUST_01727,2023-05-08 18:14:00,3,365.2,233,2,2,2,222,2.0,Hibernating,0,Cluster_2_Mid
CUST_01728,2023-08-13 18:36:00,4,661.91,136,3,3,3,333,3.0,Need Attention,1,Cluster_1_High
CUST_01729,2023-12-26 16:06:00,3,625.51,1,5,2,3,523,3.3333333333333335,New Customers,1,Cluster_1_High
CUST_01730,2023-05-14 21:35:00,3,740.67,227,2,2,3,223,2.3333333333333335,Hibernating,1,Cluster_1_High
CUST_01731,2023-10-23 14:28:00,4,1441.12,65,4,3,5,435,4.0,Potential Loyalist,1,Cluster_1_High
CUST_01732,2023-05-14 12:09:00,3,857.53,227,2,2,4,224,2.6666666666666665,Hibernating,1,Cluster_1_High
CUST_01733,2023-11-27 16:55:00,8,883.51,30,5,5,4,554,4.666666666666667,Champions,1,Cluster_1_High
CUST_01734,2023-10-15 13:14:00,5,565.88,73,4,4,2,442,3.3333333333333335,Loyal Customers,1,Cluster_1_High
CUST_01735,2023-12-12 09:20:00,4,641.41,15,5,3,3,533,3.6666666666666665,Potential Loyalist,1,Cluster_1_High
CUST_01736,2022-08-22 16:05:00,2,281.28999999999996,492,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_01737,2023-01-27 20:33:00,3,635.53,334,2,2,3,223,2.3333333333333335,Hibernating,0,Cluster_2_Mid
CUST_01738,2023-12-07 21:05:00,6,1548.92,20,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_01739,2023-07-01 17:16:00,1,93.69,179,3,1,1,311,1.6666666666666667,About to Sleep,0,Cluster_2_Mid
CUST_01740,2022-12-05 13:36:00,3,1030.42,387,2,2,4,224,2.6666666666666665,Hibernating,1,Cluster_1_High
CUST_01741,2023-11-04 06:51:00,5,595.83,53,4,4,3,443,3.6666666666666665,Loyal Customers,1,Cluster_1_High
CUST_01742,2023-05-10 15:41:00,4,783.44,231,2,3,3,233,2.6666666666666665,About to Sleep,1,Cluster_1_High
CUST_01743,2023-01-06 17:01:00,5,802.96,355,2,4,3,243,3.0,Cannot Lose,1,Cluster_1_High
CUST_01744,2023-12-19 15:41:00,5,951.25,8,5,4,4,544,4.333333333333333,Champions,1,Cluster_1_High
CUST_01745,2023-03-21 13:32:00,4,607.1,281,2,3,3,233,2.6666666666666665,About to Sleep,1,Cluster_1_High
CUST_01746,2023-12-15 08:45:00,1,258.26,12,5,1,1,511,2.3333333333333335,New Customers,0,Cluster_2_Mid
CUST_01747,2023-05-10 09:16:00,6,991.8499999999999,231,2,5,4,254,3.6666666666666665,Cannot Lose,1,Cluster_1_High
CUST_01748,2023-11-23 10:26:00,7,1355.33,34,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_01749,2023-12-21 21:37:00,5,1449.51,6,5,4,5,545,4.666666666666667,Champions,1,Cluster_1_High
CUST_01750,2023-09-16 15:50:00,7,2711.2000000000003,102,4,5,5,455,4.666666666666667,Loyal Customers,1,Cluster_1_High
CUST_01751,2023-01-20 15:01:00,2,313.45,341,2,1,1,211,1.3333333333333333,Hibernating,0,Cluster_2_Mid
CUST_01752,2022-10-15 22:33:00,2,324.1,438,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_01753,2023-04-18 10:16:00,6,1956.58,253,2,5,5,255,4.0,Cannot Lose,1,Cluster_1_High
CUST_01754,2023-04-26 20:35:00,6,1089.99,245,2,5,4,254,3.6666666666666665,Cannot Lose,1,Cluster_1_High
CUST_01755,2023-07-27 22:44:00,4,625.9499999999999,153,3,3,3,333,3.0,Need Attention,1,Cluster_1_High
CUST_01756,2023-11-05 14:03:00,6,694.51,52,4,5,3,453,4.0,Loyal Customers,1,Cluster_1_High
CUST_01757,2023-08-11 12:13:00,2,582.55,138,3,1,3,313,2.3333333333333335,About to Sleep,0,Cluster_2_Mid
CUST_01758,2023-08-07 11:46:00,7,1361.73,142,3,5,5,355,4.333333333333333,At Risk,1,Cluster_1_High
CUST_01759,2023-12-24 16:29:00,6,1032.48,3,5,5,4,554,4.666666666666667,Champions,1,Cluster_1_High
CUST_01760,2023-07-12 21:42:00,2,243.93,168,3,1,1,311,1.6666666666666667,About to Sleep,0,Cluster_2_Mid
CUST_01761,2023-12-23 13:54:00,5,434.15000000000003,4,5,4,2,542,3.6666666666666665,Champions,1,Cluster_1_High
CUST_01762,2022-11-15 13:05:00,5,1157.89,407,1,4,4,144,3.0,Lost,1,Cluster_1_High
CUST_01763,2022-10-10 18:01:00,5,521.99,443,1,4,2,142,2.3333333333333335,Lost,1,Cluster_1_High
CUST_01764,2023-12-04 18:55:00,4,897.79,23,5,3,4,534,4.0,Potential Loyalist,1,Cluster_1_High
CUST_01765,2022-01-14 20:25:00,1,239.58999999999997,712,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_01766,2023-12-19 20:24:00,4,504.81,8,5,3,2,532,3.3333333333333335,Potential Loyalist,1,Cluster_1_High
CUST_01767,2023-11-12 17:26:00,4,653.28,45,4,3,3,433,3.3333333333333335,Potential Loyalist,1,Cluster_1_High
CUST_01768,2023-06-14 14:35:00,3,243.75,196,3,2,1,321,2.0,Need Attention,0,Cluster_2_Mid
CUST_01769,2022-08-04 14:01:00,1,190.57,510,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_01770,2023-07-15 18:47:00,5,1308.3899999999999,165,3,4,5,345,4.0,At Risk,1,Cluster_1_High
CUST_01771,2023-10-10 19:51:00,5,827.4699999999999,78,4,4,4,444,4.0,Loyal Customers,1,Cluster_1_High
CUST_01772,2023-10-21 19:12:00,3,880.27,67,4,2,4,424,3.3333333333333335,Promising,1,Cluster_1_High
CUST_01773,2023-03-25 14:30:00,6,1468.2799999999997,277,2,5,5,255,4.0,Cannot Lose,1,Cluster_1_High
CUST_01774,2023-10-12 15:24:00,2,284.06,76,4,1,1,411,2.0,Promising,0,Cluster_2_Mid
CUST_01775,2023-04-10 14:08:00,3,343.82,261,2,2,1,221,1.6666666666666667,Hibernating,0,Cluster_2_Mid
CUST_01777,2023-04-09 07:17:00,4,861.01,262,2,3,4,234,3.0,About to Sleep,1,Cluster_1_High
CUST_01778,2023-09-04 22:27:00,4,687.21,114,3,3,3,333,3.0,Need Attention,1,Cluster_1_High
CUST_01779,2023-09-27 11:50:00,6,725.1199999999999,91,4,5,3,453,4.0,Loyal Customers,1,Cluster_1_High
CUST_01780,2023-07-14 08:30:00,5,1014.8800000000001,166,3,4,4,344,3.6666666666666665,At Risk,1,Cluster_1_High
CUST_01781,2023-04-16 17:37:00,5,1142.71,255,2,4,4,244,3.3333333333333335,Cannot Lose,1,Cluster_1_High
CUST_01782,2023-12-14 21:27:00,4,597.39,13,5,3,3,533,3.6666666666666665,Potential Loyalist,1,Cluster_1_High
CUST_01783,2023-01-22 16:36:00,2,289.44,339,2,1,1,211,1.3333333333333333,Hibernating,0,Cluster_2_Mid
CUST_01784,2023-08-13 20:00:00,3,413.16999999999996,136,3,2,2,322,2.3333333333333335,Need Attention,0,Cluster_2_Mid
CUST_01785,2023-08-25 14:59:00,2,342.88,124,3,1,1,311,1.6666666666666667,About to Sleep,0,Cluster_2_Mid
CUST_01786,2023-12-27 12:02:00,7,1494.87,0,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_01787,2022-09-08 14:52:00,4,750.02,475,1,3,3,133,2.3333333333333335,Hibernating,1,Cluster_1_High
CUST_01788,2023-12-12 07:18:00,4,417.58,15,5,3,2,532,3.3333333333333335,Potential Loyalist,1,Cluster_1_High
CUST_01789,2022-09-20 14:29:00,1,83.91,463,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_01790,2023-12-22 22:24:00,4,914.98,5,5,3,4,534,4.0,Potential Loyalist,1,Cluster_1_High
CUST_01791,2022-10-26 07:08:00,5,1060.03,427,1,4,4,144,3.0,Lost,1,Cluster_1_High
CUST_01792,2023-07-07 13:38:00,4,890.45,173,3,3,4,334,3.3333333333333335,Need Attention,1,Cluster_1_High
CUST_01793,2023-11-09 12:55:00,4,881.68,48,4,3,4,434,3.6666666666666665,Potential Loyalist,1,Cluster_1_High
CUST_01794,2023-09-07 09:31:00,4,520.0799999999999,111,3,3,2,332,2.6666666666666665,Need Attention,1,Cluster_1_High
CUST_01795,2021-07-21 15:17:00,2,184.76999999999998,889,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_01796,2023-07-25 20:22:00,2,556.82,155,3,1,2,312,2.0,About to Sleep,0,Cluster_2_Mid
CUST_01797,2023-07-05 20:49:00,3,823.1399999999999,175,3,2,4,324,3.0,Need Attention,1,Cluster_1_High
CUST_01798,2023-08-27 17:20:00,1,134.26999999999998,122,3,1,1,311,1.6666666666666667,About to Sleep,0,Cluster_2_Mid
CUST_01799,2022-07-08 07:03:00,1,79.67999999999999,537,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_01800,2023-04-21 21:06:00,3,1208.57,250,2,2,5,225,3.0,Hibernating,1,Cluster_1_High
CUST_01801,2022-02-18 12:36:00,2,240.06,677,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_01802,2023-04-25 20:38:00,4,422.99,246,2,3,2,232,2.3333333333333335,About to Sleep,0,Cluster_2_Mid
CUST_01803,2023-07-14 06:37:00,4,545.18,166,3,3,2,332,2.6666666666666665,Need Attention,1,Cluster_1_High
CUST_01804,2023-04-11 07:55:00,1,119.35000000000001,260,2,1,1,211,1.3333333333333333,Hibernating,0,Cluster_2_Mid
CUST_01805,2023-07-02 15:33:00,4,620.97,178,3,3,3,333,3.0,Need Attention,1,Cluster_1_High
CUST_01806,2023-09-05 21:44:00,5,956.3199999999999,113,3,4,4,344,3.6666666666666665,At Risk,1,Cluster_1_High
CUST_01807,2023-06-02 14:27:00,3,566.11,208,2,2,2,222,2.0,Hibernating,0,Cluster_2_Mid
CUST_01808,2023-12-21 19:39:00,5,1189.4099999999999,6,5,4,5,545,4.666666666666667,Champions,1,Cluster_1_High
CUST_01809,2023-08-03 22:59:00,4,341.82,145,3,3,1,331,2.3333333333333335,Need Attention,0,Cluster_2_Mid
CUST_01810,2022-10-15 17:11:00,1,85.66,438,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_01811,2023-01-07 17:44:00,4,797.61,354,2,3,3,233,2.6666666666666665,About to Sleep,1,Cluster_1_High
CUST_01812,2023-11-27 07:49:00,4,923.6299999999999,30,5,3,4,534,4.0,Potential Loyalist,1,Cluster_1_High
CUST_01813,2022-11-18 15:30:00,5,1761.26,404,2,4,5,245,3.6666666666666665,Cannot Lose,1,Cluster_1_High
CUST_01814,2023-09-05 21:04:00,7,2156.64,113,3,5,5,355,4.333333333333333,At Risk,1,Cluster_1_High
CUST_01815,2023-10-12 15:28:00,4,458.52000000000004,76,4,3,2,432,3.0,Potential Loyalist,1,Cluster_1_High
CUST_01816,2022-06-22 14:49:00,2,234.45,553,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_01817,2023-11-01 20:40:00,5,1013.26,56,4,4,4,444,4.0,Loyal Customers,1,Cluster_1_High
CUST_01818,2023-09-25 10:37:00,4,473.33000000000004,93,4,3,2,432,3.0,Potential Loyalist,1,Cluster_1_High
CUST_01819,2023-09-12 14:53:00,6,1589.63,106,3,5,5,355,4.333333333333333,At Risk,1,Cluster_1_High
CUST_01820,2023-11-26 21:32:00,3,398.0,31,5,2,2,522,3.0,New Customers,1,Cluster_1_High
CUST_01821,2023-11-26 09:09:00,5,341.53,31,5,4,1,541,3.3333333333333335,Champions,1,Cluster_1_High
CUST_01822,2023-07-23 06:02:00,7,839.8,157,3,5,4,354,4.0,At Risk,1,Cluster_1_High
CUST_01823,2023-11-19 09:34:00,3,470.05,38,5,2,2,522,3.0,New Customers,1,Cluster_1_High
CUST_01824,2023-07-27 18:18:00,6,1601.2800000000002,153,3,5,5,355,4.333333333333333,At Risk,1,Cluster_1_High
CUST_01825,2023-09-21 22:07:00,2,299.29,97,4,1,1,411,2.0,Promising,0,Cluster_2_Mid
CUST_01826,2021-11-20 16:33:00,2,275.25,767,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_01828,2023-05-02 11:27:00,4,1118.42,239,2,3,4,234,3.0,About to Sleep,1,Cluster_1_High
CUST_01829,2023-04-26 16:32:00,6,1008.8199999999999,245,2,5,4,254,3.6666666666666665,Cannot Lose,1,Cluster_1_High
CUST_01830,2022-06-19 15:32:00,4,1058.59,556,1,3,4,134,2.6666666666666665,Hibernating,1,Cluster_1_High
CUST_01831,2022-12-23 15:20:00,1,50.97,369,2,1,1,211,1.3333333333333333,Hibernating,0,Cluster_2_Mid
CUST_01832,2023-06-17 08:35:00,4,828.0699999999999,193,3,3,4,334,3.3333333333333335,Need Attention,1,Cluster_1_High
CUST_01833,2023-10-27 16:01:00,3,760.4,61,4,2,3,423,3.0,Promising,1,Cluster_1_High
CUST_01834,2022-04-17 16:58:00,1,113.65,619,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_01835,2023-05-10 06:13:00,4,1145.63,231,2,3,4,234,3.0,About to Sleep,1,Cluster_1_High
CUST_01836,2023-08-25 07:05:00,5,850.53,124,3,4,4,344,3.6666666666666665,At Risk,1,Cluster_1_High
CUST_01837,2023-10-07 22:07:00,2,264.61,81,4,1,1,411,2.0,Promising,0,Cluster_2_Mid
CUST_01838,2023-08-21 10:08:00,9,2120.62,128,3,5,5,355,4.333333333333333,At Risk,1,Cluster_1_High
CUST_01839,2023-02-27 10:06:00,3,612.78,303,2,2,3,223,2.3333333333333335,Hibernating,0,Cluster_2_Mid
CUST_01840,2023-12-22 14:14:00,2,326.20000000000005,5,5,1,1,511,2.3333333333333335,New Customers,0,Cluster_2_Mid
