customer_id,order_count,total_revenue,avg_order_value,avg_review,days_since_first,days_since_last,unique_categories,purchase_frequency,is_churned,avg_inter_order_days
CUST_01468,3,336.1,112.03333333333335,4.666666666666667,444,178,3,0.2027027027027027,1,148.0
CUST_01469,7,1134.4,162.05714285714288,4.666666666666667,925,66,7,0.22702702702702704,0,132.14285714285714
CUST_01470,3,284.03999999999996,94.67999999999999,4.0,974,447,3,0.09240246406570841,1,324.6666666666667
CUST_01471,5,536.3299999999999,107.26599999999999,4.333333333333333,839,9,5,0.17878426698450536,0,167.8
CUST_01472,6,1659.9,276.65000000000003,3.8,860,47,6,0.20930232558139533,0,143.33333333333334
CUST_01473,2,135.85,67.925,3.0,463,46,2,0.12958963282937364,0,231.5
CUST_01474,1,51.730000000000004,51.730000000000004,,989,989,1,0.030333670374115267,1,989.0
CUST_01475,3,433.21,144.40333333333334,3.3333333333333335,610,117,3,0.14754098360655737,1,203.33333333333334
CUST_01476,1,211.41,211.41,5.0,26,26,1,1.1538461538461537,0,26.0
CUST_01477,7,1021.4499999999999,145.92142857142855,4.166666666666667,1010,208,7,0.20792079207920794,1,144.28571428571428
CUST_01478,2,348.38,174.19,1.0,982,21,2,0.06109979633401222,0,491.0
CUST_01479,3,381.23,127.07666666666667,2.5,378,100,3,0.2380952380952381,1,126.0
CUST_01480,4,327.46,81.865,3.0,738,38,4,0.16260162601626016,0,184.5
CUST_01481,3,656.6600000000001,218.88666666666668,4.5,1047,7,3,0.08595988538681949,0,349.0
CUST_01482,10,1510.65,151.065,4.666666666666667,808,166,10,0.3712871287128713,1,80.8
CUST_01483,6,1281.35,213.5583333333333,4.166666666666667,732,87,6,0.24590163934426232,0,122.0
CUST_01484,6,2231.1600000000003,371.86000000000007,3.0,781,21,6,0.23047375160051214,0,130.16666666666666
CUST_01485,3,683.62,227.87333333333333,4.5,741,209,3,0.12145748987854252,1,247.0
CUST_01486,3,756.46,252.15333333333334,4.0,1082,564,3,0.08317929759704251,1,360.6666666666667
CUST_01487,2,587.54,293.77,4.5,825,17,2,0.07272727272727272,0,412.5
CUST_01488,1,165.67000000000002,165.67000000000002,5.0,902,902,1,0.03325942350332594,1,902.0
CUST_01489,10,1298.55,129.855,4.142857142857143,760,3,10,0.39473684210526316,0,76.0
CUST_01490,3,396.28,132.09333333333333,4.5,1068,76,3,0.08426966292134831,0,356.0
CUST_01491,2,619.8599999999999,309.92999999999995,5.0,786,23,2,0.07633587786259542,0,393.0
CUST_01492,3,554.5699999999999,184.85666666666665,4.333333333333333,680,144,3,0.1323529411764706,1,226.66666666666666
CUST_01493,2,376.34999999999997,188.17499999999998,3.5,659,171,2,0.09104704097116845,1,329.5
CUST_01494,7,1803.27,257.61,4.2,797,67,7,0.26348808030112925,0,113.85714285714286
CUST_01495,7,714.13,102.01857142857143,5.0,627,7,7,0.3349282296650718,0,89.57142857142857
CUST_01496,5,554.14,110.828,4.0,995,106,5,0.15075376884422112,1,199.0
CUST_01497,8,1432.7,179.0875,4.75,1048,23,8,0.22900763358778628,0,131.0
CUST_01498,2,993.51,496.755,2.0,470,71,2,0.12765957446808512,0,235.0
CUST_01499,3,744.5400000000001,248.18000000000004,4.333333333333333,811,412,3,0.11097410604192355,1,270.3333333333333
CUST_01500,4,980.8299999999999,245.20749999999998,4.333333333333333,901,84,4,0.1331853496115427,0,225.25
CUST_01501,2,316.27,158.135,5.0,794,347,2,0.07556675062972293,1,397.0
CUST_01502,6,1805.74,300.95666666666665,4.333333333333333,999,100,6,0.1801801801801802,1,166.5
CUST_01503,4,1058.67,264.6675,3.25,872,130,4,0.13761467889908258,1,218.0
CUST_01504,2,537.4,268.7,3.0,469,42,2,0.1279317697228145,0,234.5
CUST_01505,1,148.82,148.82,5.0,677,677,1,0.04431314623338257,1,677.0
CUST_01506,7,939.67,134.23857142857142,3.5,1077,126,7,0.19498607242339833,1,153.85714285714286
CUST_01507,3,950.9300000000001,316.9766666666667,4.333333333333333,717,282,3,0.12552301255230125,1,239.0
CUST_01508,5,1535.83,307.166,4.25,1087,129,5,0.13799448022079117,1,217.4
CUST_01509,5,1310.8200000000002,262.16400000000004,4.333333333333333,1083,537,5,0.13850415512465372,1,216.6
CUST_01510,3,567.34,189.11333333333334,5.0,934,442,3,0.09635974304068523,1,311.3333333333333
CUST_01511,4,404.34000000000003,101.08500000000001,4.0,969,229,4,0.12383900928792571,1,242.25
CUST_01512,2,443.38,221.69,5.0,448,46,2,0.13392857142857142,0,224.0
CUST_01513,4,305.96000000000004,76.49000000000001,4.75,826,348,4,0.14527845036319612,1,206.5
CUST_01514,5,500.45,100.09,4.6,675,409,5,0.2222222222222222,1,135.0
CUST_01515,3,457.96000000000004,152.65333333333334,2.3333333333333335,780,501,3,0.11538461538461539,1,260.0
CUST_01516,4,1068.6599999999999,267.16499999999996,4.5,1090,215,4,0.11009174311926605,1,272.5
CUST_01517,3,454.64000000000004,151.54666666666668,3.0,994,168,3,0.09054325955734406,1,331.3333333333333
CUST_01518,5,1543.08,308.616,4.2,1014,417,5,0.14792899408284024,1,202.8
CUST_01519,5,560.51,112.102,3.75,889,170,5,0.1687289088863892,1,177.8
CUST_01520,14,3149.27,224.94785714285715,4.1,1024,22,14,0.41015625,0,73.14285714285714
CUST_01521,9,1315.99,146.2211111111111,4.0,1089,51,9,0.24793388429752067,0,121.0
CUST_01522,3,368.86,122.95333333333333,4.0,756,294,3,0.11904761904761905,1,252.0
CUST_01523,3,842.8,280.93333333333334,4.666666666666667,1053,646,3,0.08547008547008547,1,351.0
CUST_01524,2,414.99,207.495,4.5,770,93,2,0.07792207792207792,1,385.0
CUST_01525,9,1859.0,206.55555555555554,3.75,963,46,9,0.2803738317757009,0,107.0
CUST_01526,7,1589.26,227.03714285714287,4.4,962,98,7,0.21829521829521828,1,137.42857142857142
CUST_01527,4,694.02,173.505,2.6666666666666665,717,54,4,0.1673640167364017,0,179.25
CUST_01528,6,1355.8200000000002,225.97000000000003,3.6666666666666665,673,156,6,0.2674591381872214,1,112.16666666666667
CUST_01529,5,816.15,163.23,4.25,854,135,5,0.1756440281030445,1,170.8
CUST_01530,5,1153.13,230.62600000000003,4.333333333333333,1070,187,5,0.14018691588785048,1,214.0
CUST_01531,5,1607.25,321.45,3.75,878,132,5,0.17084282460136674,1,175.6
CUST_01532,6,1530.8700000000001,255.145,4.2,681,0,6,0.2643171806167401,0,113.5
CUST_01533,8,1313.39,164.17375,4.6,978,26,8,0.24539877300613497,0,122.25
CUST_01534,4,896.38,224.095,4.333333333333333,746,73,4,0.16085790884718498,0,186.5
CUST_01535,5,1672.7500000000002,334.55000000000007,4.666666666666667,355,112,5,0.4225352112676056,1,71.0
CUST_01536,5,706.1999999999999,141.23999999999998,3.5,769,51,5,0.1950585175552666,0,153.8
CUST_01537,3,386.16999999999996,128.72333333333333,4.333333333333333,825,218,3,0.10909090909090909,1,275.0
CUST_01538,4,1700.27,425.0675,3.25,679,18,4,0.17673048600883653,0,169.75
CUST_01539,3,692.5500000000001,230.85000000000002,4.333333333333333,981,523,3,0.09174311926605504,1,327.0
CUST_01540,4,575.63,143.9075,4.333333333333333,1044,536,4,0.1149425287356322,1,261.0
CUST_01541,6,1047.21,174.535,4.0,893,24,6,0.2015677491601344,0,148.83333333333334
CUST_01542,4,901.49,225.3725,4.0,781,87,4,0.15364916773367476,0,195.25
CUST_01543,1,466.62,466.62,4.0,442,442,1,0.06787330316742082,1,442.0
CUST_01544,11,2727.35,247.9409090909091,3.4444444444444446,981,218,11,0.33639143730886845,1,89.18181818181819
CUST_01545,8,2300.41,287.55125,3.6666666666666665,1054,307,8,0.22770398481973436,1,131.75
CUST_01546,8,1758.4699999999998,219.80874999999997,3.4285714285714284,776,128,8,0.30927835051546393,1,97.0
CUST_01547,9,2780.83,308.9811111111111,3.25,977,47,9,0.27635619242579323,0,108.55555555555556
CUST_01548,4,615.9000000000001,153.97500000000002,4.5,916,109,4,0.13100436681222707,1,229.0
CUST_01549,4,858.55,214.6375,3.6666666666666665,1073,468,4,0.11183597390493942,1,268.25
CUST_01550,3,906.97,302.3233333333333,3.3333333333333335,869,40,3,0.10356731875719218,0,289.6666666666667
CUST_01551,8,1929.6399999999999,241.20499999999998,4.5,725,32,8,0.3310344827586207,0,90.625
CUST_01552,3,860.04,286.68,5.0,894,448,3,0.10067114093959731,1,298.0
CUST_01553,5,1146.42,229.28400000000002,3.6,874,54,5,0.17162471395881007,0,174.8
CUST_01554,2,318.79,159.395,5.0,836,166,2,0.07177033492822966,1,418.0
CUST_01555,3,1083.98,361.32666666666665,2.0,694,492,3,0.12968299711815562,1,231.33333333333334
CUST_01556,2,423.14,211.57,5.0,870,400,2,0.06896551724137931,1,435.0
CUST_01557,5,1448.53,289.706,4.4,619,189,5,0.24232633279483037,1,123.8
CUST_01558,6,1340.13,223.35500000000002,4.0,1025,42,6,0.175609756097561,0,170.83333333333334
CUST_01559,6,1066.76,177.79333333333332,4.333333333333333,702,14,6,0.25641025641025644,0,117.0
CUST_01560,5,894.03,178.80599999999998,3.75,927,41,5,0.16181229773462785,0,185.4
CUST_01561,4,604.4,151.1,4.5,590,195,4,0.20338983050847456,1,147.5
CUST_01562,6,2064.77,344.12833333333333,4.333333333333333,1088,269,6,0.16544117647058823,1,181.33333333333334
CUST_01563,11,1563.17,142.10636363636365,3.7,1013,176,11,0.32576505429417574,1,92.0909090909091
CUST_01564,5,846.25,169.25,3.6,812,44,5,0.18472906403940886,0,162.4
CUST_01565,4,884.1700000000001,221.04250000000002,4.25,139,84,4,0.8633093525179856,0,34.75
CUST_01566,9,1409.0,156.55555555555554,4.285714285714286,1034,46,9,0.2611218568665377,0,114.88888888888889
CUST_01567,5,925.3699999999999,185.07399999999998,4.666666666666667,980,108,5,0.15306122448979592,1,196.0
CUST_01568,4,1043.9199999999998,260.97999999999996,4.333333333333333,853,469,4,0.1406799531066823,1,213.25
CUST_01569,1,126.03999999999999,126.03999999999999,5.0,812,812,1,0.03694581280788178,1,812.0
CUST_01570,5,671.28,134.256,4.25,749,41,5,0.20026702269692925,0,149.8
CUST_01571,6,1114.74,185.79,4.333333333333333,780,230,6,0.23076923076923078,1,130.0
CUST_01572,6,580.58,96.76333333333334,3.25,862,267,6,0.2088167053364269,1,143.66666666666666
CUST_01573,3,197.35,65.78333333333333,5.0,751,560,3,0.11984021304926763,1,250.33333333333334
CUST_01574,5,572.63,114.526,4.666666666666667,795,407,5,0.18867924528301888,1,159.0
CUST_01575,11,3378.36,307.12363636363636,3.4444444444444446,934,16,11,0.3533190578158458,0,84.9090909090909
CUST_01576,1,98.57,98.57,2.0,25,25,1,1.2,0,25.0
CUST_01577,4,603.8,150.95,4.25,1087,375,4,0.11039558417663294,1,271.75
CUST_01578,5,1161.54,232.308,4.6,801,124,5,0.18726591760299627,1,160.2
CUST_01579,9,1714.31,190.4788888888889,4.666666666666667,1050,34,9,0.2571428571428571,0,116.66666666666667
CUST_01580,5,1006.2499999999999,201.24999999999997,4.0,1027,1,5,0.1460564751703992,0,205.4
CUST_01581,5,1118.82,223.76399999999998,4.25,871,25,5,0.1722158438576349,0,174.2
CUST_01582,2,168.02,84.01,3.0,1048,1026,2,0.05725190839694657,1,524.0
CUST_01583,6,862.8499999999999,143.8083333333333,4.0,989,37,6,0.18200202224469159,0,164.83333333333334
CUST_01584,2,338.06,169.03,3.5,532,491,2,0.11278195488721804,1,266.0
CUST_01585,5,804.1899999999999,160.838,4.0,672,133,5,0.22321428571428573,1,134.4
CUST_01586,3,978.95,326.31666666666666,5.0,551,122,3,0.16333938294010888,1,183.66666666666666
CUST_01587,6,795.93,132.655,4.0,921,116,6,0.19543973941368079,1,153.5
CUST_01588,7,1464.38,209.19714285714286,3.5714285714285716,763,48,7,0.27522935779816515,0,109.0
CUST_01589,9,1166.58,129.62,4.444444444444445,1010,124,9,0.26732673267326734,1,112.22222222222223
CUST_01590,5,1000.9300000000001,200.186,3.25,798,24,5,0.18796992481203006,0,159.6
CUST_01591,9,1785.59,198.39888888888888,4.625,960,156,9,0.28125,1,106.66666666666667
CUST_01592,8,1121.66,140.2075,4.285714285714286,828,11,8,0.2898550724637681,0,103.5
CUST_01593,3,678.06,226.01999999999998,4.5,913,535,3,0.09857612267250822,1,304.3333333333333
CUST_01594,7,1188.67,169.81,4.25,1065,196,7,0.19718309859154928,1,152.14285714285714
CUST_01595,7,1190.01,170.00142857142856,3.25,1037,136,7,0.20250723240115717,1,148.14285714285714
CUST_01596,7,1490.3000000000002,212.90000000000003,4.428571428571429,1053,0,7,0.19943019943019943,0,150.42857142857142
CUST_01597,8,2033.29,254.16125,3.857142857142857,890,37,8,0.2696629213483146,0,111.25
CUST_01598,3,1113.9299999999998,371.30999999999995,4.5,501,134,3,0.17964071856287425,1,167.0
CUST_01599,3,644.63,214.87666666666667,3.3333333333333335,922,11,3,0.09761388286334056,0,307.3333333333333
CUST_01600,4,845.37,211.3425,4.333333333333333,633,23,4,0.1895734597156398,0,158.25
CUST_01601,8,1443.1,180.3875,4.0,1072,63,8,0.22388059701492538,0,134.0
CUST_01602,7,1622.48,231.78285714285715,4.2,847,0,7,0.24793388429752064,0,121.0
CUST_01603,3,285.34000000000003,95.11333333333334,5.0,885,131,3,0.1016949152542373,1,295.0
CUST_01604,4,1410.73,352.6825,3.6666666666666665,582,8,4,0.2061855670103093,0,145.5
CUST_01605,6,1156.65,192.775,4.5,1011,49,6,0.17804154302670622,0,168.5
CUST_01606,3,549.34,183.11333333333334,4.5,810,297,3,0.1111111111111111,1,270.0
CUST_01607,9,2303.2999999999997,255.9222222222222,4.142857142857143,447,68,9,0.6040268456375839,0,49.666666666666664
CUST_01608,3,775.1,258.3666666666667,3.3333333333333335,650,244,3,0.13846153846153844,1,216.66666666666666
CUST_01609,1,117.25,117.25,5.0,752,752,1,0.0398936170212766,1,752.0
CUST_01610,7,1243.08,177.58285714285714,4.5,870,8,7,0.2413793103448276,0,124.28571428571429
CUST_01611,5,925.04,185.00799999999998,3.8,495,22,5,0.30303030303030304,0,99.0
CUST_01612,9,1974.9900000000002,219.44333333333336,3.7777777777777777,1022,161,9,0.26418786692759294,1,113.55555555555556
CUST_01613,2,284.40999999999997,142.20499999999998,5.0,647,494,2,0.09273570324574962,1,323.5
CUST_01614,3,612.2299999999999,204.07666666666663,4.666666666666667,499,189,3,0.18036072144288579,1,166.33333333333334
CUST_01615,4,1086.04,271.51,4.0,987,529,4,0.12158054711246201,1,246.75
CUST_01616,5,1328.42,265.684,4.25,927,141,5,0.16181229773462785,1,185.4
CUST_01617,3,420.77,140.25666666666666,4.5,877,135,3,0.10262257696693272,1,292.3333333333333
CUST_01618,3,673.0600000000001,224.35333333333335,4.5,605,136,3,0.1487603305785124,1,201.66666666666666
CUST_01619,6,1006.8900000000001,167.81500000000003,4.5,793,21,6,0.22698612862547288,0,132.16666666666666
CUST_01620,6,653.04,108.83999999999999,3.5,525,10,6,0.34285714285714286,0,87.5
CUST_01621,4,1036.7,259.175,4.666666666666667,1029,4,4,0.11661807580174928,0,257.25
CUST_01622,3,549.92,183.30666666666664,5.0,859,612,3,0.10477299185098952,1,286.3333333333333
CUST_01623,8,1535.7199999999998,191.96499999999997,3.375,951,33,8,0.25236593059936907,0,118.875
CUST_01624,7,1006.6999999999999,143.81428571428572,4.4,1064,1,7,0.19736842105263158,0,152.0
CUST_01625,5,1316.1399999999999,263.22799999999995,3.5,1010,33,5,0.14851485148514854,0,202.0
CUST_01626,6,854.94,142.49,4.0,1052,10,6,0.17110266159695817,0,175.33333333333334
CUST_01627,5,800.77,160.154,4.0,1088,131,5,0.13786764705882354,1,217.6
CUST_01628,2,475.62,237.81,5.0,976,842,2,0.06147540983606558,1,488.0
CUST_01629,9,1499.07,166.56333333333333,4.571428571428571,947,16,9,0.28511087645195354,0,105.22222222222223
CUST_01630,6,1391.7,231.95000000000002,4.4,742,7,6,0.2425876010781671,0,123.66666666666667
CUST_01631,6,1283.92,213.98666666666668,4.0,1074,130,6,0.1675977653631285,1,179.0
CUST_01632,8,1861.02,232.6275,4.333333333333333,792,98,8,0.30303030303030304,1,99.0
CUST_01633,7,544.09,77.72714285714287,4.0,928,451,7,0.22629310344827586,1,132.57142857142858
CUST_01634,3,378.44,126.14666666666666,4.0,665,109,3,0.13533834586466165,1,221.66666666666666
CUST_01635,6,1666.78,277.7966666666667,4.2,1089,174,6,0.1652892561983471,1,181.5
CUST_01636,9,2121.35,235.70555555555555,4.0,1048,185,9,0.25763358778625955,1,116.44444444444444
CUST_01637,1,284.2,284.2,,200,200,1,0.15,1,200.0
CUST_01638,7,1487.1100000000001,212.44428571428574,4.0,806,72,7,0.26054590570719605,0,115.14285714285714
CUST_01639,6,851.35,141.89166666666668,4.0,767,33,6,0.23468057366362452,0,127.83333333333333
CUST_01640,10,1728.21,172.821,4.0,1079,56,10,0.27803521779425394,0,107.9
CUST_01641,8,1208.66,151.0825,3.7142857142857144,874,76,8,0.2745995423340961,0,109.25
CUST_01642,9,2141.04,237.89333333333332,3.6666666666666665,917,21,9,0.29443838604143946,0,101.88888888888889
CUST_01643,5,1709.92,341.98400000000004,4.2,1029,366,5,0.1457725947521866,1,205.8
CUST_01644,10,2126.54,212.654,3.375,1050,96,10,0.2857142857142857,1,105.0
CUST_01645,10,1851.33,185.13299999999998,4.428571428571429,961,50,10,0.3121748178980229,0,96.1
CUST_01646,7,1392.2700000000002,198.89571428571432,3.5,958,153,7,0.21920668058455114,1,136.85714285714286
CUST_01647,3,363.2,121.06666666666666,5.0,874,263,3,0.10297482837528604,1,291.3333333333333
CUST_01648,8,1584.12,198.015,3.5,967,14,8,0.2481902792140641,0,120.875
CUST_01649,8,2132.68,266.585,3.5,1057,45,8,0.2270577105014191,0,132.125
CUST_01650,3,1152.54,384.18,5.0,777,79,3,0.11583011583011583,0,259.0
CUST_01651,4,732.63,183.1575,4.666666666666667,560,173,4,0.21428571428571427,1,140.0
CUST_01652,6,1393.9299999999998,232.32166666666663,4.5,922,178,6,0.19522776572668113,1,153.66666666666666
CUST_01653,2,667.0600000000001,333.53000000000003,5.0,1039,594,2,0.057747834456207896,1,519.5
CUST_01654,4,875.78,218.945,3.75,834,124,4,0.14388489208633093,1,208.5
CUST_01655,1,273.15,273.15,5.0,189,189,1,0.15873015873015872,1,189.0
CUST_01656,10,1744.08,174.408,3.875,784,25,10,0.3826530612244898,0,78.4
CUST_01657,6,903.19,150.53166666666667,3.3333333333333335,824,35,6,0.2184466019417476,0,137.33333333333334
CUST_01658,6,1581.69,263.615,3.8,860,502,6,0.20930232558139533,1,143.33333333333334
CUST_01659,9,2006.65,222.9611111111111,4.333333333333333,1054,18,9,0.25616698292220114,0,117.11111111111111
CUST_01660,7,1532.9499999999998,218.9928571428571,3.5,803,146,7,0.261519302615193,1,114.71428571428571
CUST_01661,5,719.98,143.996,4.0,512,32,5,0.29296875,0,102.4
CUST_01662,5,1126.33,225.266,3.2,929,99,5,0.16146393972012918,1,185.8
CUST_01663,3,306.28,102.09333333333332,5.0,1038,99,3,0.08670520231213873,1,346.0
CUST_01664,9,1756.06,195.11777777777777,3.857142857142857,939,33,9,0.28753993610223644,0,104.33333333333333
CUST_01665,7,1860.15,265.7357142857143,3.6666666666666665,954,112,7,0.22012578616352202,1,136.28571428571428
CUST_01666,10,2866.34,286.634,4.285714285714286,1079,78,10,0.27803521779425394,0,107.9
CUST_01667,5,1481.55,296.31,3.0,855,111,5,0.17543859649122806,1,171.0
CUST_01668,6,1324.21,220.70166666666668,3.6666666666666665,843,26,6,0.21352313167259784,0,140.5
CUST_01669,5,486.31,97.262,3.8,1009,208,5,0.14866204162537167,1,201.8
CUST_01670,6,1483.2399999999998,247.20666666666662,3.0,947,63,6,0.1900739176346357,0,157.83333333333334
CUST_01671,5,938.11,187.622,4.5,681,113,5,0.22026431718061676,1,136.2
CUST_01672,7,1391.08,198.72571428571428,4.285714285714286,670,334,7,0.31343283582089554,1,95.71428571428571
CUST_01673,6,1932.2099999999998,322.03499999999997,4.333333333333333,996,128,6,0.18072289156626503,1,166.0
CUST_01674,6,1681.37,280.2283333333333,3.5,967,256,6,0.18614270941054809,1,161.16666666666666
CUST_01675,7,1725.9199999999998,246.55999999999997,4.6,809,41,7,0.25957972805933255,0,115.57142857142857
CUST_01676,6,1264.8,210.79999999999998,3.8,840,236,6,0.21428571428571427,1,140.0
CUST_01677,3,1351.9899999999998,450.66333333333324,5.0,847,40,3,0.10625737898465171,0,282.3333333333333
CUST_01678,4,725.47,181.3675,3.0,890,67,4,0.1348314606741573,0,222.5
CUST_01679,6,1187.94,197.99,4.2,953,113,6,0.1888772298006296,1,158.83333333333334
CUST_01680,4,1364.57,341.1425,3.5,1019,270,4,0.11776251226692835,1,254.75
CUST_01681,5,812.62,162.524,3.5,832,106,5,0.18028846153846154,1,166.4
CUST_01682,6,1517.74,252.95666666666668,4.0,968,67,6,0.18595041322314051,0,161.33333333333334
CUST_01683,5,1706.74,341.348,4.25,671,16,5,0.22354694485842028,0,134.2
CUST_01684,7,1506.59,215.22714285714284,4.2,1080,326,7,0.19444444444444445,1,154.28571428571428
CUST_01685,4,924.72,231.18,4.666666666666667,740,252,4,0.16216216216216214,1,185.0
CUST_01686,4,830.8100000000001,207.70250000000001,4.666666666666667,817,230,4,0.14687882496940025,1,204.25
CUST_01687,7,799.72,114.24571428571429,4.0,865,55,7,0.24277456647398846,0,123.57142857142857
CUST_01688,4,750.43,187.6075,4.5,931,92,4,0.12889366272824918,1,232.75
CUST_01689,2,264.08000000000004,132.04000000000002,5.0,868,692,2,0.06912442396313365,1,434.0
CUST_01690,3,706.5400000000001,235.51333333333335,5.0,513,10,3,0.17543859649122806,0,171.0
CUST_01691,8,1541.56,192.695,4.2,1085,17,8,0.22119815668202766,0,135.625
CUST_01692,2,468.65,234.325,5.0,825,495,2,0.07272727272727272,1,412.5
CUST_01693,5,814.9499999999999,162.98999999999998,5.0,768,48,5,0.1953125,0,153.6
CUST_01694,5,890.6,178.12,4.25,1024,16,5,0.146484375,0,204.8
CUST_01695,5,851.5799999999999,170.31599999999997,4.0,991,223,5,0.1513622603430878,1,198.2
CUST_01696,7,1080.63,154.3757142857143,4.75,1022,15,7,0.2054794520547945,0,146.0
CUST_01697,7,855.73,122.24714285714286,4.0,975,38,7,0.2153846153846154,0,139.28571428571428
CUST_01698,5,1316.42,263.284,4.25,918,13,5,0.16339869281045752,0,183.6
CUST_01699,4,1215.9299999999998,303.98249999999996,3.0,711,104,4,0.16877637130801687,1,177.75
CUST_01700,3,293.34000000000003,97.78000000000002,3.0,799,248,3,0.11264080100125157,1,266.3333333333333
CUST_01701,6,995.28,165.88,3.8,494,19,6,0.3643724696356276,0,82.33333333333333
CUST_01702,5,945.09,189.018,3.3333333333333335,1086,80,5,0.13812154696132595,0,217.2
CUST_01703,7,1361.24,194.46285714285713,4.833333333333333,1007,1,7,0.20854021847070506,0,143.85714285714286
CUST_01704,3,366.71000000000004,122.23666666666668,5.0,985,653,3,0.09137055837563451,1,328.3333333333333
CUST_01705,2,279.45,139.725,4.5,312,135,2,0.1923076923076923,1,156.0
CUST_01706,3,512.5500000000001,170.85000000000002,5.0,500,44,3,0.18,0,166.66666666666666
CUST_01707,4,342.45000000000005,85.61250000000001,3.3333333333333335,777,194,4,0.15444015444015444,1,194.25
CUST_01708,6,746.85,124.47500000000001,4.333333333333333,671,114,6,0.26825633383010433,1,111.83333333333333
CUST_01709,5,941.82,188.364,4.0,962,387,5,0.1559251559251559,1,192.4
CUST_01710,2,465.39,232.695,4.0,205,80,2,0.29268292682926833,0,102.5
CUST_01711,6,1142.76,190.46,4.5,775,64,6,0.23225806451612904,0,129.16666666666666
CUST_01712,4,1132.1100000000001,283.02750000000003,4.333333333333333,950,54,4,0.12631578947368421,0,237.5
CUST_01713,5,769.9100000000001,153.98200000000003,2.6,773,439,5,0.19404915912031048,1,154.6
CUST_01714,8,1452.47,181.55875,4.0,974,2,8,0.2464065708418891,0,121.75
CUST_01715,8,1783.94,222.9925,4.428571428571429,816,198,8,0.29411764705882354,1,102.0
CUST_01716,5,782.55,156.51,3.8,429,85,5,0.34965034965034963,0,85.8
CUST_01717,9,2248.17,249.79666666666668,4.0,936,17,9,0.2884615384615385,0,104.0
CUST_01718,6,711.53,118.58833333333332,4.0,853,206,6,0.21101992966002345,1,142.16666666666666
CUST_01719,1,421.55,421.55,5.0,111,111,1,0.27027027027027023,1,111.0
CUST_01720,6,1277.2199999999998,212.86999999999998,4.2,1028,239,6,0.17509727626459146,1,171.33333333333334
CUST_01721,5,771.51,154.302,4.333333333333333,1018,61,5,0.14734774066797643,0,203.6
CUST_01722,8,1555.35,194.41875,3.7142857142857144,1035,123,8,0.2318840579710145,1,129.375
CUST_01723,3,779.49,259.83,4.5,783,63,3,0.11494252873563218,0,261.0
CUST_01724,6,1088.8,181.46666666666667,4.6,1029,389,6,0.17492711370262393,1,171.5
CUST_01725,6,825.14,137.52333333333334,3.8,527,82,6,0.3415559772296015,0,87.83333333333333
CUST_01726,6,873.79,145.63166666666666,4.75,898,238,6,0.20044543429844097,1,149.66666666666666
CUST_01727,4,552.97,138.2425,4.666666666666667,618,233,4,0.1941747572815534,1,154.5
CUST_01728,6,887.52,147.92,4.2,870,136,6,0.20689655172413793,1,145.0
CUST_01729,5,706.47,141.294,4.0,917,1,5,0.16357688113413305,0,183.4
CUST_01730,6,1117.29,186.215,4.25,999,227,6,0.1801801801801802,1,166.5
CUST_01731,7,2048.73,292.67571428571426,3.3333333333333335,938,65,7,0.22388059701492538,0,134.0
CUST_01732,3,857.53,285.8433333333333,4.0,780,227,3,0.11538461538461539,1,260.0
CUST_01733,8,883.51,110.43875,4.5,931,30,8,0.25778732545649835,0,116.375
CUST_01734,10,1224.8700000000001,122.48700000000001,3.111111111111111,1067,30,10,0.2811621368322399,0,106.7
CUST_01735,6,835.94,139.32333333333335,4.6,750,15,6,0.24,0,125.0
CUST_01736,2,281.28999999999996,140.64499999999998,,734,492,2,0.08174386920980926,1,367.0
CUST_01737,3,635.53,211.84333333333333,3.3333333333333335,801,334,3,0.11235955056179775,1,267.0
CUST_01738,6,1548.92,258.15333333333336,4.166666666666667,412,20,6,0.4368932038834952,0,68.66666666666667
CUST_01739,3,421.92,140.64000000000001,3.5,783,179,3,0.11494252873563218,1,261.0
CUST_01740,4,1229.52,307.38,3.5,534,270,4,0.2247191011235955,1,133.5
CUST_01741,7,888.94,126.99142857142859,2.857142857142857,894,53,7,0.2348993288590604,0,127.71428571428571
CUST_01742,5,958.76,191.752,4.0,878,231,5,0.17084282460136674,1,175.6
CUST_01743,7,1490.58,212.94,4.6,1075,355,7,0.19534883720930232,1,153.57142857142858
CUST_01744,6,1025.6499999999999,170.94166666666663,4.666666666666667,906,8,6,0.19867549668874174,0,151.0
CUST_01745,6,1028.97,171.495,4.5,770,281,6,0.23376623376623376,1,128.33333333333334
CUST_01746,2,515.12,257.56,,97,12,2,0.6185567010309279,0,48.5
CUST_01747,7,1320.12,188.5885714285714,3.2,1038,1,7,0.20231213872832368,0,148.28571428571428
CUST_01748,8,1584.22,198.0275,4.166666666666667,1027,34,8,0.23369036027263876,0,128.375
CUST_01749,5,1449.51,289.902,4.5,1066,6,5,0.14071294559099437,0,213.2
CUST_01750,7,2711.2000000000003,387.31428571428575,3.25,976,102,7,0.21516393442622953,1,139.42857142857142
CUST_01751,4,564.45,141.1125,2.3333333333333335,721,341,4,0.16643550624133147,1,180.25
CUST_01752,3,846.0600000000001,282.02000000000004,3.6666666666666665,918,25,3,0.09803921568627451,0,306.0
CUST_01753,9,2596.08,288.4533333333333,3.4,996,253,9,0.2710843373493976,1,110.66666666666667
