review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
REV_829726,ORD_008151,5,Order Review,Great product!,2022-10-14 18:49:00,2022-10-17 18:49:00
REV_168609,ORD_008152,5,Order Review,Great product!,2022-10-23 21:03:00,2022-10-26 21:03:00
REV_373557,ORD_008153,4,Order Review,Decent quality.,2022-10-27 21:19:00,2022-11-01 21:19:00
REV_609966,ORD_008154,5,Order Review,Very satisfied.,2022-10-27 22:38:00,2022-10-30 22:38:00
REV_487502,ORD_008155,5,Order Review,Great product!,2022-10-13 07:03:00,2022-10-17 07:03:00
REV_243308,ORD_008156,5,Order Review,Great product!,2022-11-01 07:19:00,2022-11-06 07:19:00
REV_212766,ORD_008157,5,Order Review,Highly recommend!,2022-10-16 07:24:00,2022-10-21 07:24:00
REV_242398,ORD_008158,5,Order Review,Excellent quality.,2022-10-18 08:22:00,2022-10-23 08:22:00
REV_554317,ORD_008159,4,Order Review,Decent quality.,2022-10-18 09:14:00,2022-10-24 09:14:00
REV_708622,ORD_008160,5,Order Review,Excellent quality.,2022-11-04 09:35:00,2022-11-11 09:35:00
REV_604723,ORD_008161,3,Order Review,OK for the price.,2022-10-27 09:43:00,2022-10-28 09:43:00
REV_957607,ORD_008162,5,Order Review,Great product!,2022-10-14 10:33:00,2022-10-23 10:33:00
REV_177716,ORD_008163,3,Order Review,Average.,2022-10-19 10:34:00,2022-10-21 10:34:00
REV_703800,ORD_008164,5,Order Review,Excellent quality.,2022-10-21 10:38:00,2022-10-24 10:38:00
REV_987697,ORD_008165,3,Order Review,Could be better.,2022-11-05 11:33:00,2022-11-11 11:33:00
REV_567069,ORD_008166,5,Order Review,Excellent quality.,2022-10-25 11:53:00,2022-11-02 11:53:00
REV_257565,ORD_008167,5,Order Review,Great product!,2022-10-26 12:05:00,2022-10-31 12:05:00
REV_252679,ORD_008168,5,Order Review,Highly recommend!,2022-10-21 12:46:00,2022-10-23 12:46:00
REV_994749,ORD_008174,5,Order Review,Excellent quality.,2022-10-22 17:31:00,2022-10-29 17:31:00
REV_105866,ORD_008175,5,Order Review,Great product!,2022-10-19 18:11:00,2022-10-20 18:11:00
REV_711227,ORD_008178,5,Order Review,Highly recommend!,2022-10-14 19:59:00,2022-10-19 19:59:00
REV_772023,ORD_008180,5,Order Review,Excellent quality.,2022-10-28 20:45:00,2022-11-04 20:45:00
REV_409731,ORD_008181,5,Order Review,Great product!,2022-10-22 21:29:00,2022-10-23 21:29:00
REV_618712,ORD_008182,5,Order Review,Highly recommend!,2022-11-01 22:25:00,2022-11-05 22:25:00
REV_386960,ORD_008183,3,Order Review,Could be better.,2022-10-24 22:36:00,2022-10-25 22:36:00
REV_410831,ORD_008184,5,Order Review,Excellent quality.,2022-11-03 22:57:00,2022-11-11 22:57:00
REV_914656,ORD_008185,4,Order Review,Works well.,2022-10-30 07:04:00,2022-11-04 07:04:00
REV_681589,ORD_008186,4,Order Review,Good product.,2022-10-14 07:38:00,2022-10-15 07:38:00
REV_474428,ORD_008187,3,Order Review,Could be better.,2022-10-26 08:58:00,2022-10-31 08:58:00
REV_160227,ORD_008189,3,Order Review,Average.,2022-10-20 10:46:00,2022-10-24 10:46:00
REV_672986,ORD_008190,5,Order Review,Great product!,2022-10-31 13:27:00,2022-11-06 13:27:00
REV_195605,ORD_008191,5,Order Review,Very satisfied.,2022-11-01 14:15:00,2022-11-05 14:15:00
REV_941841,ORD_008192,5,Order Review,Great product!,2022-10-19 14:20:00,2022-10-25 14:20:00
REV_492359,ORD_008193,2,Order Review,Disappointed.,2022-11-02 16:41:00,2022-11-07 16:41:00
REV_482190,ORD_008194,5,Order Review,Very satisfied.,2022-11-06 16:58:00,2022-11-11 16:58:00
REV_664021,ORD_008196,2,Order Review,Disappointed.,2022-10-28 18:31:00,2022-11-01 18:31:00
REV_756169,ORD_008200,2,Order Review,Not as described.,2022-10-23 21:36:00,2022-10-28 21:36:00
REV_187437,ORD_008201,4,Order Review,Happy with purchase.,2022-11-03 22:01:00,2022-11-07 22:01:00
REV_513116,ORD_008202,5,Order Review,Highly recommend!,2022-11-07 06:18:00,2022-11-08 06:18:00
REV_363750,ORD_008203,5,Order Review,Very satisfied.,2022-10-28 07:22:00,2022-11-02 07:22:00
REV_892017,ORD_008204,4,Order Review,Works well.,2022-10-18 08:09:00,2022-10-23 08:09:00
REV_523221,ORD_008205,5,Order Review,Highly recommend!,2022-11-06 08:39:00,2022-11-07 08:39:00
REV_545005,ORD_008206,2,Order Review,Poor quality.,2022-11-01 10:09:00,2022-11-04 10:09:00
REV_359280,ORD_008208,5,Order Review,Great product!,2022-11-04 10:44:00,2022-11-05 10:44:00
REV_747835,ORD_008209,2,Order Review,Not as described.,2022-11-03 10:48:00,2022-11-08 10:48:00
REV_521351,ORD_008210,3,Order Review,Average.,2022-10-22 10:50:00,2022-10-31 10:50:00
REV_701772,ORD_008211,4,Order Review,Good product.,2022-10-14 11:08:00,2022-10-23 11:08:00
REV_183628,ORD_008212,3,Order Review,Could be better.,2022-10-26 12:07:00,2022-10-29 12:07:00
REV_681051,ORD_008213,4,Order Review,Works well.,2022-11-04 12:15:00,2022-11-14 12:15:00
REV_676904,ORD_008216,2,Order Review,Expected better.,2022-10-20 14:33:00,2022-10-24 14:33:00
REV_352803,ORD_008218,4,Order Review,Decent quality.,2022-10-26 15:13:00,2022-11-04 15:13:00
REV_383893,ORD_008219,5,Order Review,Excellent quality.,2022-10-16 15:37:00,2022-10-23 15:37:00
REV_821073,ORD_008220,4,Order Review,Good product.,2022-10-17 17:15:00,2022-10-22 17:15:00
REV_229147,ORD_008221,5,Order Review,Great product!,2022-10-26 20:27:00,2022-10-29 20:27:00
REV_203611,ORD_008222,4,Order Review,Works well.,2022-11-01 22:13:00,2022-11-03 22:13:00
REV_818284,ORD_008223,4,Order Review,Decent quality.,2022-10-23 08:29:00,2022-10-30 08:29:00
REV_999630,ORD_008225,4,Order Review,Happy with purchase.,2022-10-21 16:24:00,2022-10-22 16:24:00
REV_563059,ORD_008226,5,Order Review,Excellent quality.,2022-10-25 17:32:00,2022-10-31 17:32:00
REV_663411,ORD_008227,5,Order Review,Very satisfied.,2022-10-20 17:34:00,2022-10-23 17:34:00
REV_624821,ORD_008228,2,Order Review,Disappointed.,2022-10-23 17:59:00,2022-10-29 17:59:00
REV_978551,ORD_008229,5,Order Review,Excellent quality.,2022-10-19 20:02:00,2022-10-22 20:02:00
REV_199323,ORD_008230,3,Order Review,OK for the price.,2022-10-14 20:11:00,2022-10-18 20:11:00
REV_416252,ORD_008231,3,Order Review,Nothing special.,2022-10-29 20:12:00,2022-11-04 20:12:00
REV_336420,ORD_008234,5,Order Review,Excellent quality.,2022-10-14 21:31:00,2022-10-19 21:31:00
REV_797340,ORD_008236,5,Order Review,Excellent quality.,2022-10-21 22:35:00,2022-10-23 22:35:00
REV_117524,ORD_008237,4,Order Review,Works well.,2022-11-06 22:54:00,2022-11-07 22:54:00
REV_940448,ORD_008238,5,Order Review,Highly recommend!,2022-10-28 07:06:00,2022-11-03 07:06:00
REV_265306,ORD_008240,4,Order Review,Happy with purchase.,2022-10-19 07:15:00,2022-10-21 07:15:00
REV_894051,ORD_008241,5,Order Review,Excellent quality.,2022-11-08 07:34:00,2022-11-15 07:34:00
REV_164563,ORD_008242,5,Order Review,Excellent quality.,2022-11-08 07:39:00,2022-11-13 07:39:00
REV_745838,ORD_008245,5,Order Review,Highly recommend!,2022-10-31 10:25:00,2022-11-08 10:25:00
REV_725141,ORD_008247,4,Order Review,Happy with purchase.,2022-10-21 11:32:00,2022-10-28 11:32:00
REV_949261,ORD_008248,2,Order Review,Expected better.,2022-10-29 11:57:00,2022-11-06 11:57:00
REV_885556,ORD_008249,4,Order Review,Works well.,2022-11-03 11:59:00,2022-11-08 11:59:00
REV_136637,ORD_008250,4,Order Review,Works well.,2022-11-01 12:05:00,2022-11-11 12:05:00
REV_148414,ORD_008252,5,Order Review,Highly recommend!,2022-10-22 15:12:00,2022-11-01 15:12:00
REV_221951,ORD_008253,5,Order Review,Excellent quality.,2022-10-21 15:20:00,2022-10-31 15:20:00
REV_744351,ORD_008254,4,Order Review,Works well.,2022-10-27 16:08:00,2022-10-31 16:08:00
REV_544384,ORD_008256,5,Order Review,Excellent quality.,2022-10-24 17:25:00,2022-10-28 17:25:00
REV_600567,ORD_008257,4,Order Review,Good product.,2022-10-15 18:01:00,2022-10-25 18:01:00
REV_369882,ORD_008258,5,Order Review,Highly recommend!,2022-11-01 18:42:00,2022-11-06 18:42:00
REV_562758,ORD_008259,5,Order Review,Very satisfied.,2022-10-16 18:49:00,2022-10-25 18:49:00
REV_524052,ORD_008260,5,Order Review,Excellent quality.,2022-10-26 21:53:00,2022-11-03 21:53:00
REV_148675,ORD_008261,5,Order Review,Highly recommend!,2022-11-09 22:49:00,2022-11-17 22:49:00
REV_786318,ORD_008262,3,Order Review,Average.,2022-11-08 06:18:00,2022-11-17 06:18:00
REV_895848,ORD_008263,4,Order Review,Works well.,2022-11-08 07:10:00,2022-11-15 07:10:00
REV_650493,ORD_008264,5,Order Review,Excellent quality.,2022-11-09 07:11:00,2022-11-12 07:11:00
REV_881444,ORD_008266,4,Order Review,Decent quality.,2022-10-23 11:08:00,2022-10-30 11:08:00
REV_368271,ORD_008267,5,Order Review,Great product!,2022-10-18 13:11:00,2022-10-24 13:11:00
REV_972591,ORD_008269,2,Order Review,Poor quality.,2022-10-23 15:03:00,2022-10-28 15:03:00
REV_224539,ORD_008270,3,Order Review,Nothing special.,2022-11-09 15:07:00,2022-11-17 15:07:00
REV_742760,ORD_008271,5,Order Review,Very satisfied.,2022-10-18 15:08:00,2022-10-20 15:08:00
REV_485581,ORD_008272,5,Order Review,Great product!,2022-11-05 16:21:00,2022-11-12 16:21:00
REV_555274,ORD_008273,5,Order Review,Excellent quality.,2022-10-25 16:28:00,2022-10-28 16:28:00
REV_980585,ORD_008274,5,Order Review,Great product!,2022-10-16 16:37:00,2022-10-21 16:37:00
REV_820602,ORD_008275,5,Order Review,Excellent quality.,2022-11-05 16:53:00,2022-11-06 16:53:00
REV_388914,ORD_008276,1,Order Review,Do not buy.,2022-11-09 16:57:00,2022-11-14 16:57:00
REV_282785,ORD_008277,4,Order Review,Works well.,2022-10-27 17:54:00,2022-11-04 17:54:00
REV_622639,ORD_008278,5,Order Review,Great product!,2022-10-30 18:21:00,2022-11-05 18:21:00
REV_289318,ORD_008279,5,Order Review,Highly recommend!,2022-10-17 19:46:00,2022-10-26 19:46:00
REV_582738,ORD_008280,5,Order Review,Excellent quality.,2022-10-27 20:10:00,2022-11-03 20:10:00
REV_354941,ORD_008281,2,Order Review,Not as described.,2022-10-28 21:04:00,2022-10-29 21:04:00
REV_100678,ORD_008282,2,Order Review,Disappointed.,2022-10-31 21:45:00,2022-11-10 21:45:00
REV_413465,ORD_008283,5,Order Review,Great product!,2022-10-24 22:43:00,2022-11-02 22:43:00
REV_708613,ORD_008284,5,Order Review,Very satisfied.,2022-11-09 06:51:00,2022-11-17 06:51:00
REV_531740,ORD_008285,4,Order Review,Good product.,2022-11-07 07:01:00,2022-11-11 07:01:00
REV_128132,ORD_008286,5,Order Review,Great product!,2022-11-02 07:14:00,2022-11-05 07:14:00
REV_256982,ORD_008287,5,Order Review,Highly recommend!,2022-11-08 07:49:00,2022-11-10 07:49:00
REV_463612,ORD_008288,4,Order Review,Works well.,2022-10-21 08:06:00,2022-10-26 08:06:00
REV_792198,ORD_008289,5,Order Review,Excellent quality.,2022-10-23 08:20:00,2022-10-30 08:20:00
REV_442490,ORD_008290,5,Order Review,Great product!,2022-10-19 08:35:00,2022-10-28 08:35:00
REV_614680,ORD_008291,5,Order Review,Very satisfied.,2022-10-25 08:42:00,2022-11-01 08:42:00
REV_364883,ORD_008294,3,Order Review,Could be better.,2022-11-10 09:17:00,2022-11-11 09:17:00
REV_132038,ORD_008295,4,Order Review,Works well.,2022-11-07 09:31:00,2022-11-12 09:31:00
REV_362476,ORD_008296,4,Order Review,Works well.,2022-10-24 10:54:00,2022-10-29 10:54:00
REV_271216,ORD_008298,4,Order Review,Works well.,2022-10-29 12:33:00,2022-11-04 12:33:00
REV_414778,ORD_008299,5,Order Review,Excellent quality.,2022-10-24 12:41:00,2022-11-01 12:41:00
REV_620548,ORD_008303,4,Order Review,Happy with purchase.,2022-11-05 17:12:00,2022-11-07 17:12:00
REV_816809,ORD_008305,5,Order Review,Excellent quality.,2022-11-05 18:28:00,2022-11-09 18:28:00
REV_233607,ORD_008306,5,Order Review,Highly recommend!,2022-11-06 18:30:00,2022-11-12 18:30:00
REV_605315,ORD_008307,5,Order Review,Excellent quality.,2022-11-09 20:19:00,2022-11-15 20:19:00
REV_696391,ORD_008308,1,Order Review,Terrible!,2022-10-27 08:49:00,2022-11-02 08:49:00
REV_945727,ORD_008311,4,Order Review,Good product.,2022-10-24 11:52:00,2022-10-31 11:52:00
REV_817509,ORD_008312,5,Order Review,Great product!,2022-10-22 12:11:00,2022-10-27 12:11:00
REV_995939,ORD_008313,3,Order Review,OK for the price.,2022-10-31 12:35:00,2022-11-03 12:35:00
REV_299217,ORD_008316,5,Order Review,Excellent quality.,2022-10-21 13:54:00,2022-10-22 13:54:00
REV_434521,ORD_008317,5,Order Review,Great product!,2022-11-08 15:08:00,2022-11-15 15:08:00
REV_197400,ORD_008318,5,Order Review,Great product!,2022-11-10 15:28:00,2022-11-20 15:28:00
REV_421357,ORD_008319,3,Order Review,Nothing special.,2022-10-30 16:00:00,2022-11-01 16:00:00
REV_301686,ORD_008320,5,Order Review,Great product!,2022-11-10 16:12:00,2022-11-14 16:12:00
REV_630731,ORD_008321,5,Order Review,Highly recommend!,2022-11-05 18:33:00,2022-11-12 18:33:00
REV_333270,ORD_008322,4,Order Review,Works well.,2022-11-07 18:46:00,2022-11-15 18:46:00
REV_456890,ORD_008323,1,Order Review,Terrible!,2022-10-24 19:46:00,2022-10-29 19:46:00
REV_819898,ORD_008324,5,Order Review,Highly recommend!,2022-11-09 19:59:00,2022-11-12 19:59:00
REV_231143,ORD_008325,5,Order Review,Great product!,2022-10-21 20:33:00,2022-10-26 20:33:00
REV_908458,ORD_008326,4,Order Review,Works well.,2022-10-22 22:54:00,2022-10-25 22:54:00
REV_386792,ORD_008328,4,Order Review,Works well.,2022-11-04 09:01:00,2022-11-07 09:01:00
REV_520045,ORD_008329,5,Order Review,Great product!,2022-10-25 11:59:00,2022-11-02 11:59:00
REV_484262,ORD_008330,3,Order Review,OK for the price.,2022-10-27 12:04:00,2022-11-01 12:04:00
REV_215173,ORD_008331,2,Order Review,Poor quality.,2022-10-23 12:28:00,2022-10-30 12:28:00
REV_994717,ORD_008333,5,Order Review,Excellent quality.,2022-10-20 12:50:00,2022-10-21 12:50:00
REV_488294,ORD_008334,5,Order Review,Great product!,2022-10-27 13:06:00,2022-10-30 13:06:00
REV_947126,ORD_008335,3,Order Review,Average.,2022-11-04 13:14:00,2022-11-09 13:14:00
REV_244791,ORD_008337,5,Order Review,Highly recommend!,2022-11-05 15:15:00,2022-11-10 15:15:00
REV_851368,ORD_008338,5,Order Review,Very satisfied.,2022-11-02 15:42:00,2022-11-05 15:42:00
REV_117791,ORD_008339,5,Order Review,Very satisfied.,2022-11-03 16:27:00,2022-11-09 16:27:00
REV_344085,ORD_008341,5,Order Review,Highly recommend!,2022-11-09 17:45:00,2022-11-11 17:45:00
REV_232248,ORD_008342,5,Order Review,Great product!,2022-11-04 19:05:00,2022-11-06 19:05:00
REV_685163,ORD_008344,5,Order Review,Great product!,2022-11-13 20:50:00,2022-11-21 20:50:00
REV_761373,ORD_008345,1,Order Review,Terrible!,2022-10-25 21:24:00,2022-10-31 21:24:00
REV_880587,ORD_008346,4,Order Review,Good product.,2022-10-20 21:28:00,2022-10-21 21:28:00
REV_655025,ORD_008347,4,Order Review,Decent quality.,2022-10-22 22:21:00,2022-10-28 22:21:00
REV_514224,ORD_008348,5,Order Review,Very satisfied.,2022-10-31 22:21:00,2022-11-03 22:21:00
REV_974429,ORD_008349,4,Order Review,Good product.,2022-11-01 06:08:00,2022-11-11 06:08:00
REV_135261,ORD_008350,3,Order Review,Average.,2022-10-28 09:17:00,2022-11-06 09:17:00
REV_924865,ORD_008351,2,Order Review,Expected better.,2022-11-03 09:31:00,2022-11-05 09:31:00
REV_240636,ORD_008354,3,Order Review,OK for the price.,2022-11-14 12:25:00,2022-11-22 12:25:00
REV_595513,ORD_008355,5,Order Review,Excellent quality.,2022-10-28 12:29:00,2022-11-02 12:29:00
REV_726280,ORD_008356,4,Order Review,Happy with purchase.,2022-10-20 12:30:00,2022-10-27 12:30:00
REV_596527,ORD_008357,5,Order Review,Highly recommend!,2022-10-28 14:04:00,2022-11-04 14:04:00
REV_168603,ORD_008361,3,Order Review,Average.,2022-10-28 16:51:00,2022-11-02 16:51:00
REV_524620,ORD_008362,4,Order Review,Happy with purchase.,2022-10-29 17:11:00,2022-11-01 17:11:00
REV_725474,ORD_008363,4,Order Review,Decent quality.,2022-10-30 17:59:00,2022-11-01 17:59:00
REV_261145,ORD_008364,2,Order Review,Not as described.,2022-11-07 19:40:00,2022-11-08 19:40:00
REV_999689,ORD_008365,2,Order Review,Expected better.,2022-11-05 19:58:00,2022-11-10 19:58:00
REV_940394,ORD_008368,5,Order Review,Great product!,2022-10-27 22:33:00,2022-11-03 22:33:00
REV_736037,ORD_008369,5,Order Review,Very satisfied.,2022-11-15 06:19:00,2022-11-22 06:19:00
REV_783417,ORD_008370,4,Order Review,Good product.,2022-11-01 07:52:00,2022-11-11 07:52:00
REV_540623,ORD_008371,1,Order Review,Do not buy.,2022-11-04 08:39:00,2022-11-09 08:39:00
REV_840572,ORD_008372,5,Order Review,Highly recommend!,2022-11-15 09:44:00,2022-11-25 09:44:00
REV_526729,ORD_008373,2,Order Review,Disappointed.,2022-10-26 09:58:00,2022-10-31 09:58:00
REV_613465,ORD_008374,3,Order Review,Average.,2022-11-05 12:05:00,2022-11-08 12:05:00
REV_892326,ORD_008375,2,Order Review,Poor quality.,2022-10-23 12:46:00,2022-10-29 12:46:00
REV_787580,ORD_008376,2,Order Review,Not as described.,2022-11-01 13:01:00,2022-11-04 13:01:00
REV_800738,ORD_008377,5,Order Review,Very satisfied.,2022-10-26 13:23:00,2022-10-27 13:23:00
REV_353974,ORD_008378,3,Order Review,Nothing special.,2022-11-03 14:29:00,2022-11-11 14:29:00
REV_335218,ORD_008379,4,Order Review,Works well.,2022-11-07 18:41:00,2022-11-17 18:41:00
REV_927790,ORD_008380,4,Order Review,Happy with purchase.,2022-11-03 18:53:00,2022-11-06 18:53:00
REV_770094,ORD_008381,4,Order Review,Good product.,2022-10-28 19:18:00,2022-11-04 19:18:00
REV_574789,ORD_008383,4,Order Review,Happy with purchase.,2022-10-23 21:29:00,2022-10-26 21:29:00
REV_980937,ORD_008384,4,Order Review,Decent quality.,2022-11-12 21:48:00,2022-11-19 21:48:00
REV_937062,ORD_008385,5,Order Review,Great product!,2022-10-30 22:15:00,2022-11-09 22:15:00
REV_717009,ORD_008387,4,Order Review,Decent quality.,2022-10-29 07:25:00,2022-10-30 07:25:00
REV_227411,ORD_008389,5,Order Review,Excellent quality.,2022-11-05 08:10:00,2022-11-14 08:10:00
REV_292824,ORD_008390,4,Order Review,Decent quality.,2022-11-03 09:17:00,2022-11-04 09:17:00
REV_252794,ORD_008391,4,Order Review,Works well.,2022-11-09 09:20:00,2022-11-11 09:20:00
REV_755279,ORD_008392,5,Order Review,Very satisfied.,2022-11-01 09:31:00,2022-11-10 09:31:00
REV_368142,ORD_008394,4,Order Review,Good product.,2022-11-10 10:15:00,2022-11-11 10:15:00
REV_492016,ORD_008396,5,Order Review,Highly recommend!,2022-11-16 10:37:00,2022-11-21 10:37:00
REV_682596,ORD_008397,5,Order Review,Very satisfied.,2022-11-13 12:00:00,2022-11-23 12:00:00
REV_396703,ORD_008398,5,Order Review,Great product!,2022-11-12 12:12:00,2022-11-16 12:12:00
REV_626993,ORD_008399,4,Order Review,Decent quality.,2022-11-11 12:39:00,2022-11-18 12:39:00
REV_261775,ORD_008400,5,Order Review,Very satisfied.,2022-10-23 12:50:00,2022-10-28 12:50:00
REV_300763,ORD_008401,2,Order Review,Disappointed.,2022-11-10 13:11:00,2022-11-12 13:11:00
REV_218275,ORD_008403,1,Order Review,Complete waste.,2022-11-09 15:11:00,2022-11-12 15:11:00
REV_981648,ORD_008404,3,Order Review,Nothing special.,2022-11-05 15:40:00,2022-11-12 15:40:00
REV_627271,ORD_008406,4,Order Review,Works well.,2022-11-10 18:43:00,2022-11-12 18:43:00
REV_165343,ORD_008407,5,Order Review,Highly recommend!,2022-11-01 19:10:00,2022-11-02 19:10:00
REV_821105,ORD_008408,5,Order Review,Very satisfied.,2022-10-25 19:41:00,2022-10-27 19:41:00
REV_490029,ORD_008409,4,Order Review,Good product.,2022-10-23 20:43:00,2022-10-24 20:43:00
REV_859014,ORD_008410,4,Order Review,Good product.,2022-11-04 21:30:00,2022-11-06 21:30:00
REV_550000,ORD_008412,5,Order Review,Highly recommend!,2022-10-26 21:44:00,2022-11-05 21:44:00
REV_854143,ORD_008413,4,Order Review,Happy with purchase.,2022-11-11 22:10:00,2022-11-13 22:10:00
REV_394431,ORD_008414,4,Order Review,Works well.,2022-11-14 06:25:00,2022-11-15 06:25:00
REV_726965,ORD_008415,4,Order Review,Decent quality.,2022-11-10 08:06:00,2022-11-14 08:06:00
REV_870190,ORD_008416,5,Order Review,Very satisfied.,2022-11-09 08:34:00,2022-11-19 08:34:00
REV_346233,ORD_008417,2,Order Review,Disappointed.,2022-10-24 11:45:00,2022-10-28 11:45:00
REV_222688,ORD_008418,5,Order Review,Highly recommend!,2022-11-17 16:56:00,2022-11-22 16:56:00
REV_944848,ORD_008419,5,Order Review,Excellent quality.,2022-10-23 16:56:00,2022-10-24 16:56:00
REV_769550,ORD_008420,5,Order Review,Great product!,2022-10-31 17:22:00,2022-11-05 17:22:00
REV_193185,ORD_008421,4,Order Review,Happy with purchase.,2022-11-07 17:57:00,2022-11-12 17:57:00
REV_474464,ORD_008422,4,Order Review,Good product.,2022-11-10 18:08:00,2022-11-11 18:08:00
REV_215024,ORD_008423,2,Order Review,Poor quality.,2022-11-12 20:20:00,2022-11-18 20:20:00
REV_519641,ORD_008424,5,Order Review,Highly recommend!,2022-10-28 21:42:00,2022-11-01 21:42:00
REV_804573,ORD_008425,5,Order Review,Highly recommend!,2022-11-06 22:50:00,2022-11-10 22:50:00
REV_305311,ORD_008426,5,Order Review,Great product!,2022-10-24 08:19:00,2022-10-31 08:19:00
REV_191713,ORD_008427,4,Order Review,Happy with purchase.,2022-11-13 09:08:00,2022-11-22 09:08:00
REV_533979,ORD_008428,5,Order Review,Excellent quality.,2022-10-26 11:33:00,2022-11-02 11:33:00
REV_750728,ORD_008429,3,Order Review,Nothing special.,2022-10-31 11:38:00,2022-11-01 11:38:00
REV_602357,ORD_008430,5,Order Review,Very satisfied.,2022-11-05 12:34:00,2022-11-12 12:34:00
REV_204418,ORD_008431,5,Order Review,Excellent quality.,2022-11-14 16:27:00,2022-11-24 16:27:00
REV_838442,ORD_008433,5,Order Review,Very satisfied.,2022-10-31 20:29:00,2022-11-07 20:29:00
REV_708529,ORD_008434,5,Order Review,Very satisfied.,2022-11-10 22:03:00,2022-11-19 22:03:00
REV_289168,ORD_008436,5,Order Review,Very satisfied.,2022-11-05 22:27:00,2022-11-14 22:27:00
REV_957542,ORD_008437,1,Order Review,Terrible!,2022-10-25 06:51:00,2022-10-27 06:51:00
REV_517446,ORD_008438,5,Order Review,Great product!,2022-10-29 12:48:00,2022-11-04 12:48:00
REV_628808,ORD_008439,3,Order Review,Nothing special.,2022-11-16 13:03:00,2022-11-24 13:03:00
REV_761113,ORD_008441,5,Order Review,Excellent quality.,2022-11-16 14:47:00,2022-11-18 14:47:00
REV_594042,ORD_008442,5,Order Review,Very satisfied.,2022-11-18 15:12:00,2022-11-25 15:12:00
REV_918630,ORD_008444,4,Order Review,Happy with purchase.,2022-11-09 15:54:00,2022-11-10 15:54:00
REV_552068,ORD_008445,5,Order Review,Great product!,2022-11-03 16:42:00,2022-11-10 16:42:00
REV_211491,ORD_008446,3,Order Review,Could be better.,2022-10-30 17:16:00,2022-11-04 17:16:00
REV_238134,ORD_008447,5,Order Review,Very satisfied.,2022-11-17 18:16:00,2022-11-23 18:16:00
REV_855008,ORD_008448,4,Order Review,Good product.,2022-11-14 18:51:00,2022-11-19 18:51:00
REV_163903,ORD_008450,5,Order Review,Great product!,2022-11-02 19:14:00,2022-11-04 19:14:00
REV_603286,ORD_008451,5,Order Review,Great product!,2022-11-06 22:52:00,2022-11-11 22:52:00
REV_904169,ORD_008452,5,Order Review,Excellent quality.,2022-11-14 06:37:00,2022-11-21 06:37:00
REV_907495,ORD_008453,3,Order Review,Could be better.,2022-11-16 07:25:00,2022-11-25 07:25:00
REV_473427,ORD_008454,4,Order Review,Happy with purchase.,2022-11-12 07:55:00,2022-11-21 07:55:00
REV_488374,ORD_008455,3,Order Review,Average.,2022-11-14 08:15:00,2022-11-22 08:15:00
REV_848790,ORD_008456,5,Order Review,Very satisfied.,2022-10-29 11:02:00,2022-11-07 11:02:00
REV_290666,ORD_008457,3,Order Review,Could be better.,2022-11-03 14:42:00,2022-11-13 14:42:00
REV_945098,ORD_008458,4,Order Review,Works well.,2022-11-17 15:33:00,2022-11-20 15:33:00
REV_441142,ORD_008459,5,Order Review,Great product!,2022-11-11 16:15:00,2022-11-19 16:15:00
REV_345807,ORD_008460,4,Order Review,Decent quality.,2022-10-30 16:23:00,2022-11-05 16:23:00
REV_651301,ORD_008462,4,Order Review,Works well.,2022-11-12 19:07:00,2022-11-14 19:07:00
REV_478000,ORD_008463,2,Order Review,Disappointed.,2022-10-30 19:28:00,2022-11-09 19:28:00
REV_768752,ORD_008464,4,Order Review,Good product.,2022-10-30 21:33:00,2022-11-02 21:33:00
REV_833280,ORD_008466,5,Order Review,Highly recommend!,2022-11-01 06:34:00,2022-11-06 06:34:00
REV_569879,ORD_008467,5,Order Review,Highly recommend!,2022-11-13 06:48:00,2022-11-22 06:48:00
REV_725977,ORD_008468,4,Order Review,Decent quality.,2022-11-18 06:55:00,2022-11-25 06:55:00
REV_349870,ORD_008469,4,Order Review,Good product.,2022-11-08 07:29:00,2022-11-14 07:29:00
REV_711150,ORD_008470,5,Order Review,Very satisfied.,2022-11-05 08:05:00,2022-11-07 08:05:00
REV_140629,ORD_008471,4,Order Review,Happy with purchase.,2022-11-10 08:31:00,2022-11-14 08:31:00
REV_393508,ORD_008472,2,Order Review,Poor quality.,2022-11-21 08:57:00,2022-11-22 08:57:00
REV_218654,ORD_008473,5,Order Review,Very satisfied.,2022-11-12 09:10:00,2022-11-14 09:10:00
REV_883402,ORD_008474,2,Order Review,Not as described.,2022-11-15 10:31:00,2022-11-17 10:31:00
REV_328040,ORD_008475,4,Order Review,Good product.,2022-11-14 10:51:00,2022-11-15 10:51:00
REV_719043,ORD_008476,5,Order Review,Great product!,2022-11-10 11:04:00,2022-11-14 11:04:00
REV_902574,ORD_008477,5,Order Review,Very satisfied.,2022-11-02 11:49:00,2022-11-12 11:49:00
REV_247698,ORD_008478,5,Order Review,Excellent quality.,2022-11-12 11:51:00,2022-11-14 11:51:00
REV_675159,ORD_008479,5,Order Review,Excellent quality.,2022-11-15 12:02:00,2022-11-22 12:02:00
REV_353894,ORD_008480,5,Order Review,Very satisfied.,2022-10-31 12:02:00,2022-11-10 12:02:00
REV_601201,ORD_008481,2,Order Review,Disappointed.,2022-11-05 12:51:00,2022-11-12 12:51:00
