order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ORD_006955,CUST_01101,delivered,2022-07-17 12:40:00,2022-07-18 10:40:00,2022-07-21 12:40:00,2022-07-24 12:40:00,2022-08-16 12:40:00
ORD_006956,CUST_02514,delivered,2022-07-17 14:39:00,2022-07-17 16:39:00,2022-07-21 14:39:00,2022-08-02 14:39:00,2022-07-28 14:39:00
ORD_006957,CUST_02411,delivered,2022-07-17 14:52:00,2022-07-17 22:52:00,2022-07-21 14:52:00,2022-07-23 14:52:00,2022-08-05 14:52:00
ORD_006958,CUST_02230,delivered,2022-07-17 15:37:00,2022-07-18 12:37:00,2022-07-22 15:37:00,2022-07-25 15:37:00,2022-07-24 15:37:00
ORD_006959,CUST_00163,delivered,2022-07-17 16:01:00,2022-07-18 13:01:00,2022-07-18 16:01:00,2022-07-28 16:01:00,2022-07-25 16:01:00
ORD_006960,CUST_00297,delivered,2022-07-17 16:24:00,2022-07-17 20:24:00,2022-07-22 16:24:00,2022-08-06 16:24:00,2022-08-04 16:24:00
ORD_006961,CUST_00856,shipped,2022-07-17 16:42:00,2022-07-18 04:42:00,2022-07-20 16:42:00,2022-08-03 16:42:00,2022-08-02 16:42:00
ORD_006962,CUST_02971,delivered,2022-07-17 21:10:00,2022-07-18 13:10:00,2022-07-18 21:10:00,2022-08-03 21:10:00,2022-07-28 21:10:00
ORD_006963,CUST_01793,delivered,2022-07-17 22:40:00,2022-07-18 09:40:00,2022-07-20 22:40:00,2022-07-29 22:40:00,2022-08-10 22:40:00
ORD_006964,CUST_01735,delivered,2022-07-17 22:54:00,2022-07-18 15:54:00,2022-07-22 22:54:00,2022-08-05 22:54:00,2022-08-06 22:54:00
ORD_006965,CUST_02269,delivered,2022-07-18 07:22:00,2022-07-18 18:22:00,2022-07-22 07:22:00,2022-07-23 07:22:00,2022-07-31 07:22:00
ORD_006966,CUST_00905,canceled,2022-07-18 08:09:00,2022-07-19 04:09:00,2022-07-21 08:09:00,2022-07-30 08:09:00,2022-08-05 08:09:00
ORD_006967,CUST_01725,delivered,2022-07-18 08:24:00,2022-07-18 15:24:00,2022-07-22 08:24:00,2022-07-22 08:24:00,2022-08-09 08:24:00
ORD_006968,CUST_02000,delivered,2022-07-18 09:06:00,2022-07-19 04:06:00,2022-07-19 09:06:00,2022-08-03 09:06:00,2022-08-02 09:06:00
ORD_006969,CUST_01467,delivered,2022-07-18 09:22:00,2022-07-18 13:22:00,2022-07-20 09:22:00,2022-08-07 09:22:00,2022-07-26 09:22:00
ORD_006970,CUST_02529,delivered,2022-07-18 09:45:00,2022-07-19 03:45:00,2022-07-20 09:45:00,2022-07-24 09:45:00,2022-08-11 09:45:00
ORD_006971,CUST_00067,shipped,2022-07-18 11:52:00,2022-07-19 08:52:00,2022-07-22 11:52:00,2022-07-26 11:52:00,2022-08-10 11:52:00
ORD_006972,CUST_00385,processing,2022-07-18 19:14:00,2022-07-19 06:14:00,2022-07-21 19:14:00,2022-08-04 19:14:00,2022-08-15 19:14:00
ORD_006973,CUST_01943,delivered,2022-07-18 19:44:00,2022-07-19 03:44:00,2022-07-20 19:44:00,2022-08-01 19:44:00,2022-08-04 19:44:00
ORD_006974,CUST_01853,delivered,2022-07-18 20:12:00,2022-07-19 18:12:00,2022-07-21 20:12:00,2022-08-02 20:12:00,2022-07-28 20:12:00
ORD_006975,CUST_02517,delivered,2022-07-18 21:25:00,2022-07-19 10:25:00,2022-07-21 21:25:00,2022-07-23 21:25:00,2022-08-08 21:25:00
ORD_006976,CUST_00296,shipped,2022-07-18 22:01:00,2022-07-19 22:01:00,2022-07-20 22:01:00,2022-07-21 22:01:00,2022-08-03 22:01:00
ORD_006977,CUST_01342,shipped,2022-07-18 22:27:00,2022-07-19 03:27:00,2022-07-20 22:27:00,2022-07-30 22:27:00,2022-08-02 22:27:00
ORD_006978,CUST_00614,delivered,2022-07-18 22:30:00,2022-07-19 00:30:00,2022-07-19 22:30:00,2022-07-22 22:30:00,2022-08-03 22:30:00
ORD_006979,CUST_02604,processing,2022-07-19 06:40:00,2022-07-19 18:40:00,2022-07-23 06:40:00,2022-08-08 06:40:00,2022-08-04 06:40:00
ORD_006980,CUST_01247,delivered,2022-07-19 07:08:00,2022-07-19 16:08:00,2022-07-22 07:08:00,2022-08-04 07:08:00,2022-07-28 07:08:00
ORD_006981,CUST_01131,delivered,2022-07-19 09:13:00,2022-07-19 19:13:00,2022-07-22 09:13:00,2022-08-06 09:13:00,2022-08-02 09:13:00
ORD_006982,CUST_01654,invoiced,2022-07-19 10:18:00,2022-07-20 06:18:00,2022-07-21 10:18:00,2022-07-28 10:18:00,2022-08-11 10:18:00
ORD_006983,CUST_00493,shipped,2022-07-19 13:29:00,2022-07-19 20:29:00,2022-07-21 13:29:00,2022-07-26 13:29:00,2022-08-12 13:29:00
ORD_006984,CUST_01124,delivered,2022-07-19 15:48:00,2022-07-19 23:48:00,2022-07-23 15:48:00,2022-08-01 15:48:00,2022-07-30 15:48:00
ORD_006985,CUST_01204,delivered,2022-07-19 15:52:00,2022-07-20 10:52:00,2022-07-20 15:52:00,2022-08-07 15:52:00,2022-08-05 15:52:00
ORD_006986,CUST_00111,canceled,2022-07-19 16:18:00,2022-07-19 22:18:00,2022-07-22 16:18:00,2022-08-03 16:18:00,2022-08-12 16:18:00
ORD_006987,CUST_02527,delivered,2022-07-19 17:43:00,2022-07-20 08:43:00,2022-07-21 17:43:00,2022-08-07 17:43:00,2022-08-15 17:43:00
ORD_006988,CUST_00673,delivered,2022-07-19 17:57:00,2022-07-19 20:57:00,2022-07-22 17:57:00,2022-07-30 17:57:00,2022-07-31 17:57:00
ORD_006989,CUST_00866,delivered,2022-07-19 19:41:00,2022-07-20 17:41:00,2022-07-20 19:41:00,2022-08-07 19:41:00,2022-08-18 19:41:00
ORD_006990,CUST_01005,delivered,2022-07-19 21:28:00,2022-07-20 16:28:00,2022-07-21 21:28:00,2022-07-24 21:28:00,2022-08-02 21:28:00
ORD_006991,CUST_01436,delivered,2022-07-19 22:50:00,2022-07-20 09:50:00,2022-07-23 22:50:00,2022-07-22 22:50:00,2022-08-16 22:50:00
ORD_006992,CUST_00257,delivered,2022-07-20 06:10:00,2022-07-20 15:10:00,2022-07-21 06:10:00,2022-08-04 06:10:00,2022-08-07 06:10:00
ORD_006993,CUST_01876,delivered,2022-07-20 12:30:00,2022-07-20 13:30:00,2022-07-23 12:30:00,2022-07-28 12:30:00,2022-08-06 12:30:00
ORD_006994,CUST_01246,delivered,2022-07-20 14:13:00,2022-07-21 04:13:00,2022-07-22 14:13:00,2022-07-31 14:13:00,2022-07-31 14:13:00
ORD_006995,CUST_01620,delivered,2022-07-20 15:01:00,2022-07-20 23:01:00,2022-07-23 15:01:00,2022-08-06 15:01:00,2022-08-08 15:01:00
ORD_006996,CUST_01477,delivered,2022-07-20 15:26:00,2022-07-21 08:26:00,2022-07-22 15:26:00,2022-07-25 15:26:00,2022-08-03 15:26:00
ORD_006997,CUST_01779,delivered,2022-07-20 17:29:00,2022-07-21 04:29:00,2022-07-21 17:29:00,2022-08-04 17:29:00,2022-08-10 17:29:00
ORD_006998,CUST_01259,delivered,2022-07-20 18:58:00,2022-07-21 08:58:00,2022-07-21 18:58:00,2022-08-03 18:58:00,2022-08-02 18:58:00
ORD_006999,CUST_00574,delivered,2022-07-20 19:54:00,2022-07-21 10:54:00,2022-07-25 19:54:00,2022-08-04 19:54:00,2022-08-03 19:54:00
ORD_007000,CUST_01544,delivered,2022-07-20 20:56:00,2022-07-20 21:56:00,2022-07-21 20:56:00,2022-07-29 20:56:00,2022-08-13 20:56:00
ORD_007001,CUST_00216,shipped,2022-07-20 21:06:00,2022-07-21 02:06:00,2022-07-23 21:06:00,2022-08-09 21:06:00,2022-07-28 21:06:00
ORD_007002,CUST_00451,delivered,2022-07-20 21:12:00,2022-07-20 23:12:00,2022-07-24 21:12:00,2022-08-05 21:12:00,2022-08-08 21:12:00
ORD_007003,CUST_02252,delivered,2022-07-20 21:29:00,2022-07-21 21:29:00,2022-07-25 21:29:00,2022-08-02 21:29:00,2022-07-30 21:29:00
ORD_007004,CUST_01572,delivered,2022-07-20 22:06:00,2022-07-21 13:06:00,2022-07-22 22:06:00,2022-07-25 22:06:00,2022-08-11 22:06:00
ORD_007005,CUST_01009,delivered,2022-07-21 06:05:00,2022-07-22 03:05:00,2022-07-22 06:05:00,2022-07-29 06:05:00,2022-08-12 06:05:00
ORD_007006,CUST_02006,shipped,2022-07-21 07:18:00,2022-07-21 10:18:00,2022-07-26 07:18:00,2022-07-24 07:18:00,2022-08-16 07:18:00
ORD_007007,CUST_00526,delivered,2022-07-21 07:22:00,2022-07-21 19:22:00,2022-07-24 07:22:00,2022-08-03 07:22:00,2022-08-16 07:22:00
ORD_007008,CUST_01555,delivered,2022-07-21 07:32:00,2022-07-21 14:32:00,2022-07-23 07:32:00,2022-08-01 07:32:00,2022-08-13 07:32:00
ORD_007009,CUST_00894,delivered,2022-07-21 09:04:00,2022-07-22 00:04:00,2022-07-22 09:04:00,2022-07-27 09:04:00,2022-08-15 09:04:00
ORD_007010,CUST_00273,shipped,2022-07-21 11:09:00,2022-07-22 05:09:00,2022-07-23 11:09:00,2022-08-04 11:09:00,2022-07-29 11:09:00
ORD_007011,CUST_02325,shipped,2022-07-21 11:50:00,2022-07-22 09:50:00,2022-07-23 11:50:00,2022-07-28 11:50:00,2022-08-06 11:50:00
ORD_007012,CUST_02395,canceled,2022-07-21 15:50:00,2022-07-22 00:50:00,2022-07-24 15:50:00,2022-08-09 15:50:00,2022-08-03 15:50:00
ORD_007013,CUST_01462,delivered,2022-07-21 19:06:00,2022-07-22 01:06:00,2022-07-23 19:06:00,2022-07-24 19:06:00,2022-08-14 19:06:00
ORD_007014,CUST_02634,delivered,2022-07-21 19:21:00,2022-07-21 21:21:00,2022-07-25 19:21:00,2022-08-08 19:21:00,2022-08-19 19:21:00
ORD_007015,CUST_01563,delivered,2022-07-21 21:06:00,2022-07-22 19:06:00,2022-07-24 21:06:00,2022-08-09 21:06:00,2022-07-30 21:06:00
ORD_007016,CUST_02509,canceled,2022-07-21 21:17:00,2022-07-22 09:17:00,2022-07-26 21:17:00,2022-08-06 21:17:00,2022-07-29 21:17:00
ORD_007017,CUST_02596,delivered,2022-07-21 22:38:00,2022-07-22 10:38:00,2022-07-25 22:38:00,2022-08-02 22:38:00,2022-07-28 22:38:00
ORD_007018,CUST_01372,delivered,2022-07-21 22:59:00,2022-07-22 20:59:00,2022-07-24 22:59:00,2022-08-07 22:59:00,2022-08-09 22:59:00
ORD_007019,CUST_01459,delivered,2022-07-22 06:53:00,2022-07-23 03:53:00,2022-07-26 06:53:00,2022-08-09 06:53:00,2022-08-04 06:53:00
ORD_007020,CUST_02387,delivered,2022-07-22 07:16:00,2022-07-22 19:16:00,2022-07-27 07:16:00,2022-07-25 07:16:00,2022-08-01 07:16:00
ORD_007021,CUST_00647,delivered,2022-07-22 08:20:00,2022-07-23 08:20:00,2022-07-26 08:20:00,2022-07-28 08:20:00,2022-07-29 08:20:00
ORD_007022,CUST_02619,shipped,2022-07-22 08:31:00,2022-07-22 19:31:00,2022-07-23 08:31:00,2022-08-07 08:31:00,2022-08-08 08:31:00
ORD_007023,CUST_00749,delivered,2022-07-22 12:07:00,2022-07-22 20:07:00,2022-07-26 12:07:00,2022-08-06 12:07:00,2022-08-17 12:07:00
ORD_007024,CUST_01991,shipped,2022-07-22 13:03:00,2022-07-23 11:03:00,2022-07-26 13:03:00,2022-07-29 13:03:00,2022-08-18 13:03:00
ORD_007025,CUST_02808,delivered,2022-07-22 13:28:00,2022-07-23 00:28:00,2022-07-26 13:28:00,2022-07-25 13:28:00,2022-08-21 13:28:00
ORD_007026,CUST_01797,delivered,2022-07-22 14:46:00,2022-07-22 23:46:00,2022-07-25 14:46:00,2022-07-29 14:46:00,2022-08-09 14:46:00
ORD_007027,CUST_01539,delivered,2022-07-22 16:36:00,2022-07-23 02:36:00,2022-07-25 16:36:00,2022-08-01 16:36:00,2022-07-29 16:36:00
ORD_007028,CUST_01077,delivered,2022-07-22 17:41:00,2022-07-22 19:41:00,2022-07-24 17:41:00,2022-07-31 17:41:00,2022-08-12 17:41:00
ORD_007029,CUST_00380,delivered,2022-07-22 18:24:00,2022-07-23 09:24:00,2022-07-27 18:24:00,2022-08-06 18:24:00,2022-08-10 18:24:00
ORD_007030,CUST_01224,delivered,2022-07-22 18:56:00,2022-07-23 11:56:00,2022-07-26 18:56:00,2022-07-29 18:56:00,2022-08-01 18:56:00
ORD_007031,CUST_02490,delivered,2022-07-22 20:50:00,2022-07-23 19:50:00,2022-07-24 20:50:00,2022-08-09 20:50:00,2022-08-06 20:50:00
ORD_007032,CUST_00185,delivered,2022-07-22 20:52:00,2022-07-23 15:52:00,2022-07-23 20:52:00,2022-07-25 20:52:00,2022-07-29 20:52:00
ORD_007033,CUST_00108,delivered,2022-07-22 22:15:00,2022-07-23 20:15:00,2022-07-26 22:15:00,2022-08-06 22:15:00,2022-08-19 22:15:00
ORD_007034,CUST_00887,invoiced,2022-07-22 22:34:00,2022-07-23 12:34:00,2022-07-23 22:34:00,2022-08-05 22:34:00,2022-08-06 22:34:00
ORD_007035,CUST_02243,delivered,2022-07-22 22:57:00,2022-07-23 13:57:00,2022-07-26 22:57:00,2022-08-01 22:57:00,2022-08-14 22:57:00
ORD_007036,CUST_01325,canceled,2022-07-23 09:12:00,2022-07-24 00:12:00,2022-07-28 09:12:00,2022-08-12 09:12:00,2022-08-12 09:12:00
ORD_007037,CUST_00011,delivered,2022-07-23 10:34:00,2022-07-24 09:34:00,2022-07-24 10:34:00,2022-07-28 10:34:00,2022-08-15 10:34:00
ORD_007038,CUST_00733,canceled,2022-07-23 11:18:00,2022-07-24 04:18:00,2022-07-24 11:18:00,2022-08-01 11:18:00,2022-08-13 11:18:00
ORD_007039,CUST_01371,delivered,2022-07-23 11:18:00,2022-07-24 04:18:00,2022-07-24 11:18:00,2022-08-10 11:18:00,2022-08-02 11:18:00
ORD_007040,CUST_01407,shipped,2022-07-23 11:45:00,2022-07-24 05:45:00,2022-07-24 11:45:00,2022-08-12 11:45:00,2022-08-20 11:45:00
ORD_007041,CUST_00261,delivered,2022-07-23 12:15:00,2022-07-24 07:15:00,2022-07-24 12:15:00,2022-08-05 12:15:00,2022-08-12 12:15:00
ORD_007042,CUST_02985,delivered,2022-07-23 12:50:00,2022-07-23 18:50:00,2022-07-25 12:50:00,2022-08-07 12:50:00,2022-08-18 12:50:00
ORD_007043,CUST_02958,processing,2022-07-23 12:57:00,2022-07-24 09:57:00,2022-07-26 12:57:00,2022-07-30 12:57:00,2022-07-31 12:57:00
ORD_007044,CUST_00854,delivered,2022-07-23 15:01:00,2022-07-24 14:01:00,2022-07-26 15:01:00,2022-08-01 15:01:00,2022-08-14 15:01:00
ORD_007045,CUST_01111,delivered,2022-07-23 15:16:00,2022-07-24 15:16:00,2022-07-28 15:16:00,2022-08-05 15:16:00,2022-08-06 15:16:00
ORD_007046,CUST_01182,delivered,2022-07-23 17:01:00,2022-07-23 22:01:00,2022-07-24 17:01:00,2022-08-04 17:01:00,2022-08-06 17:01:00
ORD_007047,CUST_02799,delivered,2022-07-23 17:06:00,2022-07-23 21:06:00,2022-07-26 17:06:00,2022-08-02 17:06:00,2022-08-16 17:06:00
ORD_007048,CUST_01048,delivered,2022-07-23 18:52:00,2022-07-23 20:52:00,2022-07-27 18:52:00,2022-08-06 18:52:00,2022-08-03 18:52:00
ORD_007049,CUST_02251,shipped,2022-07-23 21:29:00,2022-07-24 21:29:00,2022-07-28 21:29:00,2022-07-28 21:29:00,2022-08-02 21:29:00
ORD_007050,CUST_01636,delivered,2022-07-23 21:42:00,2022-07-23 23:42:00,2022-07-26 21:42:00,2022-07-31 21:42:00,2022-07-31 21:42:00
ORD_007051,CUST_01971,delivered,2022-07-23 22:09:00,2022-07-24 13:09:00,2022-07-25 22:09:00,2022-07-26 22:09:00,2022-08-18 22:09:00
ORD_007052,CUST_00577,delivered,2022-07-24 06:06:00,2022-07-24 11:06:00,2022-07-25 06:06:00,2022-08-05 06:06:00,2022-08-05 06:06:00
ORD_007053,CUST_00740,delivered,2022-07-24 06:43:00,2022-07-25 04:43:00,2022-07-25 06:43:00,2022-08-07 06:43:00,2022-08-01 06:43:00
ORD_007054,CUST_02185,shipped,2022-07-24 06:56:00,2022-07-25 04:56:00,2022-07-29 06:56:00,2022-08-13 06:56:00,2022-08-01 06:56:00
ORD_007055,CUST_02196,delivered,2022-07-24 10:56:00,2022-07-24 11:56:00,2022-07-28 10:56:00,2022-08-09 10:56:00,2022-08-19 10:56:00
ORD_007056,CUST_00937,canceled,2022-07-24 12:10:00,2022-07-24 21:10:00,2022-07-27 12:10:00,2022-08-03 12:10:00,2022-08-03 12:10:00
ORD_007057,CUST_02346,delivered,2022-07-24 12:31:00,2022-07-24 13:31:00,2022-07-29 12:31:00,2022-08-13 12:31:00,2022-08-03 12:31:00
ORD_007058,CUST_00004,delivered,2022-07-24 13:54:00,2022-07-25 09:54:00,2022-07-25 13:54:00,2022-08-07 13:54:00,2022-08-08 13:54:00
ORD_007059,CUST_01232,shipped,2022-07-24 14:07:00,2022-07-25 00:07:00,2022-07-25 14:07:00,2022-08-07 14:07:00,2022-08-19 14:07:00
ORD_007060,CUST_01921,invoiced,2022-07-24 14:44:00,2022-07-25 06:44:00,2022-07-27 14:44:00,2022-07-31 14:44:00,2022-08-23 14:44:00
ORD_007061,CUST_00988,delivered,2022-07-24 14:52:00,2022-07-24 17:52:00,2022-07-27 14:52:00,2022-08-05 14:52:00,2022-08-16 14:52:00
ORD_007062,CUST_00957,delivered,2022-07-24 15:13:00,2022-07-24 19:13:00,2022-07-29 15:13:00,2022-07-28 15:13:00,2022-08-19 15:13:00
ORD_007063,CUST_00271,delivered,2022-07-24 15:29:00,2022-07-24 21:29:00,2022-07-25 15:29:00,2022-08-06 15:29:00,2022-08-04 15:29:00
ORD_007064,CUST_01036,delivered,2022-07-24 17:56:00,2022-07-25 03:56:00,2022-07-25 17:56:00,2022-07-28 17:56:00,2022-08-03 17:56:00
ORD_007065,CUST_01480,delivered,2022-07-24 18:06:00,2022-07-25 07:06:00,2022-07-25 18:06:00,2022-07-28 18:06:00,2022-08-21 18:06:00
ORD_007066,CUST_01131,delivered,2022-07-24 18:34:00,2022-07-24 22:34:00,2022-07-28 18:34:00,2022-08-04 18:34:00,2022-08-12 18:34:00
ORD_007067,CUST_01549,shipped,2022-07-24 20:03:00,2022-07-25 19:03:00,2022-07-26 20:03:00,2022-08-06 20:03:00,2022-08-17 20:03:00
ORD_007068,CUST_02996,delivered,2022-07-24 21:38:00,2022-07-25 12:38:00,2022-07-26 21:38:00,2022-07-29 21:38:00,2022-08-11 21:38:00
ORD_007069,CUST_02850,delivered,2022-07-24 22:12:00,2022-07-25 10:12:00,2022-07-25 22:12:00,2022-07-27 22:12:00,2022-07-31 22:12:00
ORD_007070,CUST_00343,shipped,2022-07-24 22:46:00,2022-07-25 20:46:00,2022-07-27 22:46:00,2022-08-08 22:46:00,2022-08-18 22:46:00
ORD_007071,CUST_01532,delivered,2022-07-24 22:49:00,2022-07-25 14:49:00,2022-07-29 22:49:00,2022-08-08 22:49:00,2022-08-16 22:49:00
ORD_007072,CUST_02813,delivered,2022-07-25 09:06:00,2022-07-26 03:06:00,2022-07-27 09:06:00,2022-08-10 09:06:00,2022-08-20 09:06:00
ORD_007073,CUST_01976,delivered,2022-07-25 10:02:00,2022-07-26 09:02:00,2022-07-26 10:02:00,2022-07-28 10:02:00,2022-08-09 10:02:00
ORD_007074,CUST_01198,delivered,2022-07-25 11:19:00,2022-07-25 12:19:00,2022-07-28 11:19:00,2022-08-08 11:19:00,2022-08-15 11:19:00
ORD_007075,CUST_02377,delivered,2022-07-25 17:59:00,2022-07-26 02:59:00,2022-07-30 17:59:00,2022-08-14 17:59:00,2022-08-20 17:59:00
ORD_007076,CUST_00811,canceled,2022-07-25 18:14:00,2022-07-25 22:14:00,2022-07-30 18:14:00,2022-08-13 18:14:00,2022-08-07 18:14:00
ORD_007077,CUST_00610,delivered,2022-07-25 20:17:00,2022-07-25 21:17:00,2022-07-27 20:17:00,2022-07-29 20:17:00,2022-08-20 20:17:00
ORD_007078,CUST_01465,delivered,2022-07-25 22:39:00,2022-07-26 21:39:00,2022-07-26 22:39:00,2022-08-07 22:39:00,2022-08-17 22:39:00
ORD_007079,CUST_00381,delivered,2022-07-25 22:46:00,2022-07-26 08:46:00,2022-07-29 22:46:00,2022-08-02 22:46:00,2022-08-21 22:46:00
ORD_007080,CUST_00469,delivered,2022-07-25 22:54:00,2022-07-26 16:54:00,2022-07-28 22:54:00,2022-08-05 22:54:00,2022-08-08 22:54:00
ORD_007081,CUST_01068,delivered,2022-07-26 07:24:00,2022-07-26 21:24:00,2022-07-27 07:24:00,2022-08-04 07:24:00,2022-08-23 07:24:00
ORD_007082,CUST_02854,delivered,2022-07-26 07:43:00,2022-07-26 21:43:00,2022-07-29 07:43:00,2022-08-14 07:43:00,2022-08-14 07:43:00
ORD_007083,CUST_02410,delivered,2022-07-26 11:05:00,2022-07-27 03:05:00,2022-07-27 11:05:00,2022-07-31 11:05:00,2022-08-10 11:05:00
ORD_007084,CUST_01876,delivered,2022-07-26 11:21:00,2022-07-26 14:21:00,2022-07-28 11:21:00,2022-08-08 11:21:00,2022-08-14 11:21:00
ORD_007085,CUST_02155,shipped,2022-07-26 12:15:00,2022-07-27 05:15:00,2022-07-27 12:15:00,2022-08-14 12:15:00,2022-08-21 12:15:00
ORD_007086,CUST_02118,delivered,2022-07-26 12:28:00,2022-07-27 02:28:00,2022-07-27 12:28:00,2022-08-14 12:28:00,2022-08-02 12:28:00
ORD_007087,CUST_01912,delivered,2022-07-26 13:05:00,2022-07-26 22:05:00,2022-07-30 13:05:00,2022-08-05 13:05:00,2022-08-22 13:05:00
ORD_007088,CUST_02416,delivered,2022-07-26 13:50:00,2022-07-26 22:50:00,2022-07-27 13:50:00,2022-08-03 13:50:00,2022-08-15 13:50:00
ORD_007089,CUST_01298,delivered,2022-07-26 14:51:00,2022-07-26 19:51:00,2022-07-29 14:51:00,2022-08-02 14:51:00,2022-08-22 14:51:00
ORD_007090,CUST_00876,delivered,2022-07-26 14:54:00,2022-07-27 04:54:00,2022-07-28 14:54:00,2022-08-09 14:54:00,2022-08-05 14:54:00
ORD_007091,CUST_00261,delivered,2022-07-26 15:25:00,2022-07-26 20:25:00,2022-07-27 15:25:00,2022-08-13 15:25:00,2022-08-02 15:25:00
ORD_007092,CUST_00549,delivered,2022-07-26 16:05:00,2022-07-27 02:05:00,2022-07-27 16:05:00,2022-07-30 16:05:00,2022-08-21 16:05:00
ORD_007093,CUST_02819,canceled,2022-07-26 16:09:00,2022-07-27 02:09:00,2022-07-29 16:09:00,2022-08-03 16:09:00,2022-08-15 16:09:00
ORD_007094,CUST_00034,shipped,2022-07-26 17:16:00,2022-07-27 09:16:00,2022-07-29 17:16:00,2022-08-01 17:16:00,2022-08-03 17:16:00
ORD_007095,CUST_01186,delivered,2022-07-26 18:26:00,2022-07-26 20:26:00,2022-07-27 18:26:00,2022-08-01 18:26:00,2022-08-09 18:26:00
ORD_007096,CUST_00058,delivered,2022-07-26 18:49:00,2022-07-27 17:49:00,2022-07-28 18:49:00,2022-08-11 18:49:00,2022-08-09 18:49:00
ORD_007097,CUST_02389,delivered,2022-07-26 18:59:00,2022-07-27 03:59:00,2022-07-27 18:59:00,2022-08-15 18:59:00,2022-08-18 18:59:00
ORD_007098,CUST_01320,delivered,2022-07-26 19:16:00,2022-07-27 14:16:00,2022-07-29 19:16:00,2022-08-10 19:16:00,2022-08-25 19:16:00
ORD_007099,CUST_01170,delivered,2022-07-26 20:42:00,2022-07-27 14:42:00,2022-07-31 20:42:00,2022-08-10 20:42:00,2022-08-06 20:42:00
ORD_007100,CUST_00999,shipped,2022-07-27 06:46:00,2022-07-27 20:46:00,2022-08-01 06:46:00,2022-07-31 06:46:00,2022-08-07 06:46:00
ORD_007101,CUST_01806,shipped,2022-07-27 07:48:00,2022-07-27 23:48:00,2022-07-31 07:48:00,2022-08-04 07:48:00,2022-08-24 07:48:00
ORD_007102,CUST_02030,delivered,2022-07-27 10:03:00,2022-07-27 13:03:00,2022-08-01 10:03:00,2022-08-16 10:03:00,2022-08-09 10:03:00
ORD_007103,CUST_02665,delivered,2022-07-27 11:47:00,2022-07-27 15:47:00,2022-07-30 11:47:00,2022-08-04 11:47:00,2022-08-20 11:47:00
ORD_007104,CUST_01784,shipped,2022-07-27 13:25:00,2022-07-27 14:25:00,2022-07-28 13:25:00,2022-08-15 13:25:00,2022-08-23 13:25:00
ORD_007105,CUST_01741,canceled,2022-07-27 14:15:00,2022-07-27 18:15:00,2022-07-31 14:15:00,2022-08-01 14:15:00,2022-08-25 14:15:00
ORD_007106,CUST_00389,delivered,2022-07-27 14:16:00,2022-07-28 07:16:00,2022-07-31 14:16:00,2022-08-07 14:16:00,2022-08-08 14:16:00
ORD_007107,CUST_02105,delivered,2022-07-27 15:29:00,2022-07-28 06:29:00,2022-07-28 15:29:00,2022-08-15 15:29:00,2022-08-08 15:29:00
ORD_007108,CUST_00796,delivered,2022-07-27 18:05:00,2022-07-28 09:05:00,2022-07-31 18:05:00,2022-08-11 18:05:00,2022-08-10 18:05:00
ORD_007109,CUST_00213,delivered,2022-07-27 20:46:00,2022-07-27 21:46:00,2022-07-31 20:46:00,2022-08-10 20:46:00,2022-08-14 20:46:00
ORD_007110,CUST_02861,delivered,2022-07-27 20:57:00,2022-07-28 04:57:00,2022-07-30 20:57:00,2022-08-12 20:57:00,2022-08-09 20:57:00
ORD_007111,CUST_02165,delivered,2022-07-27 21:06:00,2022-07-28 05:06:00,2022-07-28 21:06:00,2022-08-02 21:06:00,2022-08-17 21:06:00
ORD_007112,CUST_01532,shipped,2022-07-27 21:33:00,2022-07-28 03:33:00,2022-07-30 21:33:00,2022-08-14 21:33:00,2022-08-13 21:33:00
ORD_007113,CUST_02057,shipped,2022-08-01 06:05:00,2022-08-01 17:05:00,2022-08-02 06:05:00,2022-08-21 06:05:00,2022-08-18 06:05:00
ORD_007114,CUST_00212,canceled,2022-08-01 06:26:00,2022-08-01 21:26:00,2022-08-04 06:26:00,2022-08-07 06:26:00,2022-08-29 06:26:00
ORD_007115,CUST_00245,shipped,2022-08-01 06:30:00,2022-08-01 08:30:00,2022-08-06 06:30:00,2022-08-15 06:30:00,2022-08-23 06:30:00
ORD_007116,CUST_00410,shipped,2022-08-01 06:31:00,2022-08-02 05:31:00,2022-08-03 06:31:00,2022-08-12 06:31:00,2022-08-12 06:31:00
ORD_007117,CUST_02962,delivered,2022-08-01 07:12:00,2022-08-01 17:12:00,2022-08-04 07:12:00,2022-08-21 07:12:00,2022-08-22 07:12:00
ORD_007118,CUST_02854,delivered,2022-08-01 07:45:00,2022-08-02 05:45:00,2022-08-02 07:45:00,2022-08-10 07:45:00,2022-08-30 07:45:00
ORD_007119,CUST_02196,delivered,2022-08-01 08:23:00,2022-08-01 18:23:00,2022-08-04 08:23:00,2022-08-16 08:23:00,2022-08-09 08:23:00
ORD_007120,CUST_01968,delivered,2022-08-01 09:00:00,2022-08-01 17:00:00,2022-08-05 09:00:00,2022-08-06 09:00:00,2022-08-18 09:00:00
ORD_007121,CUST_00997,delivered,2022-08-01 09:13:00,2022-08-01 10:13:00,2022-08-02 09:13:00,2022-08-06 09:13:00,2022-08-27 09:13:00
