order_id,order_item_id,product_id,seller_id,price,freight_value,shipping_limit_date
ORD_006123,2,PROD_00091,SELL_0296,41.95,75.32,2022-05-23 20:21:00
ORD_006123,3,PROD_00020,SELL_0011,32.69,50.49,2022-05-23 20:21:00
ORD_006123,4,PROD_00452,SELL_0115,28.99,43.09,2022-05-23 20:21:00
ORD_006123,5,PROD_00645,SELL_0029,76.13,22.88,2022-05-23 20:21:00
ORD_006124,1,PROD_00787,SELL_0286,115.4,54.6,2022-05-22 20:43:00
ORD_006124,2,PROD_00487,SELL_0064,108.56,70.52,2022-05-25 20:43:00
ORD_006124,3,PROD_00188,SELL_0251,270.17,47.48,2022-05-21 20:43:00
ORD_006125,1,PROD_00214,SELL_0357,59.48,56.36,2022-05-25 09:16:00
ORD_006125,2,PROD_00172,SELL_0088,15.57,30.46,2022-05-24 09:16:00
ORD_006126,1,PROD_00218,SELL_0323,14.43,64.32,2022-05-26 11:18:00
ORD_006127,1,PROD_00047,SELL_0153,80.87,50.48,2022-05-22 14:45:00
ORD_006127,2,PROD_00071,SELL_0018,26.55,6.63,2022-05-24 14:45:00
ORD_006127,3,PROD_00617,SELL_0058,33.97,26.67,2022-05-26 14:45:00
ORD_006128,1,PROD_00791,SELL_0187,152.16,43.23,2022-05-25 17:07:00
ORD_006129,1,PROD_00705,SELL_0081,43.72,75.93,2022-05-25 19:09:00
ORD_006130,1,PROD_00025,SELL_0344,68.45,55.39,2022-05-24 20:32:00
ORD_006131,1,PROD_00396,SELL_0385,181.43,77.5,2022-05-24 22:00:00
ORD_006132,1,PROD_00021,SELL_0198,127.22,27.41,2022-05-26 06:08:00
ORD_006133,1,PROD_00763,SELL_0356,14.7,16.26,2022-05-24 07:30:00
ORD_006133,2,PROD_00491,SELL_0075,35.27,33.04,2022-05-27 07:30:00
ORD_006134,1,PROD_00285,SELL_0251,35.78,18.67,2022-05-27 08:51:00
ORD_006135,1,PROD_00297,SELL_0053,102.25,18.55,2022-05-26 09:00:00
ORD_006136,1,PROD_00504,SELL_0013,103.36,71.2,2022-05-26 10:01:00
ORD_006137,1,PROD_00641,SELL_0073,56.53,47.43,2022-05-27 13:39:00
ORD_006137,2,PROD_00353,SELL_0340,49.62,54.57,2022-05-24 13:39:00
ORD_006137,3,PROD_00476,SELL_0332,12.3,67.53,2022-05-24 13:39:00
ORD_006137,4,PROD_00558,SELL_0193,27.64,29.99,2022-05-24 13:39:00
ORD_006138,1,PROD_00628,SELL_0014,96.81,17.76,2022-05-27 14:41:00
ORD_006139,1,PROD_00463,SELL_0362,29.21,61.93,2022-05-25 15:18:00
ORD_006140,1,PROD_00464,SELL_0059,43.45,71.8,2022-05-23 16:18:00
ORD_006140,2,PROD_00760,SELL_0333,21.07,63.55,2022-05-27 16:18:00
ORD_006140,3,PROD_00518,SELL_0167,26.95,44.0,2022-05-24 16:18:00
ORD_006140,4,PROD_00574,SELL_0148,45.72,68.92,2022-05-25 16:18:00
ORD_006141,1,PROD_00708,SELL_0268,30.7,50.7,2022-05-24 16:48:00
ORD_006142,1,PROD_00482,SELL_0073,114.93,71.22,2022-05-26 17:14:00
ORD_006143,1,PROD_00407,SELL_0137,71.33,78.37,2022-05-24 20:34:00
ORD_006143,2,PROD_00377,SELL_0178,41.46,11.04,2022-05-25 20:34:00
ORD_006144,1,PROD_00529,SELL_0033,20.09,26.37,2022-05-24 21:01:00
ORD_006145,1,PROD_00211,SELL_0355,31.9,9.8,2022-05-26 21:03:00
ORD_006146,1,PROD_00246,SELL_0081,39.97,62.76,2022-05-27 06:14:00
ORD_006146,2,PROD_00160,SELL_0318,143.49,11.58,2022-05-25 06:14:00
ORD_006147,1,PROD_00752,SELL_0321,20.67,10.81,2022-05-27 07:09:00
ORD_006148,1,PROD_00481,SELL_0037,24.52,9.58,2022-05-28 11:28:00
ORD_006148,2,PROD_00199,SELL_0029,50.71,61.72,2022-05-27 11:28:00
ORD_006148,3,PROD_00350,SELL_0338,30.41,33.08,2022-05-26 11:28:00
ORD_006149,1,PROD_00111,SELL_0325,78.43,70.7,2022-05-28 17:10:00
ORD_006149,2,PROD_00252,SELL_0299,41.35,47.15,2022-05-28 17:10:00
ORD_006149,3,PROD_00504,SELL_0052,116.24,25.33,2022-05-26 17:10:00
ORD_006150,1,PROD_00436,SELL_0139,19.04,17.54,2022-05-26 18:55:00
ORD_006151,1,PROD_00736,SELL_0099,171.28,50.68,2022-05-27 22:24:00
ORD_006152,1,PROD_00793,SELL_0155,99.34,15.48,2022-05-27 07:03:00
ORD_006152,2,PROD_00258,SELL_0180,219.66,42.99,2022-05-29 07:03:00
ORD_006153,1,PROD_00550,SELL_0348,236.33,44.18,2022-05-28 07:53:00
ORD_006153,2,PROD_00132,SELL_0226,82.1,79.97,2022-05-26 07:53:00
ORD_006154,1,PROD_00696,SELL_0029,35.15,60.19,2022-05-25 09:11:00
ORD_006155,1,PROD_00505,SELL_0113,52.46,24.38,2022-05-29 09:40:00
ORD_006156,1,PROD_00232,SELL_0091,31.76,41.8,2022-05-29 11:16:00
ORD_006157,1,PROD_00772,SELL_0080,81.52,14.78,2022-05-29 11:22:00
ORD_006157,2,PROD_00036,SELL_0128,41.08,51.02,2022-05-27 11:22:00
ORD_006158,1,PROD_00679,SELL_0272,39.57,64.44,2022-05-25 11:28:00
ORD_006158,2,PROD_00474,SELL_0196,73.68,54.23,2022-05-26 11:28:00
ORD_006159,1,PROD_00459,SELL_0083,102.01,79.82,2022-05-28 12:30:00
ORD_006159,2,PROD_00290,SELL_0346,141.52,60.83,2022-05-26 12:30:00
ORD_006159,3,PROD_00600,SELL_0054,173.31,66.88,2022-05-28 12:30:00
ORD_006160,1,PROD_00607,SELL_0085,137.25,15.24,2022-05-27 14:33:00
ORD_006161,1,PROD_00062,SELL_0109,26.49,33.02,2022-05-29 15:06:00
ORD_006162,1,PROD_00110,SELL_0144,121.99,31.7,2022-05-28 15:35:00
ORD_006163,1,PROD_00563,SELL_0203,35.06,14.41,2022-05-28 15:46:00
ORD_006164,1,PROD_00470,SELL_0167,84.76,61.03,2022-05-25 15:54:00
ORD_006164,2,PROD_00266,SELL_0014,125.78,51.22,2022-05-27 15:54:00
ORD_006165,1,PROD_00446,SELL_0058,94.6,36.29,2022-05-28 17:05:00
ORD_006166,1,PROD_00392,SELL_0096,91.69,57.91,2022-05-26 19:25:00
ORD_006166,2,PROD_00659,SELL_0235,93.06,32.95,2022-05-26 19:25:00
ORD_006166,3,PROD_00436,SELL_0145,16.44,73.19,2022-05-26 19:25:00
ORD_006166,4,PROD_00285,SELL_0199,41.03,46.94,2022-05-27 19:25:00
ORD_006167,1,PROD_00032,SELL_0227,63.29,61.11,2022-05-29 06:57:00
ORD_006167,2,PROD_00369,SELL_0045,31.23,5.84,2022-05-28 06:57:00
ORD_006168,1,PROD_00217,SELL_0129,97.35,63.8,2022-05-26 07:11:00
ORD_006169,1,PROD_00659,SELL_0221,116.23,44.95,2022-05-30 07:52:00
ORD_006170,1,PROD_00367,SELL_0211,87.6,64.71,2022-05-29 08:38:00
ORD_006171,1,PROD_00779,SELL_0286,86.98,34.68,2022-05-26 09:32:00
ORD_006171,2,PROD_00673,SELL_0342,167.83,5.11,2022-05-27 09:32:00
ORD_006172,1,PROD_00306,SELL_0070,65.76,38.97,2022-05-26 09:40:00
ORD_006172,2,PROD_00635,SELL_0289,47.18,46.72,2022-05-27 09:40:00
ORD_006172,3,PROD_00093,SELL_0123,24.05,52.8,2022-05-28 09:40:00
ORD_006173,1,PROD_00770,SELL_0237,291.97,7.03,2022-05-29 10:36:00
ORD_006174,1,PROD_00575,SELL_0354,85.13,65.77,2022-05-28 18:10:00
ORD_006175,1,PROD_00267,SELL_0322,80.73,69.64,2022-05-29 20:02:00
ORD_006175,2,PROD_00280,SELL_0400,72.97,74.75,2022-05-27 20:02:00
ORD_006176,1,PROD_00049,SELL_0208,45.18,55.4,2022-05-29 22:58:00
ORD_006176,2,PROD_00235,SELL_0212,68.84,19.69,2022-05-29 22:58:00
ORD_006176,3,PROD_00741,SELL_0345,38.69,64.56,2022-05-26 22:58:00
ORD_006176,4,PROD_00730,SELL_0095,60.3,6.06,2022-05-27 22:58:00
ORD_006177,1,PROD_00447,SELL_0197,34.36,38.52,2022-05-27 06:45:00
ORD_006177,2,PROD_00271,SELL_0267,69.04,16.08,2022-05-30 06:45:00
ORD_006177,3,PROD_00071,SELL_0380,27.08,74.66,2022-05-27 06:45:00
ORD_006178,1,PROD_00438,SELL_0331,21.29,75.37,2022-05-29 06:54:00
ORD_006179,1,PROD_00491,SELL_0217,35.59,18.44,2022-05-29 08:41:00
ORD_006180,1,PROD_00515,SELL_0359,40.99,28.58,2022-05-27 09:47:00
ORD_006180,2,PROD_00502,SELL_0384,17.73,42.16,2022-05-27 09:47:00
ORD_006181,1,PROD_00722,SELL_0102,170.39,46.6,2022-05-29 12:17:00
ORD_006181,2,PROD_00727,SELL_0037,214.92,54.46,2022-05-30 12:17:00
ORD_006181,3,PROD_00291,SELL_0062,70.46,35.92,2022-05-29 12:17:00
ORD_006181,4,PROD_00188,SELL_0253,243.54,14.12,2022-05-28 12:17:00
ORD_006182,1,PROD_00787,SELL_0179,137.0,73.86,2022-05-31 12:44:00
ORD_006183,1,PROD_00491,SELL_0037,38.55,51.1,2022-05-28 12:49:00
ORD_006183,2,PROD_00648,SELL_0083,168.96,65.39,2022-05-27 12:49:00
ORD_006183,3,PROD_00684,SELL_0358,83.28,60.54,2022-05-31 12:49:00
ORD_006183,4,PROD_00795,SELL_0129,31.54,26.98,2022-05-31 12:49:00
ORD_006184,1,PROD_00560,SELL_0069,31.99,38.84,2022-05-30 13:56:00
ORD_006184,2,PROD_00373,SELL_0344,50.58,67.53,2022-05-31 13:56:00
ORD_006185,1,PROD_00626,SELL_0194,38.34,43.63,2022-05-29 14:09:00
ORD_006185,2,PROD_00073,SELL_0242,78.73,25.73,2022-05-28 14:09:00
ORD_006186,1,PROD_00165,SELL_0254,701.37,33.34,2022-05-31 14:35:00
ORD_006187,1,PROD_00568,SELL_0394,30.49,14.08,2022-05-28 16:15:00
ORD_006188,1,PROD_00796,SELL_0030,242.18,10.36,2022-05-28 16:53:00
ORD_006188,2,PROD_00637,SELL_0279,47.32,63.83,2022-05-28 16:53:00
ORD_006189,1,PROD_00135,SELL_0003,33.48,16.05,2022-05-27 21:36:00
ORD_006190,1,PROD_00350,SELL_0322,37.1,5.26,2022-05-27 21:39:00
ORD_006190,2,PROD_00541,SELL_0353,149.14,70.91,2022-05-28 21:39:00
ORD_006190,3,PROD_00610,SELL_0169,29.78,35.56,2022-05-29 21:39:00
ORD_006191,1,PROD_00107,SELL_0273,302.33,65.43,2022-06-01 06:43:00
ORD_006191,2,PROD_00382,SELL_0040,42.58,36.22,2022-05-31 06:43:00
ORD_006192,1,PROD_00695,SELL_0101,132.83,63.78,2022-05-30 06:58:00
ORD_006193,1,PROD_00678,SELL_0079,11.59,32.06,2022-05-30 07:26:00
ORD_006194,1,PROD_00266,SELL_0100,127.64,48.69,2022-06-01 07:52:00
ORD_006194,2,PROD_00290,SELL_0037,140.22,41.61,2022-05-29 07:52:00
ORD_006195,1,PROD_00007,SELL_0174,57.7,18.54,2022-05-31 08:19:00
ORD_006196,1,PROD_00542,SELL_0254,33.92,20.62,2022-05-28 08:35:00
ORD_006197,1,PROD_00018,SELL_0042,26.17,75.01,2022-05-29 08:42:00
ORD_006198,1,PROD_00277,SELL_0370,60.91,33.8,2022-05-28 09:46:00
ORD_006198,2,PROD_00167,SELL_0035,42.85,15.72,2022-05-31 09:46:00
ORD_006198,3,PROD_00653,SELL_0335,27.82,66.8,2022-05-31 09:46:00
ORD_006199,1,PROD_00679,SELL_0382,41.62,16.2,2022-05-29 09:50:00
ORD_006200,1,PROD_00603,SELL_0127,95.93,10.09,2022-05-31 11:01:00
ORD_006201,1,PROD_00673,SELL_0239,170.89,21.25,2022-05-28 11:03:00
ORD_006202,1,PROD_00733,SELL_0282,97.91,6.79,2022-06-01 12:51:00
ORD_006202,2,PROD_00677,SELL_0066,67.1,78.38,2022-05-30 12:51:00
ORD_006202,3,PROD_00509,SELL_0261,299.36,34.93,2022-05-30 12:51:00
ORD_006203,1,PROD_00129,SELL_0077,11.68,50.32,2022-05-29 13:24:00
ORD_006204,1,PROD_00233,SELL_0342,75.31,7.73,2022-05-29 16:57:00
ORD_006204,2,PROD_00043,SELL_0128,57.85,77.44,2022-05-28 16:57:00
ORD_006204,3,PROD_00759,SELL_0049,64.57,50.66,2022-05-28 16:57:00
ORD_006205,1,PROD_00009,SELL_0081,28.55,36.9,2022-05-29 20:06:00
ORD_006206,1,PROD_00666,SELL_0187,111.78,26.34,2022-05-29 22:35:00
ORD_006206,2,PROD_00068,SELL_0156,32.92,33.57,2022-05-31 22:35:00
ORD_006206,3,PROD_00790,SELL_0220,48.93,12.77,2022-05-31 22:35:00
ORD_006207,1,PROD_00672,SELL_0132,21.83,40.99,2022-06-02 08:10:00
ORD_006208,1,PROD_00633,SELL_0174,14.53,77.72,2022-05-29 11:34:00
ORD_006208,2,PROD_00637,SELL_0121,44.46,46.87,2022-06-02 11:34:00
ORD_006208,3,PROD_00263,SELL_0089,68.75,33.17,2022-05-30 11:34:00
ORD_006209,1,PROD_00293,SELL_0029,25.31,7.88,2022-06-01 11:59:00
ORD_006210,1,PROD_00534,SELL_0398,443.57,41.03,2022-05-29 12:33:00
ORD_006210,2,PROD_00626,SELL_0042,37.49,38.41,2022-05-31 12:33:00
ORD_006210,3,PROD_00190,SELL_0002,97.56,40.19,2022-06-02 12:33:00
ORD_006211,1,PROD_00184,SELL_0168,52.1,33.13,2022-05-29 12:57:00
ORD_006212,1,PROD_00779,SELL_0128,91.57,72.94,2022-06-02 13:56:00
ORD_006212,2,PROD_00204,SELL_0363,26.09,44.74,2022-05-31 13:56:00
ORD_006212,3,PROD_00012,SELL_0099,19.47,75.72,2022-05-29 13:56:00
ORD_006213,1,PROD_00020,SELL_0216,34.74,19.06,2022-05-31 14:00:00
ORD_006214,1,PROD_00094,SELL_0113,43.02,57.25,2022-06-01 14:33:00
ORD_006214,2,PROD_00641,SELL_0029,53.4,75.64,2022-05-30 14:33:00
ORD_006214,3,PROD_00623,SELL_0327,27.53,64.55,2022-05-29 14:33:00
ORD_006215,1,PROD_00425,SELL_0201,222.51,17.29,2022-06-02 15:24:00
ORD_006216,1,PROD_00606,SELL_0003,55.42,36.13,2022-06-02 15:27:00
ORD_006217,1,PROD_00686,SELL_0154,79.74,62.13,2022-05-30 16:40:00
ORD_006217,2,PROD_00718,SELL_0003,14.79,13.89,2022-06-01 16:40:00
ORD_006218,1,PROD_00751,SELL_0391,36.2,22.89,2022-05-29 17:33:00
ORD_006219,1,PROD_00240,SELL_0399,61.26,31.26,2022-05-30 18:01:00
ORD_006220,1,PROD_00507,SELL_0342,33.87,70.41,2022-05-30 18:03:00
ORD_006221,1,PROD_00488,SELL_0212,33.57,25.73,2022-06-01 18:38:00
ORD_006222,1,PROD_00446,SELL_0141,86.36,63.19,2022-05-30 19:46:00
ORD_006223,1,PROD_00204,SELL_0292,24.5,9.37,2022-05-31 21:19:00
ORD_006224,1,PROD_00452,SELL_0034,28.19,74.77,2022-06-02 21:23:00
ORD_006225,1,PROD_00133,SELL_0309,70.19,58.93,2022-06-01 21:46:00
ORD_006225,2,PROD_00692,SELL_0247,77.12,30.35,2022-05-31 21:46:00
ORD_006226,1,PROD_00729,SELL_0123,126.05,75.34,2022-05-31 21:49:00
ORD_006227,1,PROD_00764,SELL_0118,42.86,30.46,2022-05-31 07:57:00
ORD_006228,1,PROD_00216,SELL_0348,27.29,33.52,2022-06-01 10:37:00
ORD_006229,1,PROD_00123,SELL_0025,206.49,33.05,2022-06-03 11:10:00
ORD_006230,1,PROD_00003,SELL_0275,83.44,65.44,2022-06-01 12:22:00
ORD_006231,1,PROD_00720,SELL_0133,104.91,8.52,2022-06-03 14:41:00
ORD_006232,1,PROD_00533,SELL_0158,58.52,27.89,2022-05-30 14:42:00
ORD_006233,1,PROD_00359,SELL_0046,36.92,7.85,2022-05-31 16:36:00
ORD_006233,2,PROD_00427,SELL_0352,13.9,46.56,2022-06-02 16:36:00
ORD_006233,3,PROD_00684,SELL_0276,91.56,76.81,2022-06-02 16:36:00
ORD_006234,1,PROD_00563,SELL_0189,32.81,12.51,2022-06-03 17:56:00
ORD_006235,1,PROD_00657,SELL_0310,65.84,50.95,2022-06-01 18:21:00
ORD_006236,1,PROD_00425,SELL_0181,190.67,8.48,2022-05-31 21:31:00
ORD_006236,2,PROD_00092,SELL_0172,95.55,66.85,2022-05-30 21:31:00
ORD_006237,1,PROD_00621,SELL_0171,80.43,46.72,2022-06-03 21:45:00
ORD_006238,1,PROD_00170,SELL_0322,62.98,46.44,2022-06-04 08:01:00
ORD_006239,1,PROD_00445,SELL_0223,27.5,56.9,2022-06-04 08:31:00
ORD_006240,1,PROD_00061,SELL_0307,272.08,30.77,2022-06-06 08:37:00
ORD_006241,1,PROD_00385,SELL_0089,114.73,31.38,2022-06-07 08:46:00
ORD_006242,1,PROD_00529,SELL_0110,24.77,54.11,2022-06-07 11:07:00
ORD_006243,1,PROD_00758,SELL_0293,81.98,62.66,2022-06-08 11:14:00
ORD_006244,1,PROD_00693,SELL_0187,119.74,34.93,2022-06-05 11:19:00
ORD_006245,1,PROD_00424,SELL_0111,135.45,41.06,2022-06-07 11:31:00
ORD_006246,1,PROD_00289,SELL_0119,125.29,77.04,2022-06-05 13:23:00
ORD_006246,2,PROD_00049,SELL_0371,54.74,29.08,2022-06-04 13:23:00
ORD_006247,1,PROD_00682,SELL_0257,40.0,7.59,2022-06-04 13:27:00
ORD_006248,1,PROD_00197,SELL_0229,65.26,36.02,2022-06-05 13:47:00
ORD_006249,1,PROD_00377,SELL_0327,37.92,74.93,2022-06-04 13:58:00
ORD_006249,2,PROD_00495,SELL_0262,159.04,22.53,2022-06-04 13:58:00
ORD_006249,3,PROD_00313,SELL_0125,25.39,24.05,2022-06-06 13:58:00
ORD_006250,1,PROD_00204,SELL_0268,23.24,61.05,2022-06-04 14:12:00
ORD_006251,1,PROD_00288,SELL_0383,23.6,67.24,2022-06-06 15:07:00
ORD_006252,1,PROD_00539,SELL_0111,30.95,5.06,2022-06-05 15:59:00
ORD_006252,2,PROD_00454,SELL_0055,227.4,17.74,2022-06-08 15:59:00
ORD_006253,1,PROD_00707,SELL_0287,94.61,61.72,2022-06-07 17:01:00
ORD_006253,2,PROD_00294,SELL_0355,22.65,31.67,2022-06-07 17:01:00
ORD_006254,1,PROD_00760,SELL_0151,21.87,59.44,2022-06-06 18:02:00
ORD_006255,1,PROD_00075,SELL_0397,100.32,74.21,2022-06-07 19:22:00
ORD_006255,2,PROD_00223,SELL_0250,30.59,62.74,2022-06-04 19:22:00
ORD_006255,3,PROD_00286,SELL_0096,74.6,74.7,2022-06-04 19:22:00
ORD_006256,1,PROD_00062,SELL_0065,33.94,55.01,2022-06-04 20:40:00
ORD_006257,1,PROD_00786,SELL_0332,65.29,63.36,2022-06-09 06:17:00
ORD_006258,1,PROD_00136,SELL_0263,23.58,11.01,2022-06-09 06:33:00
ORD_006259,1,PROD_00642,SELL_0371,134.25,7.89,2022-06-05 07:12:00
ORD_006260,1,PROD_00702,SELL_0283,72.57,72.35,2022-06-05 07:39:00
ORD_006260,2,PROD_00772,SELL_0157,73.96,22.8,2022-06-08 07:39:00
ORD_006261,1,PROD_00552,SELL_0125,45.91,18.16,2022-06-07 07:52:00
ORD_006261,2,PROD_00702,SELL_0321,65.65,11.87,2022-06-05 07:52:00
ORD_006261,3,PROD_00721,SELL_0098,34.89,15.57,2022-06-08 07:52:00
ORD_006261,4,PROD_00251,SELL_0334,157.85,11.96,2022-06-07 07:52:00
ORD_006261,5,PROD_00071,SELL_0012,25.76,52.53,2022-06-08 07:52:00
ORD_006262,1,PROD_00782,SELL_0240,53.23,32.21,2022-06-09 07:59:00
ORD_006263,1,PROD_00711,SELL_0247,230.21,46.97,2022-06-05 08:35:00
ORD_006263,2,PROD_00770,SELL_0204,264.36,78.55,2022-06-08 08:35:00
ORD_006263,3,PROD_00542,SELL_0277,38.25,26.18,2022-06-07 08:35:00
ORD_006263,4,PROD_00491,SELL_0259,40.39,56.07,2022-06-09 08:35:00
ORD_006263,5,PROD_00716,SELL_0174,26.72,74.55,2022-06-09 08:35:00
ORD_006264,1,PROD_00605,SELL_0205,36.45,46.64,2022-06-06 09:20:00
ORD_006264,2,PROD_00621,SELL_0129,68.7,16.69,2022-06-09 09:20:00
ORD_006265,1,PROD_00096,SELL_0249,75.06,57.4,2022-06-08 10:35:00
ORD_006265,2,PROD_00641,SELL_0082,44.46,36.56,2022-06-08 10:35:00
ORD_006266,1,PROD_00642,SELL_0019,126.13,43.39,2022-06-09 11:23:00
ORD_006267,1,PROD_00102,SELL_0108,30.57,52.16,2022-06-06 12:42:00
ORD_006267,2,PROD_00624,SELL_0043,110.36,17.85,2022-06-05 12:42:00
ORD_006267,3,PROD_00580,SELL_0376,150.5,60.7,2022-06-05 12:42:00
ORD_006267,4,PROD_00705,SELL_0393,42.18,22.18,2022-06-09 12:42:00
ORD_006267,5,PROD_00009,SELL_0236,26.53,69.21,2022-06-09 12:42:00
ORD_006268,1,PROD_00295,SELL_0209,12.11,37.77,2022-06-06 12:58:00
ORD_006269,1,PROD_00619,SELL_0325,16.61,30.59,2022-06-09 14:13:00
ORD_006269,2,PROD_00725,SELL_0053,64.38,75.23,2022-06-06 14:13:00
ORD_006269,3,PROD_00729,SELL_0046,133.95,45.41,2022-06-07 14:13:00
ORD_006270,1,PROD_00167,SELL_0111,48.92,77.21,2022-06-08 16:57:00
ORD_006271,1,PROD_00508,SELL_0108,180.97,46.05,2022-06-08 17:24:00
ORD_006272,1,PROD_00134,SELL_0336,27.32,40.35,2022-06-08 18:04:00
ORD_006273,1,PROD_00724,SELL_0289,18.51,40.35,2022-06-09 20:07:00
ORD_006274,1,PROD_00754,SELL_0141,154.96,11.28,2022-06-07 20:15:00
ORD_006275,1,PROD_00579,SELL_0334,117.02,54.73,2022-06-09 21:00:00
ORD_006275,2,PROD_00236,SELL_0040,37.57,52.26,2022-06-09 21:00:00
ORD_006276,1,PROD_00511,SELL_0254,39.62,5.56,2022-06-05 22:19:00
ORD_006277,1,PROD_00456,SELL_0167,206.88,37.2,2022-06-08 06:51:00
ORD_006277,2,PROD_00313,SELL_0294,21.36,55.78,2022-06-10 06:51:00
ORD_006277,3,PROD_00291,SELL_0346,84.86,43.25,2022-06-08 06:51:00
ORD_006278,1,PROD_00559,SELL_0150,19.01,32.52,2022-06-08 06:53:00
ORD_006279,1,PROD_00137,SELL_0059,45.86,10.24,2022-06-09 06:55:00
ORD_006279,2,PROD_00634,SELL_0160,30.24,25.74,2022-06-08 06:55:00
ORD_006279,3,PROD_00355,SELL_0137,7.0,6.93,2022-06-09 06:55:00
ORD_006280,1,PROD_00448,SELL_0082,64.69,57.92,2022-06-08 08:07:00
ORD_006281,1,PROD_00653,SELL_0356,34.59,42.34,2022-06-10 08:57:00
ORD_006281,2,PROD_00778,SELL_0274,48.85,44.35,2022-06-07 08:57:00
ORD_006281,3,PROD_00093,SELL_0305,25.6,6.59,2022-06-10 08:57:00
ORD_006282,1,PROD_00626,SELL_0198,37.35,7.05,2022-06-06 11:01:00
ORD_006282,2,PROD_00407,SELL_0396,75.03,60.57,2022-06-10 11:01:00
ORD_006283,1,PROD_00747,SELL_0149,113.41,66.91,2022-06-08 11:27:00
ORD_006284,1,PROD_00364,SELL_0215,252.33,31.72,2022-06-09 12:43:00
ORD_006285,1,PROD_00115,SELL_0199,137.57,23.4,2022-06-08 16:16:00
ORD_006286,1,PROD_00760,SELL_0343,17.0,58.94,2022-06-07 20:18:00
ORD_006287,1,PROD_00754,SELL_0242,138.76,23.69,2022-06-10 20:30:00
ORD_006288,1,PROD_00627,SELL_0322,20.16,35.82,2022-06-07 20:35:00
ORD_006288,2,PROD_00547,SELL_0392,55.19,27.26,2022-06-08 20:35:00
ORD_006289,1,PROD_00707,SELL_0009,88.33,46.34,2022-06-07 21:29:00
ORD_006290,1,PROD_00278,SELL_0351,40.23,78.53,2022-06-08 08:03:00
ORD_006290,2,PROD_00039,SELL_0260,124.23,70.93,2022-06-10 08:03:00
ORD_006290,3,PROD_00139,SELL_0342,22.01,21.34,2022-06-10 08:03:00
ORD_006290,4,PROD_00458,SELL_0366,39.6,45.64,2022-06-10 08:03:00
ORD_006291,1,PROD_00246,SELL_0258,39.7,32.21,2022-06-11 08:42:00
ORD_006292,1,PROD_00172,SELL_0194,17.22,65.34,2022-06-09 08:54:00
ORD_006292,2,PROD_00712,SELL_0186,73.11,57.56,2022-06-09 08:54:00
ORD_006292,3,PROD_00165,SELL_0177,696.97,37.58,2022-06-09 08:54:00
ORD_006292,4,PROD_00351,SELL_0278,32.77,63.41,2022-06-09 08:54:00
ORD_006292,5,PROD_00580,SELL_0296,119.17,21.0,2022-06-11 08:54:00
ORD_006293,1,PROD_00796,SELL_0347,284.5,13.84,2022-06-10 09:19:00
ORD_006294,1,PROD_00216,SELL_0017,27.38,49.47,2022-06-10 10:26:00
ORD_006295,1,PROD_00077,SELL_0363,27.3,51.81,2022-06-11 11:14:00
ORD_006296,1,PROD_00763,SELL_0038,14.32,21.83,2022-06-08 11:29:00
ORD_006297,1,PROD_00310,SELL_0223,147.33,45.71,2022-06-11 11:44:00
ORD_006298,1,PROD_00012,SELL_0027,18.49,55.98,2022-06-11 12:00:00
ORD_006298,2,PROD_00424,SELL_0320,110.49,76.57,2022-06-10 12:00:00
ORD_006298,3,PROD_00373,SELL_0175,48.96,25.57,2022-06-09 12:00:00
ORD_006299,1,PROD_00151,SELL_0400,54.35,37.15,2022-06-08 16:13:00
ORD_006300,1,PROD_00162,SELL_0223,44.21,41.84,2022-06-09 18:07:00
ORD_006301,1,PROD_00642,SELL_0348,129.4,10.07,2022-06-08 18:17:00
ORD_006301,2,PROD_00089,SELL_0288,51.1,54.57,2022-06-07 18:17:00
ORD_006301,3,PROD_00600,SELL_0125,195.35,23.47,2022-06-11 18:17:00
ORD_006302,1,PROD_00681,SELL_0025,21.73,25.46,2022-06-11 22:32:00
ORD_006303,1,PROD_00257,SELL_0235,53.32,25.68,2022-06-08 07:20:00
ORD_006303,2,PROD_00336,SELL_0318,84.6,11.6,2022-06-08 07:20:00
ORD_006304,1,PROD_00220,SELL_0048,21.13,36.35,2022-06-09 07:46:00
ORD_006305,1,PROD_00199,SELL_0261,42.63,68.73,2022-06-10 07:59:00
ORD_006306,1,PROD_00183,SELL_0281,25.9,54.57,2022-06-09 09:17:00
ORD_006307,1,PROD_00555,SELL_0209,81.89,77.14,2022-06-12 09:52:00
ORD_006308,1,PROD_00798,SELL_0144,71.04,66.0,2022-06-09 09:54:00
ORD_006308,2,PROD_00549,SELL_0001,169.28,48.81,2022-06-11 09:54:00
ORD_006308,3,PROD_00312,SELL_0283,36.91,50.03,2022-06-08 09:54:00
ORD_006309,1,PROD_00345,SELL_0134,69.23,31.55,2022-06-09 10:04:00
ORD_006310,1,PROD_00315,SELL_0394,49.62,47.95,2022-06-08 10:32:00
ORD_006311,1,PROD_00572,SELL_0320,218.55,25.05,2022-06-12 11:03:00
ORD_006312,1,PROD_00764,SELL_0124,38.8,46.17,2022-06-10 12:48:00
ORD_006313,1,PROD_00516,SELL_0031,41.21,54.68,2022-06-10 13:23:00
ORD_006314,1,PROD_00188,SELL_0183,217.06,27.84,2022-06-08 15:12:00
ORD_006314,2,PROD_00278,SELL_0010,39.98,45.58,2022-06-10 15:12:00
ORD_006315,1,PROD_00637,SELL_0306,48.55,11.78,2022-06-11 16:33:00
