customer_id,customer_unique_id,customer_zip_code,customer_city,customer_state,customer_segment
CUST_00830,UNIQ_00830,22196,Salvador,RS,B2C
CUST_00831,UNIQ_00831,48566,Curitiba,SP,Wholesale
CUST_00832,UNIQ_00832,39045,Rio de Janeiro,AM,Wholesale
CUST_00833,UNIQ_00833,63005,Sao Paulo,RS,B2B
CUST_00834,UNIQ_00834,41890,Rio de Janeiro,DF,Wholesale
CUST_00835,UNIQ_00835,50135,Brasilia,PR,B2C
CUST_00836,UNIQ_00836,97026,Fortaleza,PR,B2B
CUST_00837,UNIQ_00837,86225,Belo Horizonte,ES,Wholesale
CUST_00838,UNIQ_00838,58368,Rio de Janeiro,RJ,B2C
CUST_00839,UNIQ_00839,72031,Porto Alegre,PR,B2C
CUST_00840,UNIQ_00840,82544,Rio de Janeiro,PR,B2B
CUST_00841,UNIQ_00841,79588,Sao Paulo,PE,B2C
CUST_00842,UNIQ_00842,55056,Fortaleza,PE,B2C
CUST_00843,UNIQ_00843,65771,Sao Paulo,SC,B2C
CUST_00844,UNIQ_00844,82140,Belo Horizonte,ES,Wholesale
CUST_00845,UNIQ_00845,53357,Salvador,SP,B2B
CUST_00846,UNIQ_00846,56112,Recife,RJ,B2B
CUST_00847,UNIQ_00847,69473,Recife,AM,Wholesale
CUST_00848,UNIQ_00848,45509,Fortaleza,SC,B2B
CUST_00849,UNIQ_00849,50189,Sao Paulo,SC,Wholesale
CUST_00850,UNIQ_00850,42951,Recife,BA,Wholesale
CUST_00851,UNIQ_00851,40217,Recife,DF,Wholesale
CUST_00852,UNIQ_00852,25814,Belo Horizonte,CE,Wholesale
CUST_00853,UNIQ_00853,35242,Porto Alegre,CE,B2B
CUST_00854,UNIQ_00854,51359,Brasilia,SP,B2B
CUST_00855,UNIQ_00855,25670,Belo Horizonte,MA,Wholesale
CUST_00856,UNIQ_00856,80236,Curitiba,MG,Wholesale
CUST_00857,UNIQ_00857,34267,Curitiba,RS,B2B
CUST_00858,UNIQ_00858,35105,Fortaleza,SC,Wholesale
CUST_00859,UNIQ_00859,38361,Belo Horizonte,MA,Wholesale
CUST_00860,UNIQ_00860,73464,Sao Paulo,SC,Wholesale
CUST_00861,UNIQ_00861,46241,Salvador,PA,Wholesale
CUST_00862,UNIQ_00862,87278,Salvador,AM,B2B
CUST_00863,UNIQ_00863,78765,Salvador,GO,B2B
CUST_00864,UNIQ_00864,88222,Brasilia,PA,B2C
CUST_00865,UNIQ_00865,47093,Curitiba,GO,B2C
CUST_00866,UNIQ_00866,23176,Fortaleza,ES,B2C
CUST_00867,UNIQ_00867,35443,Recife,SP,B2C
CUST_00868,UNIQ_00868,48829,Manaus,AM,B2C
CUST_00869,UNIQ_00869,39816,Fortaleza,MG,B2C
CUST_00870,UNIQ_00870,57301,Sao Paulo,GO,B2C
CUST_00871,UNIQ_00871,33519,Rio de Janeiro,MG,Wholesale
CUST_00872,UNIQ_00872,49618,Curitiba,AM,B2C
CUST_00873,UNIQ_00873,11854,Recife,GO,B2C
CUST_00874,UNIQ_00874,80010,Belo Horizonte,PA,B2C
CUST_00875,UNIQ_00875,26591,Recife,MA,B2B
CUST_00876,UNIQ_00876,45954,Brasilia,PE,Wholesale
CUST_00877,UNIQ_00877,15965,Manaus,PA,B2C
CUST_00878,UNIQ_00878,17146,Brasilia,SC,Wholesale
CUST_00879,UNIQ_00879,82529,Manaus,GO,B2C
CUST_00880,UNIQ_00880,48290,Sao Paulo,ES,B2B
CUST_00881,UNIQ_00881,26551,Recife,MA,Wholesale
CUST_00882,UNIQ_00882,93606,Porto Alegre,BA,Wholesale
CUST_00883,UNIQ_00883,74340,Fortaleza,PA,B2C
CUST_00884,UNIQ_00884,23446,Manaus,DF,B2C
CUST_00885,UNIQ_00885,11607,Fortaleza,SP,B2B
CUST_00886,UNIQ_00886,85243,Porto Alegre,MA,B2B
CUST_00887,UNIQ_00887,47268,Salvador,PE,B2C
CUST_00888,UNIQ_00888,71524,Manaus,PR,B2B
CUST_00889,UNIQ_00889,72746,Porto Alegre,CE,B2B
CUST_00890,UNIQ_00890,67733,Recife,DF,B2C
CUST_00891,UNIQ_00891,54657,Curitiba,AM,B2C
CUST_00892,UNIQ_00892,34164,Belo Horizonte,SC,B2C
CUST_00893,UNIQ_00893,16734,Sao Paulo,PE,B2C
CUST_00894,UNIQ_00894,43092,Porto Alegre,PE,Wholesale
CUST_00895,UNIQ_00895,72616,Salvador,SP,Wholesale
CUST_00896,UNIQ_00896,24953,Brasilia,RS,B2B
CUST_00897,UNIQ_00897,18564,Sao Paulo,CE,B2B
CUST_00898,UNIQ_00898,62521,Curitiba,AM,B2B
CUST_00899,UNIQ_00899,74454,Sao Paulo,SC,B2C
CUST_00900,UNIQ_00900,19710,Fortaleza,ES,B2B
CUST_00901,UNIQ_00901,85631,Manaus,PA,Wholesale
CUST_00902,UNIQ_00902,92502,Porto Alegre,PA,B2C
CUST_00903,UNIQ_00903,99974,Salvador,ES,B2C
CUST_00904,UNIQ_00904,17026,Brasilia,SC,B2B
CUST_00905,UNIQ_00905,29887,Belo Horizonte,RJ,Wholesale
CUST_00906,UNIQ_00906,29555,Rio de Janeiro,MG,B2B
CUST_00907,UNIQ_00907,83772,Brasilia,PR,B2C
CUST_00908,UNIQ_00908,49824,Brasilia,MA,B2B
CUST_00909,UNIQ_00909,21164,Curitiba,SP,B2C
CUST_00910,UNIQ_00910,42530,Manaus,SC,B2C
CUST_00911,UNIQ_00911,25525,Sao Paulo,BA,Wholesale
CUST_00912,UNIQ_00912,83147,Brasilia,AM,Wholesale
CUST_00913,UNIQ_00913,64548,Salvador,PE,B2B
CUST_00914,UNIQ_00914,89471,Recife,MA,B2B
CUST_00915,UNIQ_00915,88135,Porto Alegre,MG,B2B
CUST_00916,UNIQ_00916,91057,Belo Horizonte,CE,Wholesale
CUST_00917,UNIQ_00917,39581,Belo Horizonte,CE,Wholesale
CUST_00918,UNIQ_00918,78494,Brasilia,BA,Wholesale
CUST_00919,UNIQ_00919,59856,Salvador,MG,Wholesale
CUST_00920,UNIQ_00920,69049,Porto Alegre,CE,Wholesale
CUST_00921,UNIQ_00921,68028,Porto Alegre,RJ,B2B
CUST_00922,UNIQ_00922,48974,Salvador,MA,B2C
CUST_00923,UNIQ_00923,87139,Sao Paulo,ES,B2B
CUST_00924,UNIQ_00924,66207,Porto Alegre,ES,B2B
CUST_00925,UNIQ_00925,50026,Salvador,PR,B2B
CUST_00926,UNIQ_00926,84531,Salvador,DF,Wholesale
CUST_00927,UNIQ_00927,91399,Belo Horizonte,MA,Wholesale
CUST_00928,UNIQ_00928,17894,Salvador,SC,Wholesale
CUST_00929,UNIQ_00929,89905,Brasilia,DF,Wholesale
CUST_00930,UNIQ_00930,23006,Fortaleza,SP,Wholesale
CUST_00931,UNIQ_00931,37235,Manaus,PR,B2B
CUST_00932,UNIQ_00932,91987,Curitiba,BA,B2C
CUST_00933,UNIQ_00933,37659,Belo Horizonte,RJ,Wholesale
CUST_00934,UNIQ_00934,44687,Fortaleza,GO,B2C
CUST_00935,UNIQ_00935,96563,Sao Paulo,PA,Wholesale
CUST_00936,UNIQ_00936,20641,Rio de Janeiro,RS,B2C
CUST_00937,UNIQ_00937,30585,Sao Paulo,SC,B2B
CUST_00938,UNIQ_00938,41439,Brasilia,GO,Wholesale
CUST_00939,UNIQ_00939,32782,Salvador,MA,B2B
CUST_00940,UNIQ_00940,82350,Brasilia,PR,Wholesale
CUST_00941,UNIQ_00941,19838,Sao Paulo,RS,B2C
CUST_00942,UNIQ_00942,30517,Manaus,PE,B2B
CUST_00943,UNIQ_00943,10350,Fortaleza,PR,Wholesale
CUST_00944,UNIQ_00944,63545,Sao Paulo,MG,B2B
CUST_00945,UNIQ_00945,69048,Porto Alegre,RJ,B2B
CUST_00946,UNIQ_00946,87832,Salvador,SC,B2C
CUST_00947,UNIQ_00947,71592,Brasilia,ES,B2B
CUST_00948,UNIQ_00948,48175,Belo Horizonte,SP,Wholesale
CUST_00949,UNIQ_00949,14278,Porto Alegre,ES,Wholesale
CUST_00950,UNIQ_00950,40340,Belo Horizonte,RS,B2B
CUST_00951,UNIQ_00951,47762,Porto Alegre,PA,B2B
CUST_00952,UNIQ_00952,47056,Sao Paulo,RJ,Wholesale
CUST_00953,UNIQ_00953,69510,Sao Paulo,GO,B2B
CUST_00954,UNIQ_00954,19329,Belo Horizonte,PE,B2C
CUST_00955,UNIQ_00955,40595,Salvador,SP,B2C
CUST_00956,UNIQ_00956,44675,Belo Horizonte,ES,B2B
CUST_00957,UNIQ_00957,91927,Rio de Janeiro,GO,Wholesale
CUST_00958,UNIQ_00958,87304,Manaus,PA,B2C
CUST_00959,UNIQ_00959,96662,Porto Alegre,PE,B2B
CUST_00960,UNIQ_00960,35928,Rio de Janeiro,MG,B2B
CUST_00961,UNIQ_00961,65723,Porto Alegre,RS,B2B
CUST_00962,UNIQ_00962,25043,Recife,SC,B2C
CUST_00963,UNIQ_00963,81376,Salvador,PA,Wholesale
CUST_00964,UNIQ_00964,39466,Rio de Janeiro,GO,B2C
CUST_00965,UNIQ_00965,94886,Porto Alegre,DF,Wholesale
CUST_00966,UNIQ_00966,29528,Curitiba,MA,Wholesale
CUST_00967,UNIQ_00967,44816,Porto Alegre,PE,B2B
CUST_00968,UNIQ_00968,28643,Belo Horizonte,PR,Wholesale
CUST_00969,UNIQ_00969,19359,Belo Horizonte,ES,Wholesale
CUST_00970,UNIQ_00970,17816,Recife,SC,Wholesale
CUST_00971,UNIQ_00971,31747,Fortaleza,MG,B2B
CUST_00972,UNIQ_00972,50319,Porto Alegre,ES,B2C
CUST_00973,UNIQ_00973,87993,Belo Horizonte,MA,B2B
CUST_00974,UNIQ_00974,84607,Manaus,RJ,Wholesale
CUST_00975,UNIQ_00975,47828,Salvador,MA,Wholesale
CUST_00976,UNIQ_00976,67560,Porto Alegre,PE,B2B
CUST_00977,UNIQ_00977,26299,Brasilia,AM,B2B
CUST_00978,UNIQ_00978,71433,Salvador,MG,Wholesale
CUST_00979,UNIQ_00979,49857,Belo Horizonte,RS,Wholesale
CUST_00980,UNIQ_00980,62757,Recife,DF,Wholesale
CUST_00981,UNIQ_00981,45683,Curitiba,SP,B2B
CUST_00982,UNIQ_00982,75597,Curitiba,GO,B2B
CUST_00983,UNIQ_00983,80776,Belo Horizonte,BA,B2C
CUST_00984,UNIQ_00984,74722,Belo Horizonte,DF,Wholesale
CUST_00985,UNIQ_00985,67377,Sao Paulo,MA,B2C
CUST_00986,UNIQ_00986,20543,Salvador,PE,B2B
CUST_00987,UNIQ_00987,88385,Recife,RJ,Wholesale
CUST_00988,UNIQ_00988,15224,Salvador,SP,Wholesale
CUST_00989,UNIQ_00989,66626,Sao Paulo,PR,B2C
CUST_00990,UNIQ_00990,52247,Belo Horizonte,PA,Wholesale
CUST_00991,UNIQ_00991,89129,Salvador,SP,B2B
CUST_00992,UNIQ_00992,42816,Porto Alegre,AM,B2C
CUST_00993,UNIQ_00993,13390,Salvador,MA,B2C
CUST_00994,UNIQ_00994,21970,Brasilia,CE,B2C
CUST_00995,UNIQ_00995,40005,Salvador,MA,B2C
CUST_00996,UNIQ_00996,98381,Rio de Janeiro,RJ,Wholesale
CUST_00997,UNIQ_00997,85392,Fortaleza,SC,B2B
CUST_00998,UNIQ_00998,86955,Belo Horizonte,GO,B2C
CUST_00999,UNIQ_00999,12719,Porto Alegre,PA,B2B
CUST_01000,UNIQ_01000,98117,Rio de Janeiro,SP,B2B
CUST_01001,UNIQ_01001,45325,Brasilia,RJ,B2B
CUST_01002,UNIQ_01002,85529,Porto Alegre,PE,B2C
CUST_01003,UNIQ_01003,15273,Porto Alegre,ES,B2C
CUST_01004,UNIQ_01004,32962,Belo Horizonte,AM,Wholesale
CUST_01005,UNIQ_01005,71669,Rio de Janeiro,DF,B2C
CUST_01006,UNIQ_01006,78021,Porto Alegre,PR,B2C
CUST_01007,UNIQ_01007,95394,Fortaleza,SP,B2B
CUST_01008,UNIQ_01008,67963,Sao Paulo,CE,B2B
CUST_01009,UNIQ_01009,46458,Curitiba,ES,B2B
CUST_01010,UNIQ_01010,33788,Brasilia,PR,Wholesale
CUST_01011,UNIQ_01011,86720,Brasilia,AM,B2C
CUST_01012,UNIQ_01012,67132,Rio de Janeiro,PA,B2C
CUST_01013,UNIQ_01013,93202,Porto Alegre,RS,Wholesale
CUST_01014,UNIQ_01014,74451,Curitiba,SC,B2C
CUST_01015,UNIQ_01015,21959,Rio de Janeiro,RS,B2C
CUST_01016,UNIQ_01016,71605,Sao Paulo,RS,B2B
CUST_01017,UNIQ_01017,55607,Sao Paulo,PR,B2B
CUST_01018,UNIQ_01018,63523,Recife,PR,B2C
CUST_01019,UNIQ_01019,53687,Fortaleza,PE,Wholesale
CUST_01020,UNIQ_01020,52081,Recife,SC,B2C
CUST_01021,UNIQ_01021,97835,Belo Horizonte,ES,B2C
CUST_01022,UNIQ_01022,23710,Recife,GO,Wholesale
CUST_01023,UNIQ_01023,31079,Fortaleza,AM,B2C
CUST_01024,UNIQ_01024,53228,Recife,RJ,B2B
CUST_01025,UNIQ_01025,63955,Porto Alegre,PR,B2B
CUST_01026,UNIQ_01026,74942,Manaus,MG,B2B
CUST_01027,UNIQ_01027,47777,Recife,MG,B2B
CUST_01028,UNIQ_01028,96846,Rio de Janeiro,PR,B2C
CUST_01029,UNIQ_01029,62488,Fortaleza,RJ,Wholesale
CUST_01030,UNIQ_01030,82102,Salvador,SP,B2B
CUST_01031,UNIQ_01031,14809,Brasilia,CE,B2C
CUST_01032,UNIQ_01032,69614,Belo Horizonte,PE,Wholesale
CUST_01033,UNIQ_01033,21542,Fortaleza,PE,Wholesale
CUST_01034,UNIQ_01034,51224,Rio de Janeiro,RJ,Wholesale
CUST_01035,UNIQ_01035,43082,Sao Paulo,RS,Wholesale
CUST_01036,UNIQ_01036,52372,Curitiba,PE,B2C
CUST_01037,UNIQ_01037,25194,Sao Paulo,SC,Wholesale
CUST_01038,UNIQ_01038,62976,Porto Alegre,PE,B2C
CUST_01039,UNIQ_01039,77449,Curitiba,SC,B2B
CUST_01040,UNIQ_01040,10150,Rio de Janeiro,PR,B2B
CUST_01041,UNIQ_01041,96200,Rio de Janeiro,MG,B2C
CUST_01042,UNIQ_01042,81118,Porto Alegre,DF,B2C
CUST_01043,UNIQ_01043,70552,Belo Horizonte,ES,Wholesale
CUST_01044,UNIQ_01044,64165,Recife,PR,Wholesale
CUST_01045,UNIQ_01045,17104,Belo Horizonte,CE,B2C
CUST_01046,UNIQ_01046,34586,Rio de Janeiro,RS,Wholesale
CUST_01047,UNIQ_01047,77952,Manaus,MG,B2C
CUST_01048,UNIQ_01048,57419,Rio de Janeiro,RJ,Wholesale
CUST_01049,UNIQ_01049,91609,Porto Alegre,PR,B2C
CUST_01050,UNIQ_01050,75338,Salvador,CE,B2C
CUST_01051,UNIQ_01051,91973,Salvador,PA,Wholesale
CUST_01052,UNIQ_01052,67939,Fortaleza,SC,B2C
CUST_01053,UNIQ_01053,16764,Sao Paulo,PE,B2C
CUST_01054,UNIQ_01054,36680,Recife,GO,B2B
CUST_01055,UNIQ_01055,45003,Belo Horizonte,SP,B2C
CUST_01056,UNIQ_01056,81987,Salvador,MG,Wholesale
CUST_01057,UNIQ_01057,27172,Recife,SP,B2B
CUST_01058,UNIQ_01058,47752,Belo Horizonte,GO,Wholesale
CUST_01059,UNIQ_01059,67424,Sao Paulo,PA,B2B
CUST_01060,UNIQ_01060,73532,Rio de Janeiro,AM,Wholesale
CUST_01061,UNIQ_01061,25915,Porto Alegre,SP,B2B
CUST_01062,UNIQ_01062,13783,Brasilia,RJ,Wholesale
CUST_01063,UNIQ_01063,92578,Brasilia,BA,B2C
CUST_01064,UNIQ_01064,89806,Recife,SP,B2C
CUST_01065,UNIQ_01065,41365,Manaus,RJ,Wholesale
CUST_01066,UNIQ_01066,30758,Manaus,BA,B2B
CUST_01067,UNIQ_01067,50730,Curitiba,BA,B2B
CUST_01068,UNIQ_01068,82199,Curitiba,MG,B2C
CUST_01069,UNIQ_01069,11792,Curitiba,DF,B2C
CUST_01070,UNIQ_01070,82384,Brasilia,CE,B2C
CUST_01071,UNIQ_01071,63476,Rio de Janeiro,PA,B2B
CUST_01072,UNIQ_01072,22217,Sao Paulo,CE,B2B
CUST_01073,UNIQ_01073,39451,Recife,AM,B2C
CUST_01074,UNIQ_01074,24871,Salvador,MA,B2C
CUST_01075,UNIQ_01075,70482,Manaus,DF,B2B
CUST_01076,UNIQ_01076,25396,Fortaleza,DF,B2B
CUST_01077,UNIQ_01077,94896,Belo Horizonte,GO,B2B
CUST_01078,UNIQ_01078,30181,Sao Paulo,CE,Wholesale
CUST_01079,UNIQ_01079,75323,Porto Alegre,SC,B2C
CUST_01080,UNIQ_01080,48254,Sao Paulo,PR,B2C
CUST_01081,UNIQ_01081,76698,Recife,SC,B2B
CUST_01082,UNIQ_01082,45838,Rio de Janeiro,MA,B2B
CUST_01083,UNIQ_01083,64459,Curitiba,RS,Wholesale
CUST_01084,UNIQ_01084,73242,Salvador,DF,B2B
CUST_01085,UNIQ_01085,71894,Fortaleza,ES,B2B
CUST_01086,UNIQ_01086,41946,Brasilia,AM,Wholesale
CUST_01087,UNIQ_01087,69871,Rio de Janeiro,ES,Wholesale
CUST_01088,UNIQ_01088,82255,Sao Paulo,PE,B2C
CUST_01089,UNIQ_01089,28958,Brasilia,RJ,B2C
CUST_01090,UNIQ_01090,60277,Belo Horizonte,PA,Wholesale
CUST_01091,UNIQ_01091,34983,Curitiba,ES,B2B
CUST_01092,UNIQ_01092,88561,Rio de Janeiro,ES,B2C
CUST_01093,UNIQ_01093,76616,Fortaleza,GO,B2C
CUST_01094,UNIQ_01094,27892,Rio de Janeiro,CE,B2B
CUST_01095,UNIQ_01095,19150,Curitiba,MG,B2B
CUST_01096,UNIQ_01096,46208,Recife,RJ,B2B
CUST_01097,UNIQ_01097,64387,Fortaleza,MA,B2B
CUST_01098,UNIQ_01098,54548,Fortaleza,ES,Wholesale
CUST_01099,UNIQ_01099,76550,Curitiba,PA,Wholesale
CUST_01100,UNIQ_01100,45018,Rio de Janeiro,DF,B2B
CUST_01101,UNIQ_01101,10336,Manaus,GO,B2C
CUST_01102,UNIQ_01102,47072,Recife,RJ,B2B
CUST_01103,UNIQ_01103,49132,Belo Horizonte,GO,B2C
CUST_01104,UNIQ_01104,86931,Porto Alegre,PR,B2C
CUST_01105,UNIQ_01105,86011,Recife,AM,Wholesale
CUST_01106,UNIQ_01106,96499,Porto Alegre,AM,Wholesale
CUST_01107,UNIQ_01107,74178,Belo Horizonte,DF,B2C
CUST_01108,UNIQ_01108,29476,Fortaleza,ES,B2C
CUST_01109,UNIQ_01109,68529,Sao Paulo,GO,B2B
CUST_01110,UNIQ_01110,80592,Curitiba,GO,B2B
CUST_01111,UNIQ_01111,73483,Fortaleza,RS,B2B
CUST_01112,UNIQ_01112,55236,Fortaleza,RS,B2C
CUST_01113,UNIQ_01113,53573,Curitiba,MG,B2B
CUST_01114,UNIQ_01114,82340,Brasilia,MA,B2C
CUST_01115,UNIQ_01115,81228,Curitiba,PA,B2B
CUST_01116,UNIQ_01116,59441,Salvador,CE,B2C
CUST_01117,UNIQ_01117,69682,Sao Paulo,PR,Wholesale
CUST_01118,UNIQ_01118,52176,Belo Horizonte,PA,Wholesale
CUST_01119,UNIQ_01119,34727,Rio de Janeiro,SC,B2C
CUST_01120,UNIQ_01120,41300,Rio de Janeiro,BA,Wholesale
CUST_01121,UNIQ_01121,84946,Porto Alegre,MG,B2C
CUST_01122,UNIQ_01122,60196,Manaus,DF,Wholesale
CUST_01123,UNIQ_01123,40613,Recife,PA,Wholesale
CUST_01124,UNIQ_01124,63841,Salvador,AM,Wholesale
CUST_01125,UNIQ_01125,15720,Brasilia,SC,Wholesale
CUST_01126,UNIQ_01126,51704,Manaus,ES,B2B
CUST_01127,UNIQ_01127,71993,Sao Paulo,MA,B2B
CUST_01128,UNIQ_01128,59968,Recife,PA,B2B
CUST_01129,UNIQ_01129,60604,Manaus,SC,Wholesale
CUST_01130,UNIQ_01130,96991,Recife,GO,Wholesale
CUST_01131,UNIQ_01131,95461,Manaus,GO,Wholesale
CUST_01132,UNIQ_01132,29936,Fortaleza,SP,B2B
CUST_01133,UNIQ_01133,74923,Salvador,RJ,Wholesale
CUST_01134,UNIQ_01134,14852,Brasilia,GO,Wholesale
CUST_01135,UNIQ_01135,26547,Fortaleza,RJ,B2B
CUST_01136,UNIQ_01136,75836,Curitiba,SC,B2B
CUST_01137,UNIQ_01137,87356,Rio de Janeiro,GO,B2C
CUST_01138,UNIQ_01138,53515,Recife,GO,B2B
CUST_01139,UNIQ_01139,23154,Sao Paulo,MA,Wholesale
CUST_01140,UNIQ_01140,67711,Manaus,MG,Wholesale
CUST_01141,UNIQ_01141,23069,Salvador,PR,B2C
CUST_01142,UNIQ_01142,78937,Manaus,ES,Wholesale
CUST_01143,UNIQ_01143,69890,Salvador,SC,B2B
CUST_01144,UNIQ_01144,12011,Salvador,CE,B2B
CUST_01145,UNIQ_01145,28894,Belo Horizonte,CE,Wholesale
CUST_01146,UNIQ_01146,63736,Rio de Janeiro,MG,B2C
CUST_01147,UNIQ_01147,95823,Fortaleza,PE,Wholesale
CUST_01148,UNIQ_01148,30232,Belo Horizonte,RJ,Wholesale
CUST_01149,UNIQ_01149,19807,Belo Horizonte,BA,Wholesale
CUST_01150,UNIQ_01150,71537,Brasilia,MA,Wholesale
CUST_01151,UNIQ_01151,44737,Brasilia,DF,B2B
CUST_01152,UNIQ_01152,54375,Belo Horizonte,ES,Wholesale
CUST_01153,UNIQ_01153,91691,Sao Paulo,RJ,B2B
CUST_01154,UNIQ_01154,62098,Recife,SC,Wholesale
CUST_01155,UNIQ_01155,95175,Rio de Janeiro,PE,B2B
CUST_01156,UNIQ_01156,20527,Recife,AM,B2C
CUST_01157,UNIQ_01157,53065,Brasilia,RJ,B2B
CUST_01158,UNIQ_01158,98389,Belo Horizonte,ES,B2C
CUST_01159,UNIQ_01159,79942,Salvador,PR,B2C
CUST_01160,UNIQ_01160,59808,Curitiba,PE,Wholesale
CUST_01161,UNIQ_01161,51505,Porto Alegre,GO,B2B
CUST_01162,UNIQ_01162,92155,Rio de Janeiro,BA,B2B
CUST_01163,UNIQ_01163,73956,Rio de Janeiro,CE,Wholesale
CUST_01164,UNIQ_01164,80912,Recife,BA,Wholesale
CUST_01165,UNIQ_01165,14705,Manaus,RS,Wholesale
CUST_01166,UNIQ_01166,90931,Recife,CE,B2C
CUST_01167,UNIQ_01167,18968,Manaus,RS,Wholesale
CUST_01168,UNIQ_01168,40771,Porto Alegre,PE,Wholesale
CUST_01169,UNIQ_01169,92727,Curitiba,MG,B2B
CUST_01170,UNIQ_01170,99705,Manaus,GO,B2C
CUST_01171,UNIQ_01171,47667,Fortaleza,BA,B2C
CUST_01172,UNIQ_01172,39817,Sao Paulo,RJ,Wholesale
CUST_01173,UNIQ_01173,21846,Salvador,SC,Wholesale
CUST_01174,UNIQ_01174,66881,Salvador,RS,B2B
CUST_01175,UNIQ_01175,22903,Manaus,MA,Wholesale
CUST_01176,UNIQ_01176,93066,Recife,DF,B2B
CUST_01177,UNIQ_01177,23173,Rio de Janeiro,CE,Wholesale
CUST_01178,UNIQ_01178,68153,Recife,BA,B2C
CUST_01179,UNIQ_01179,31805,Belo Horizonte,ES,B2C
CUST_01180,UNIQ_01180,49251,Belo Horizonte,BA,B2C
CUST_01181,UNIQ_01181,13794,Salvador,CE,Wholesale
CUST_01182,UNIQ_01182,16028,Salvador,ES,Wholesale
CUST_01183,UNIQ_01183,52516,Salvador,SC,B2B
CUST_01184,UNIQ_01184,17355,Rio de Janeiro,PE,B2C
CUST_01185,UNIQ_01185,48452,Rio de Janeiro,DF,B2B
CUST_01186,UNIQ_01186,56984,Salvador,RS,Wholesale
CUST_01187,UNIQ_01187,59131,Rio de Janeiro,MG,B2B
CUST_01188,UNIQ_01188,66450,Curitiba,AM,Wholesale
CUST_01189,UNIQ_01189,29080,Manaus,AM,B2C
CUST_01190,UNIQ_01190,42007,Porto Alegre,RJ,Wholesale
CUST_01191,UNIQ_01191,79621,Recife,DF,B2C
CUST_01192,UNIQ_01192,64008,Curitiba,PA,B2B
CUST_01193,UNIQ_01193,84177,Recife,DF,B2B
CUST_01194,UNIQ_01194,99364,Fortaleza,CE,Wholesale
CUST_01195,UNIQ_01195,33600,Salvador,MA,Wholesale
CUST_01196,UNIQ_01196,32280,Salvador,GO,B2B
CUST_01197,UNIQ_01197,32946,Fortaleza,RJ,B2C
CUST_01198,UNIQ_01198,20350,Sao Paulo,CE,B2C
CUST_01199,UNIQ_01199,89887,Belo Horizonte,CE,Wholesale
CUST_01200,UNIQ_01200,60140,Curitiba,GO,B2C
CUST_01201,UNIQ_01201,91226,Recife,SC,B2B
CUST_01202,UNIQ_01202,99539,Belo Horizonte,PE,B2B
CUST_01203,UNIQ_01203,41566,Salvador,RJ,Wholesale
CUST_01204,UNIQ_01204,75230,Salvador,MA,Wholesale
CUST_01205,UNIQ_01205,86435,Recife,GO,B2C
CUST_01206,UNIQ_01206,28758,Sao Paulo,MG,B2B
CUST_01207,UNIQ_01207,40433,Recife,PR,B2B
CUST_01208,UNIQ_01208,70443,Porto Alegre,BA,B2C
CUST_01209,UNIQ_01209,93611,Brasilia,RJ,Wholesale
CUST_01210,UNIQ_01210,43289,Sao Paulo,CE,Wholesale
CUST_01211,UNIQ_01211,70236,Fortaleza,RJ,Wholesale
CUST_01212,UNIQ_01212,43466,Curitiba,AM,Wholesale
CUST_01213,UNIQ_01213,97404,Porto Alegre,MA,Wholesale
CUST_01214,UNIQ_01214,11231,Sao Paulo,CE,Wholesale
CUST_01215,UNIQ_01215,70981,Porto Alegre,ES,Wholesale
CUST_01216,UNIQ_01216,47700,Curitiba,MA,Wholesale
CUST_01217,UNIQ_01217,98815,Curitiba,BA,B2C
CUST_01218,UNIQ_01218,81643,Curitiba,SC,B2B
CUST_01219,UNIQ_01219,30706,Fortaleza,GO,B2B
CUST_01220,UNIQ_01220,19681,Rio de Janeiro,AM,B2B
CUST_01221,UNIQ_01221,67898,Brasilia,AM,Wholesale
CUST_01222,UNIQ_01222,55293,Belo Horizonte,SP,Wholesale
CUST_01223,UNIQ_01223,87014,Curitiba,RJ,Wholesale
CUST_01224,UNIQ_01224,49210,Fortaleza,RS,Wholesale
CUST_01225,UNIQ_01225,93746,Porto Alegre,MA,B2C
CUST_01226,UNIQ_01226,65615,Curitiba,MG,Wholesale
CUST_01227,UNIQ_01227,42780,Recife,PA,B2B
CUST_01228,UNIQ_01228,69878,Salvador,CE,Wholesale
CUST_01229,UNIQ_01229,49599,Rio de Janeiro,PA,Wholesale
CUST_01230,UNIQ_01230,36111,Brasilia,ES,B2C
CUST_01231,UNIQ_01231,60422,Fortaleza,AM,B2C
CUST_01232,UNIQ_01232,73335,Brasilia,ES,B2B
CUST_01233,UNIQ_01233,23979,Recife,SP,Wholesale
CUST_01234,UNIQ_01234,41091,Fortaleza,ES,Wholesale
CUST_01235,UNIQ_01235,59986,Manaus,MG,B2C
CUST_01236,UNIQ_01236,84963,Porto Alegre,AM,B2B
CUST_01237,UNIQ_01237,57049,Sao Paulo,MG,B2B
CUST_01238,UNIQ_01238,85341,Manaus,GO,B2C
CUST_01239,UNIQ_01239,48780,Belo Horizonte,PE,B2C
CUST_01240,UNIQ_01240,48696,Rio de Janeiro,PR,Wholesale
CUST_01241,UNIQ_01241,12875,Curitiba,BA,B2B
CUST_01242,UNIQ_01242,96275,Manaus,CE,B2B
CUST_01243,UNIQ_01243,61879,Recife,CE,B2C
